Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Old Location,New Location,Old Method Line,New Method Line,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines
Change/Rename Parameter,__contains__,__contains__,dit/distribution.py/BaseDistribution,279.0,292.0,['The parameters [ event ] of the method __contains__ from the module dit/distribution.py in class BaseDistribution are changed/renamed to [outcome]'],4b99425db6f200c677e5117a8b9dc162d81e6a60,,,,,,,
Rename Method,_validate_events,_validate_outcomes,dit/distribution.py/BaseDistribution,319.0,332.0,['The method _validate_events from the module dit/distribution.py in class BaseDistribution is renamed to _validate_outcomes'],4b99425db6f200c677e5117a8b9dc162d81e6a60,,,,,,,
Rename Method,sample,rand,dit/distribution.py/BaseDistribution,455.0,461.0,['The method sample from the module dit/distribution.py in class BaseDistribution is renamed to rand'],4b99425db6f200c677e5117a8b9dc162d81e6a60,,,,,,,
Rename Method,eventprobs,zipped,dit/distribution.py/BaseDistribution,379.0,612.0,['The method eventprobs from the module dit/distribution.py in class BaseDistribution is renamed to zipped'],4b99425db6f200c677e5117a8b9dc162d81e6a60,,,,,,,
Change/Rename Parameter,prepare_string,prepare_string,dit/distribution.py,40.0,51.0,['The parameters [ str_events ] of the method prepare_string from the module dit/distribution.py are changed/renamed to [str_outcomes]'],4b99425db6f200c677e5117a8b9dc162d81e6a60,,,,,,,
Rename Class,InvalidEvent,InvalidOutcome,dit/exceptions.py,,, class InvalidEvent was renamed to class InvalidOutcome ,4b99425db6f200c677e5117a8b9dc162d81e6a60,,,,,,,
Change/Rename Parameter,__contains__,__contains__,dit/npdist.py/Distribution,503.0,442.0,['The parameters [ event ] of the method __contains__ from the module dit/npdist.py in class Distribution are changed/renamed to [outcome]'],4b99425db6f200c677e5117a8b9dc162d81e6a60,,,,,,,
Change/Rename Parameter,__init__,__init__,dit/npdist.py/Distribution,312.0,250.0,['The parameters [ events ] of the method __init__ from the module dit/npdist.py in class Distribution are changed/renamed to [outcomes]'],4b99425db6f200c677e5117a8b9dc162d81e6a60,,,,,,,
Change/Rename Parameter,_init,_init,dit/npdist.py/Distribution,400.0,338.0,['The parameters [ events ] of the method _init from the module dit/npdist.py in class Distribution are changed/renamed to [outcomes]'],4b99425db6f200c677e5117a8b9dc162d81e6a60,,,,,,,
Rename Method,eventspace,sample_space,dit/npdist.py/Distribution,683.0,623.0,['The method eventspace from the module dit/npdist.py in class Distribution is renamed to sample_space'],4b99425db6f200c677e5117a8b9dc162d81e6a60,,,,,,,
Change/Rename Parameter,_make_distribution,_make_distribution,dit/npdist.py,98.0,36.0,['The parameters [ events ] of the method _make_distribution from the module dit/npdist.py are changed/renamed to [outcomes]'],4b99425db6f200c677e5117a8b9dc162d81e6a60,,,,,,,
Change/Rename Parameter,reorder,reorder,dit/npdist.py,165.0,102.0,['The parameters [ events ] of the method reorder from the module dit/npdist.py are changed/renamed to [outcomes]'],4b99425db6f200c677e5117a8b9dc162d81e6a60,,,,,,,
Change/Rename Parameter,__init__,__init__,dit/npjdist.py/JointDistribution,534.0,507.0,['The parameters [ events ] of the method __init__ from the module dit/npjdist.py in class JointDistribution are changed/renamed to [outcomes]'],4b99425db6f200c677e5117a8b9dc162d81e6a60,,,,,,,
Rename Method,_get_event_constructor,_get_outcome_constructor,dit/npjdist.py/JointDistribution,719.0,694.0,['The method _get_event_constructor from the module dit/npjdist.py in class JointDistribution is renamed to _get_outcome_constructor'],4b99425db6f200c677e5117a8b9dc162d81e6a60,,,,,,,
Change/Rename Parameter,_init,_init,dit/npjdist.py/JointDistribution,637.0,611.0,['The parameters [ events ] of the method _init from the module dit/npjdist.py in class JointDistribution are changed/renamed to [outcomes]'],4b99425db6f200c677e5117a8b9dc162d81e6a60,,,,,,,
Rename Method,event_length,outcome_length,dit/npjdist.py/JointDistribution,930.0,910.0,['The method event_length from the module dit/npjdist.py in class JointDistribution is renamed to outcome_length'],4b99425db6f200c677e5117a8b9dc162d81e6a60,,,,,,,
Rename Method,eventspace,sample_space,dit/npjdist.py/JointDistribution,952.0,934.0,['The method eventspace from the module dit/npjdist.py in class JointDistribution is renamed to sample_space'],4b99425db6f200c677e5117a8b9dc162d81e6a60,,,,,,,
Change/Rename Parameter,to_string,to_string,dit/npjdist.py/JointDistribution,1147.0,1129.0,['The parameters [ str_events ] of the method to_string from the module dit/npjdist.py in class JointDistribution are changed/renamed to [str_outcomes]'],4b99425db6f200c677e5117a8b9dc162d81e6a60,,,,,,,
Change/Rename Parameter,_make_distribution,_make_distribution,dit/npjdist.py,188.0,158.0,['The parameters [ events ] of the method _make_distribution from the module dit/npjdist.py are changed/renamed to [outcomes]'],4b99425db6f200c677e5117a8b9dc162d81e6a60,,,,,,,
Change/Rename Parameter,reorder,reorder,dit/npjdist.py,275.0,245.0,['The parameters [ events ] of the method reorder from the module dit/npjdist.py are changed/renamed to [outcomes]'],4b99425db6f200c677e5117a8b9dc162d81e6a60,,,,,,,
Pull Up Method,__setitem__,__setitem__,,,, method __setitem__ from the module dit/npjdist.py in class JointDistribution was moved to class Distribution of module dit/npdist.py ,4b99425db6f200c677e5117a8b9dc162d81e6a60,dit/npjdist.py/JointDistribution,dit/npdist.py/Distribution,732.0,539.0,,,
Add Parameter,exact_common_information,exact_common_information,dit/multivariate/exact_common_information.py,57.0,57.0,['The parameters [ polish ] are added to the method exact_common_information from the module dit/multivariate/exact_common_information.py'],4d7ae93be66a3eab7413e316475fa1cc6f3d76ba,,,,,,,
Add Parameter,wyner_common_information,wyner_common_information,dit/multivariate/wyner_common_information.py,50.0,50.0,['The parameters [ polish ] are added to the method wyner_common_information from the module dit/multivariate/wyner_common_information.py'],4d7ae93be66a3eab7413e316475fa1cc6f3d76ba,,,,,,,
Rename Method,test_pid_preceq1,test_pid_prec1,tests/pid/test_ipreceq.py,13.0,13.0,['The method test_pid_preceq1 from the module tests/pid/test_ipreceq.py is renamed to test_pid_prec1'],4f2a2ad63dc44bc04fc4be67fc09ee868724eaed,,,,,,,
Rename Method,test_pid_preceq2,test_pid_prec2,tests/pid/test_ipreceq.py,25.0,25.0,['The method test_pid_preceq2 from the module tests/pid/test_ipreceq.py is renamed to test_pid_prec2'],4f2a2ad63dc44bc04fc4be67fc09ee868724eaed,,,,,,,
Rename Method,test_pid_preceq3,test_pid_prec3,tests/pid/test_ipreceq.py,37.0,37.0,['The method test_pid_preceq3 from the module tests/pid/test_ipreceq.py is renamed to test_pid_prec3'],4f2a2ad63dc44bc04fc4be67fc09ee868724eaed,,,,,,,
Rename Method,test_pid_preceq4,test_pid_prec4,tests/pid/test_ipreceq.py,47.0,47.0,['The method test_pid_preceq4 from the module tests/pid/test_ipreceq.py is renamed to test_pid_prec4'],4f2a2ad63dc44bc04fc4be67fc09ee868724eaed,,,,,,,
Rename Method,secrecy_capacity,secrecy_capacity_skar,dit/multivariate/secret_key_agreement/skar_lower_bounds.py,203.0,18.0,['The method secrecy_capacity from the module dit/multivariate/secret_key_agreement/skar_lower_bounds.py is renamed to secrecy_capacity_skar'],53a040afec583ce73d6988b2bfbd497abd384329,,,,,,,
Rename Method,to_latex,to_latex__numerical,dit/utils/latexarray.py,33.0,33.0,['The method to_latex from the module dit/utils/latexarray.py is renamed to to_latex__numerical'],54e461679d16824dde3f4b69432c04daaf1714d8,,,,,,,
Add Parameter,to_pdf,to_pdf,dit/utils/latexarray.py,143.0,202.0,['The parameters [ exact ] are added to the method to_pdf from the module dit/utils/latexarray.py'],54e461679d16824dde3f4b69432c04daaf1714d8,,,,,,,
Inline Method,closure,_closure,dit/math/aitchison.py,,, The method _closure from the module dit/math/aitchison.py is inlined into method closure from the module dit/math/aitchison.py ,55f6f1ab292abe7a10a93982fa6df48f8d4c4854,,,,,"(84,61)",60.0,"[79.0, 80.0, 81.0]"
Rename Method,random_distribution,random_scalar_distribution,dit/distconst.py,52.0,51.0,['The method random_distribution from the module dit/distconst.py is renamed to random_scalar_distribution'],5b8629a6899fe014895367c35d85cfca785e3b88,,,,,,,
Rename Method,uniform_distribution,uniform_scalar_distribution,dit/distconst.py,102.0,101.0,['The method uniform_distribution from the module dit/distconst.py is renamed to uniform_scalar_distribution'],5b8629a6899fe014895367c35d85cfca785e3b88,,,,,,,
Extract Method,construct_alphabets,_construct_alphabets,dit/helpers.py,,, The method _construct_alphabets from the module dit/helpers.py is extracted from method construct_alphabets from the module dit/helpers.py ,5b8629a6899fe014895367c35d85cfca785e3b88,,,,,"(35,35)",90.0,"[89.0, 90.0, 91.0, 92.0, 94.0]"
Add Parameter,copy,copy,dit/npdist.py/Distribution,636.0,748.0,['The parameters [ base ] are added to the method copy from the module dit/npdist.py in class Distribution'],5b8629a6899fe014895367c35d85cfca785e3b88,,,,,,,
Push Down Method,_compute_mobius_inversion,_compute_mobius_inversion,,,, method _compute_mobius_inversion from the module dit/pid/pid.py in class BasePID was moved to class BaseIncompletePID of module dit/pid/pid.py ,5ef8d6f10cb550ca37644c6c8d5b3c274d53fa83,dit/pid/pid.py/BasePID,dit/pid/pid.py/BaseIncompletePID,243.0,419.0,,,
Rename Method,test_channel_capacity_array,test_channel_capacity_array1,dit/algorithms/tests/test_channelcapacity.py,65.0,66.0,['The method test_channel_capacity_array from the module dit/algorithms/tests/test_channelcapacity.py is renamed to test_channel_capacity_array1'],5fec42bd5a43cba720bb06d9bc476b69b0c60b86,,,,,,,
Rename Method,test_channel_capacity_joint,test_channel_capacity_joint1,dit/algorithms/tests/test_channelcapacity.py,90.0,105.0,['The method test_channel_capacity_joint from the module dit/algorithms/tests/test_channelcapacity.py is renamed to test_channel_capacity_joint1'],5fec42bd5a43cba720bb06d9bc476b69b0c60b86,,,,,,,
Rename Method,partitions,partitions1,dit/utils/misc.py,370.0,370.0,['The method partitions from the module dit/utils/misc.py is renamed to partitions1'],608fff2119f21191352ddf5d96eb82fc1ab099b0,,,,,,,
Rename Method,_partitions,partitions2,dit/utils/misc.py,414.0,392.0,['The method _partitions from the module dit/utils/misc.py is renamed to partitions2'],608fff2119f21191352ddf5d96eb82fc1ab099b0,,,,,,,
Add Parameter,__init__,__init__,dit/npdist.py/Distribution,250.0,260.0,['The parameters [ prng ] are added to the method __init__ from the module dit/npdist.py in class Distribution'],658dfc8a0d73deaad1d4288aef0c9f2378130d39,,,,,,,
Rename Method,test_DtoSD,test_DtoSD1,dit/tests/test_convert.py,6.0,9.0,['The method test_DtoSD from the module dit/tests/test_convert.py is renamed to test_DtoSD1'],6844b5bcdad9e8c46314a7747ddc96aab48dbe7c,,,,,,,
Rename Method,test_SDtoD,test_SDtoD1,dit/tests/test_convert.py,14.0,25.0,['The method test_SDtoD from the module dit/tests/test_convert.py is renamed to test_SDtoD1'],6844b5bcdad9e8c46314a7747ddc96aab48dbe7c,,,,,,,
Add Parameter,__call__,__call__,dit/utils/optimization.py/Uniquifier,129.0,129.0,['The parameters [ string ] are added to the method __call__ from the module dit/utils/optimization.py in class Uniquifier'],6956531b7f03e85aaa7648135df32af0ff68c296,,,,,,,
Remove Parameter,_measure,_measure,dit/pid/measures/ipreceq.py/PID_Preceq,203.0,198.0,['The parameters [ eps ] of the method _measure from the module dit/pid/measures/ipreceq.py in class PID_Preceq is/are removed'],6a360589ecc84840ffb2c9687a9202ea75e4191d,,,,,,,
Remove Parameter,get_solution_information,get_solution_information,dit/pid/measures/ipreceq.py/PID_Preceq,45.0,47.0,['The parameters [ eps ] of the method get_solution_information from the module dit/pid/measures/ipreceq.py in class PID_Preceq is/are removed'],6a360589ecc84840ffb2c9687a9202ea75e4191d,,,,,,,
Add Parameter,optimize,optimize,dit/multivariate/base_markov_optimizer.py/MarkovVarOptimizer,325.0,378.0,['The parameters [ callback ] are added to the method optimize from the module dit/multivariate/base_markov_optimizer.py in class MarkovVarOptimizer'],6b428065671e10fba6c29c844c1b1d4cbfa59341,,,,,,,
Add Parameter,optimize,optimize,dit/multivariate/base_markov_optimizer.py/MinimizingMarkovVarOptimizer,556.0,626.0,['The parameters [ callback ] are added to the method optimize from the module dit/multivariate/base_markov_optimizer.py in class MinimizingMarkovVarOptimizer'],6b428065671e10fba6c29c844c1b1d4cbfa59341,,,,,,,
Rename Class,KolchinskiOptimizer,KolchinskyOptimizer,dit/pid/measures/ipreceq.py,,, class KolchinskiOptimizer was renamed to class KolchinskyOptimizer ,6ee4df76ecb7fbbb850d124cf5f22c42e686024b,,,,,,,
Add Parameter,optimize,optimize,dit/algorithms/scipy_optimizers.py/BaseOptimizer,183.0,189.0,['The parameters [ polish ] are added to the method optimize from the module dit/algorithms/scipy_optimizers.py in class BaseOptimizer'],71971d9c0606edac5a01c434030f4dbefccf9e31,,,,,,,
Change/Rename Parameter,normalize_rvs,normalize_rvs,dit/helpers.py,195.0,199.0,['The parameters [ rv_names ] of the method normalize_rvs from the module dit/helpers.py are changed/renamed to [rv_mode]'],71caee316baf54a69ada12784939b0c3ec3dce53,,,,,,,
Change/Rename Parameter,parse_rvs,parse_rvs,dit/helpers.py,245.0,253.0,['The parameters [ rv_names ] of the method parse_rvs from the module dit/helpers.py are changed/renamed to [rv_mode]'],71caee316baf54a69ada12784939b0c3ec3dce53,,,,,,,
Change/Rename Parameter,coalesce,coalesce,dit/npdist.py/Distribution,706.0,707.0,['The parameters [ rv_names ] of the method coalesce from the module dit/npdist.py in class Distribution are changed/renamed to [rv_mode]'],71caee316baf54a69ada12784939b0c3ec3dce53,,,,,,,
Extract Method,__str__,to_string,dit/algorithms/information_partitions.py/ShannonPartition,,, The method to_string from the module dit/algorithms/information_partitions.py in class ShannonPartition is extracted from method __str__ from the module dit/algorithms/information_partitions.py in class ShannonPartition ,7667fe99a1e5b5d706930ab06020367a3c19538f,,,,,"(132,132)",138.0,"[136.0, 139.0, 140.0, 141.0, 142.0, 143.0]"
Rename Method,test_entropy_0,test_entropy_0_1,dit/inference/tests/test_estimators.py,10.0,10.0,['The method test_entropy_0 from the module dit/inference/tests/test_estimators.py is renamed to test_entropy_0_1'],77cce9ebdc108a54051ca166d1df161b5c794c44,,,,,,,
Rename Method,test_entropy_1,test_entropy_1_1,dit/inference/tests/test_estimators.py,22.0,22.0,['The method test_entropy_1 from the module dit/inference/tests/test_estimators.py is renamed to test_entropy_1_1'],77cce9ebdc108a54051ca166d1df161b5c794c44,,,,,,,
Rename Method,test_entropy_2,test_entropy_2_1,dit/inference/tests/test_estimators.py,34.0,34.0,['The method test_entropy_2 from the module dit/inference/tests/test_estimators.py is renamed to test_entropy_2_1'],77cce9ebdc108a54051ca166d1df161b5c794c44,,,,,,,
Add Parameter,test_f_divergence,test_f_divergence,dit/divergences/tests/test_generalized_divergences.py,151.0,144.0,['The parameters [ alpha ] are added to the method test_f_divergence from the module dit/divergences/tests/test_generalized_divergences.py'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Add Parameter,test_renyi,test_renyi,dit/divergences/tests/test_generalized_divergences.py,138.0,132.0,['The parameters [ alpha ] are added to the method test_renyi from the module dit/divergences/tests/test_generalized_divergences.py'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Rename Method,setUp,setup_class,dit/math/tests/test_ops.py/TestLinear,22.0,21.0,['The method setUp from the module dit/math/tests/test_ops.py in class TestLinear is renamed to setup_class'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Rename Method,setUp,setup_class,dit/math/tests/test_ops.py/TestLog2,85.0,84.0,['The method setUp from the module dit/math/tests/test_ops.py in class TestLog2 is renamed to setup_class'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Rename Method,setUp,setup_class,dit/math/tests/test_ops.py/TestLog3,150.0,149.0,['The method setUp from the module dit/math/tests/test_ops.py in class TestLog3 is renamed to setup_class'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Rename Method,setUp,setup_class,dit/math/tests/test_ops.py/TestLogE,154.0,153.0,['The method setUp from the module dit/math/tests/test_ops.py in class TestLogE is renamed to setup_class'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Rename Method,setUp,setup_class,dit/math/tests/test_ops.py/TestLogHalf,158.0,157.0,['The method setUp from the module dit/math/tests/test_ops.py in class TestLogHalf is renamed to setup_class'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Add Parameter,test_cis1,test_cis1,dit/multivariate/tests/test_common_informations.py,18.0,19.0,['The parameters [ d ] are added to the method test_cis1 from the module dit/multivariate/tests/test_common_informations.py'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Add Parameter,test_H5,test_H5,dit/multivariate/tests/test_entropy.py,49.0,49.0,['The parameters [ i ] are added to the method test_H5 from the module dit/multivariate/tests/test_entropy.py'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Add Parameter,test_H7,test_H7,dit/multivariate/tests/test_entropy.py,62.0,62.0,['The parameters [ i ] are added to the method test_H7 from the module dit/multivariate/tests/test_entropy.py'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Add Parameter,test_ii1,test_ii1,dit/multivariate/tests/test_interaction_information.py,13.0,13.0,['The parameters [ i ] are added to the method test_ii1 from the module dit/multivariate/tests/test_interaction_information.py'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Add Parameter,test_ii2,test_ii2,dit/multivariate/tests/test_interaction_information.py,21.0,21.0,['The parameters [ i ] are added to the method test_ii2 from the module dit/multivariate/tests/test_interaction_information.py'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Add Parameter,test_mis1,test_mis1,dit/multivariate/tests/test_mutual_informations.py,15.0,15.0,['The parameters [ d ] are added to the method test_mis1 from the module dit/multivariate/tests/test_mutual_informations.py'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Add Parameter,test_tse1,test_tse1,dit/multivariate/tests/test_tse_complexity.py,16.0,16.0,['The parameters [ i j ] are added to the method test_tse1 from the module dit/multivariate/tests/test_tse_complexity.py'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Add Parameter,test_tse2,test_tse2,dit/multivariate/tests/test_tse_complexity.py,25.0,25.0,['The parameters [ n ] are added to the method test_tse2 from the module dit/multivariate/tests/test_tse_complexity.py'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Add Parameter,test_ccre_1,test_ccre_1,dit/other/tests/test_cumulative_residual_entropy.py,98.0,103.0,['The parameters [ crvs ] are added to the method test_ccre_1 from the module dit/other/tests/test_cumulative_residual_entropy.py'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Add Parameter,test_cgcre_2,test_cgcre_2,dit/other/tests/test_cumulative_residual_entropy.py,138.0,143.0,['The parameters [ crvs ] are added to the method test_cgcre_2 from the module dit/other/tests/test_cumulative_residual_entropy.py'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Add Parameter,test_J5,test_J5,dit/other/tests/test_extropy.py,36.0,36.0,['The parameters [ i ] are added to the method test_J5 from the module dit/other/tests/test_extropy.py'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Add Parameter,test_J6,test_J6,dit/other/tests/test_extropy.py,43.0,43.0,['The parameters [ i ] are added to the method test_J6 from the module dit/other/tests/test_extropy.py'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Add Parameter,test_J8,test_J8,dit/other/tests/test_extropy.py,56.0,56.0,['The parameters [ i ] are added to the method test_J8 from the module dit/other/tests/test_extropy.py'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Add Parameter,test_p2,test_p2,dit/other/tests/test_perplexity.py,20.0,20.0,['The parameters [ i ] are added to the method test_p2 from the module dit/other/tests/test_perplexity.py'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Add Parameter,test_p4,test_p4,dit/other/tests/test_perplexity.py,33.0,33.0,['The parameters [ i ] are added to the method test_p4 from the module dit/other/tests/test_perplexity.py'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Add Parameter,test_tsallis_entropy_1,test_tsallis_entropy_1,dit/other/tests/test_tsallis_entropy.py,14.0,14.0,['The parameters [ q ] are added to the method test_tsallis_entropy_1 from the module dit/other/tests/test_tsallis_entropy.py'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Add Parameter,test_sp1,test_sp1,dit/profiles/tests/test_information_partitions.py,23.0,23.0,['The parameters [ meas ] are added to the method test_sp1 from the module dit/profiles/tests/test_information_partitions.py'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Add Parameter,test_sp2,test_sp2,dit/profiles/tests/test_information_partitions.py,30.0,30.0,['The parameters [ meas ] are added to the method test_sp2 from the module dit/profiles/tests/test_information_partitions.py'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Add Parameter,test_rand,test_rand,dit/tests/test_distribution.py,38.0,37.0,['The parameters [ i ] are added to the method test_rand from the module dit/tests/test_distribution.py'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Rename Method,setUp,setup_class,dit/tests/test_samplespace.py/TestSampleSpace,8.0,9.0,['The method setUp from the module dit/tests/test_samplespace.py in class TestSampleSpace is renamed to setup_class'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Rename Method,setUp,setup_class,dit/tests/test_samplespace.py/TestCartesianProduct,52.0,53.0,['The method setUp from the module dit/tests/test_samplespace.py in class TestCartesianProduct is renamed to setup_class'],783e383a233742c7c7babab43e169a9a7c44d510,,,,,,,
Change/Rename Parameter,__init__,__init__,dit/profiles/information_partitions.py/DependencyDecomposition,274.0,276.0,['The parameters [ measure ] of the method __init__ from the module dit/profiles/information_partitions.py in class DependencyDecomposition are changed/renamed to [measures]'],7eaf3dc5b70a5e7cddcd38ac97dac41920f5efc9,,,,,,,
Change/Rename Parameter,prob,prob,dit/bgm.py,149.0,171.0,['The parameters [ dist ] of the method prob from the module dit/bgm.py are changed/renamed to [dists]'],7fe5357238e4f3844b3f8ad3218db78197a7808f,,,,,,,
Rename Method,bindcallargs_33,bindcallargs_geq33,dit/utils/bindargs.py,96.0,198.0,['The method bindcallargs_33 from the module dit/utils/bindargs.py is renamed to bindcallargs_geq33'],81d24be624d6a0fb05fac14ffac02280ed0b70ad,,,,,,,
Rename Method,bindcallargs_32,bindcallargs_leq32,dit/utils/bindargs.py,48.0,146.0,['The method bindcallargs_32 from the module dit/utils/bindargs.py is renamed to bindcallargs_leq32'],81d24be624d6a0fb05fac14ffac02280ed0b70ad,,,,,,,
Change/Rename Parameter,perplexity,perplexity,dit/other/perplexity.py,8.0,9.0,['The parameters [ rv_names ] of the method perplexity from the module dit/other/perplexity.py are changed/renamed to [rv_mode]'],8327f211cc10465a485c6aadc0d5541ebd505270,,,,,,,
Rename Method,distributions_old,distribution_structures,dit/utils/testing.py,21.0,68.0,['The method distributions_old from the module dit/utils/testing.py is renamed to distribution_structures'],832cd03edcdf05560d74b7605b76df2e8dc5c76c,,,,,,,
Rename Method,test_distributions2,test_distribution_structures2,dit/utils/tests/test_testing.py,25.0,48.0,['The method test_distributions2 from the module dit/utils/tests/test_testing.py is renamed to test_distribution_structures2'],832cd03edcdf05560d74b7605b76df2e8dc5c76c,,,,,,,
Rename Method,test_del,test_del1,dit/tests/test_npscalardist.py,68.0,88.0,['The method test_del from the module dit/tests/test_npscalardist.py is renamed to test_del1'],836278b4f2277333f6668cf9da137fd5a6c4e134,,,,,,,
Move Method,test__numerical_test1,test__numerical_test1,,,, method test__numerical_test1 from the module dit/algorithms/tests/test_stats.py was moved to module dit/tests/test_helpers.py ,8383ef1cd30b4487d014b72a33febf2c22cea212,dit/algorithms/tests/test_stats.py,dit/tests/test_helpers.py,19.0,80.0,,,
Move Method,test__numerical_test2,test__numerical_test2,,,, method test__numerical_test2 from the module dit/algorithms/tests/test_stats.py was moved to module dit/tests/test_helpers.py ,8383ef1cd30b4487d014b72a33febf2c22cea212,dit/algorithms/tests/test_stats.py,dit/tests/test_helpers.py,25.0,86.0,,,
Extract Method,test_cre_2,miwin,dit/other/tests/test_cumulative_residual_entropy.py,,, The method miwin from the module dit/other/tests/test_cumulative_residual_entropy.py is extracted from method test_cre_2 from the module dit/other/tests/test_cumulative_residual_entropy.py ,8532c05a65c78e163688f6af440cbf09e4951a1c,,,,,"(30,52)",23.0,"[34.0, 35.0, 36.0, 37.0]"
Add Parameter,interactive_skar,interactive_skar,dit/multivariate/secret_key_agreement/interactive_skar.py,100.0,111.0,['The parameters [ bound_func ] are added to the method interactive_skar from the module dit/multivariate/secret_key_agreement/interactive_skar.py'],8716ad5ab08b05772fc9c3fad0f5de14f4775895,,,,,,,
Add Parameter,common_info,common_info,dit/multivariate/common_informations/base_markov_optimizer.py/MarkovVarOptimizer,484.0,177.0,['The parameters [ maxiter ] are added to the method common_info from the module dit/multivariate/common_informations/base_markov_optimizer.py in class MarkovVarOptimizer'],871efe7cbf95f2deded3d8b673b7b3c68b816e4c,,,,,,,
Rename Method,construct_markov_var,construct_full_joint,dit/multivariate/common_informations/base_markov_optimizer.py/MarkovVarOptimizer,261.0,134.0,['The method construct_markov_var from the module dit/multivariate/common_informations/base_markov_optimizer.py in class MarkovVarOptimizer is renamed to construct_full_joint'],871efe7cbf95f2deded3d8b673b7b3c68b816e4c,,,,,,,
Change/Rename Parameter,intrinsic,intrinsic,dit/multivariate/secret_key_agreement/base_intrinsic_information.py/BaseMoreIntrinsicMutualInformation,324.0,211.0,['The parameters [ nhops ] of the method intrinsic from the module dit/multivariate/secret_key_agreement/base_intrinsic_information.py in class BaseMoreIntrinsicMutualInformation are changed/renamed to [niter]'],871efe7cbf95f2deded3d8b673b7b3c68b816e4c,,,,,,,
Remove Parameter,measure,measure,dit/multivariate/secret_key_agreement/base_intrinsic_information.py/BaseMoreIntrinsicMutualInformation,166.0,185.0,['The parameters [ pmf ] of the method measure from the module dit/multivariate/secret_key_agreement/base_intrinsic_information.py in class BaseMoreIntrinsicMutualInformation is/are removed'],871efe7cbf95f2deded3d8b673b7b3c68b816e4c,,,,,,,
Rename Method,intrinsic_mutual_information,intrinsic_mutual_information_constructor,dit/multivariate/secret_key_agreement/intrinsic_mutual_informations.py,478.0,136.0,['The method intrinsic_mutual_information from the module dit/multivariate/secret_key_agreement/intrinsic_mutual_informations.py is renamed to intrinsic_mutual_information_constructor'],871efe7cbf95f2deded3d8b673b7b3c68b816e4c,,,,,,,
Rename Method,reduced_intrinsic_mutual_information,reduced_intrinsic_mutual_information_constructor,dit/multivariate/secret_key_agreement/reduced_intrinsic_mutual_informations.py,104.0,108.0,['The method reduced_intrinsic_mutual_information from the module dit/multivariate/secret_key_agreement/reduced_intrinsic_mutual_informations.py is renamed to reduced_intrinsic_mutual_information_constructor'],871efe7cbf95f2deded3d8b673b7b3c68b816e4c,,,,,,,
Change/Rename Parameter,necessary_intrinsic_mutual_information,necessary_intrinsic_mutual_information,dit/multivariate/secret_key_agreement/skar_lower_bounds.py,526.0,285.0,['The parameters [ nhops ] of the method necessary_intrinsic_mutual_information from the module dit/multivariate/secret_key_agreement/skar_lower_bounds.py are changed/renamed to [niter]'],871efe7cbf95f2deded3d8b673b7b3c68b816e4c,,,,,,,
Change/Rename Parameter,secrecy_capacity,secrecy_capacity,dit/multivariate/secret_key_agreement/skar_lower_bounds.py,446.0,203.0,['The parameters [ nhops ] of the method secrecy_capacity from the module dit/multivariate/secret_key_agreement/skar_lower_bounds.py are changed/renamed to [niter]'],871efe7cbf95f2deded3d8b673b7b3c68b816e4c,,,,,,,
Change/Rename Parameter,secrecy_capacity_directed,secrecy_capacity_directed,dit/multivariate/secret_key_agreement/skar_lower_bounds.py,407.0,164.0,['The parameters [ nhops ] of the method secrecy_capacity_directed from the module dit/multivariate/secret_key_agreement/skar_lower_bounds.py are changed/renamed to [niter]'],871efe7cbf95f2deded3d8b673b7b3c68b816e4c,,,,,,,
