Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines,Old Location,New Location,Old Method Line,New Method Line
Rename Method,feature_correlation,feature_TIC_correlation,pyemma/coordinates/transform/tica.py/TICA,323.0,323.0,['The method feature_correlation from the module pyemma/coordinates/transform/tica.py in class TICA is renamed to feature_TIC_correlation'],3427f463962c3da820639694d3e0292f715b4055,,,,,,,
Rename Class,TestEstimator,_Estimator,pyemma/util/tests/test_estimation_required_decorator.py,,, class TestEstimator was renamed to class _Estimator ,3455c0b6cfa4c8014dbd0f60af81335a2091edb8,,,,,,,
Add Parameter,setup_logging,setup_logging,pyemma/util/log.py,40.0,40.0,['The parameters [ D ] are added to the method setup_logging from the module pyemma/util/log.py'],3525e8f03a7840fd054e90b1c7c562c31a1cdbe7,,,,,,,
Add Parameter,cktest,cktest,pyemma/coordinates/transform/vamp.py/VAMP,403.0,417.0,['The parameters [ n_jobs show_progress ] are added to the method cktest from the module pyemma/coordinates/transform/vamp.py in class VAMP'],359f406f6b641739840ef366826d7095158c7746,,,,,,,
Add Parameter,cktest,cktest,pyemma/msm/estimators/maximum_likelihood_msm.py/_MSMEstimator,780.0,830.0,['The parameters [ dtrajs ] are added to the method cktest from the module pyemma/msm/estimators/maximum_likelihood_msm.py in class _MSMEstimator'],3638274f0227a82894e9d7cf5c251263be605e1a,,,,,,,
Add Parameter,hmm,hmm,pyemma/msm/estimators/maximum_likelihood_msm.py/_MSMEstimator,711.0,750.0,['The parameters [ dtrajs ] are added to the method hmm from the module pyemma/msm/estimators/maximum_likelihood_msm.py in class _MSMEstimator'],3638274f0227a82894e9d7cf5c251263be605e1a,,,,,,,
Add Parameter,trajectory_weights,trajectory_weights,pyemma/msm/estimators/maximum_likelihood_msm.py/_MSMEstimator,641.0,677.0,['The parameters [ dtrajs ] are added to the method trajectory_weights from the module pyemma/msm/estimators/maximum_likelihood_msm.py in class _MSMEstimator'],3638274f0227a82894e9d7cf5c251263be605e1a,,,,,,,
Add Parameter,__init__,__init__,pyemma/msm/estimators/bayesian_msm.py/BayesianMSM,37.0,37.0,['The parameters [ mincount_connectivity ] are added to the method __init__ from the module pyemma/msm/estimators/bayesian_msm.py in class BayesianMSM'],364012b98cce11e3f724d0e6196476f42e5c9239,,,,,,,
Add Parameter,__init__,__init__,pyemma/msm/estimators/maximum_likelihood_msm.py/_MSMEstimator,40.0,42.0,['The parameters [ mincount_connectivity ] are added to the method __init__ from the module pyemma/msm/estimators/maximum_likelihood_msm.py in class _MSMEstimator'],364012b98cce11e3f724d0e6196476f42e5c9239,,,,,,,
Add Parameter,__init__,__init__,pyemma/msm/estimators/maximum_likelihood_msm.py/MaximumLikelihoodMSM,841.0,854.0,['The parameters [ mincount_connectivity ] are added to the method __init__ from the module pyemma/msm/estimators/maximum_likelihood_msm.py in class MaximumLikelihoodMSM'],364012b98cce11e3f724d0e6196476f42e5c9239,,,,,,,
Add Parameter,__init__,__init__,pyemma/msm/estimators/maximum_likelihood_msm.py/OOMReweightedMSM,1097.0,1118.0,['The parameters [ mincount_connectivity ] are added to the method __init__ from the module pyemma/msm/estimators/maximum_likelihood_msm.py in class OOMReweightedMSM'],364012b98cce11e3f724d0e6196476f42e5c9239,,,,,,,
Add Parameter,__init__,__init__,pyemma/msm/estimators/maximum_likelihood_msm.py/AugmentedMarkovModel,1370.0,1399.0,['The parameters [ mincount_connectivity ] are added to the method __init__ from the module pyemma/msm/estimators/maximum_likelihood_msm.py in class AugmentedMarkovModel'],364012b98cce11e3f724d0e6196476f42e5c9239,,,,,,,
Add Parameter,__init__,__init__,pyemma/coordinates/data/featurization/distances.py/GroupMinDistanceFeature,149.0,149.0,['The parameters [ count_contacts ] are added to the method __init__ from the module pyemma/coordinates/data/featurization/distances.py in class GroupMinDistanceFeature'],36d840dc2d1e84f497d00fcb02033aceadc4141b,,,,,,,
Add Parameter,add_group_mindist,add_group_mindist,pyemma/coordinates/data/featurization/featurizer.py/MDFeaturizer,593.0,593.0,['The parameters [ count_contacts ] are added to the method add_group_mindist from the module pyemma/coordinates/data/featurization/featurizer.py in class MDFeaturizer'],36d840dc2d1e84f497d00fcb02033aceadc4141b,,,,,,,
Add Parameter,dtram,dtram,pyemma/thermo/api.py,137.0,137.0,['The parameters [ use_wham ] are added to the method dtram from the module pyemma/thermo/api.py'],370e5381745c20b121327705ed3804224ce59c54,,,,,,,
Add Parameter,__init__,__init__,pyemma/coordinates/transform/nystroem_tica.py/NystroemTICA,59.0,59.0,['The parameters [ selection_strategy ] are added to the method __init__ from the module pyemma/coordinates/transform/nystroem_tica.py in class NystroemTICA'],371e8596d5765874d752327f90483fe42f5a6537,,,,,,,
Remove Parameter,__init__,__init__,pyemma/coordinates/coordinate_transformation/regspace_clustering.py/RegularSpaceClustering,30.0,30.0,['The parameters [ data_source ] of the method __init__ from the module pyemma/coordinates/coordinate_transformation/regspace_clustering.py in class RegularSpaceClustering is/are removed'],376c849dd7dbb55cfabd78c329309e897444f234,,,,,,,
Rename Method,add_chunk,param_add_data,pyemma/coordinates/coordinate_transformation/regspace_clustering.py/RegularSpaceClustering,65.0,63.0,['The method add_chunk from the module pyemma/coordinates/coordinate_transformation/regspace_clustering.py in class RegularSpaceClustering is renamed to param_add_data'],376c849dd7dbb55cfabd78c329309e897444f234,,,,,,,
Rename Method,next_chunk,_next_chunk,pyemma/coordinates/data/data_in_memory.py/DataInMemoryIterator,130.0,130.0,['The method next_chunk from the module pyemma/coordinates/data/data_in_memory.py in class DataInMemoryIterator is renamed to _next_chunk'],376e5688cf9b03a4c40f5a63a614d25c5e9be88e,,,,,,,
Rename Method,next_chunk,_next_chunk,pyemma/coordinates/data/datasource.py/DataSourceIterator,330.0,465.0,['The method next_chunk from the module pyemma/coordinates/data/datasource.py in class DataSourceIterator is renamed to _next_chunk'],376e5688cf9b03a4c40f5a63a614d25c5e9be88e,,,,,,,
Remove Parameter,last_chunk_in_traj,last_chunk_in_traj,pyemma/coordinates/data/datasource.py/DataSourceIterator,324.0,451.0,['The parameters [ itraj ] of the method last_chunk_in_traj from the module pyemma/coordinates/data/datasource.py in class DataSourceIterator is/are removed'],376e5688cf9b03a4c40f5a63a614d25c5e9be88e,,,,,,,
Rename Method,next_chunk,_next_chunk,pyemma/coordinates/data/feature_reader.py/FeatureReaderIterator,195.0,195.0,['The method next_chunk from the module pyemma/coordinates/data/feature_reader.py in class FeatureReaderIterator is renamed to _next_chunk'],376e5688cf9b03a4c40f5a63a614d25c5e9be88e,,,,,,,
Rename Method,next_chunk,_next_chunk,pyemma/coordinates/data/fragmented_trajectory_reader.py/FragmentIterator,142.0,142.0,['The method next_chunk from the module pyemma/coordinates/data/fragmented_trajectory_reader.py in class FragmentIterator is renamed to _next_chunk'],376e5688cf9b03a4c40f5a63a614d25c5e9be88e,,,,,,,
Rename Method,next_chunk,_next_chunk,pyemma/coordinates/data/numpy_filereader.py/NPYIterator,153.0,153.0,['The method next_chunk from the module pyemma/coordinates/data/numpy_filereader.py in class NPYIterator is renamed to _next_chunk'],376e5688cf9b03a4c40f5a63a614d25c5e9be88e,,,,,,,
Rename Method,next_chunk,_next_chunk,pyemma/coordinates/data/py_csv_reader.py/PyCSVIterator,54.0,54.0,['The method next_chunk from the module pyemma/coordinates/data/py_csv_reader.py in class PyCSVIterator is renamed to _next_chunk'],376e5688cf9b03a4c40f5a63a614d25c5e9be88e,,,,,,,
Rename Method,next_chunk,_next_chunk,pyemma/coordinates/transform/transformer.py/TransformerIterator,300.0,296.0,['The method next_chunk from the module pyemma/coordinates/transform/transformer.py in class TransformerIterator is renamed to _next_chunk'],376e5688cf9b03a4c40f5a63a614d25c5e9be88e,,,,,,,
Rename Class,EquilibriumCovarEstimator,EquilibriumCorrectedCovarEstimator,pyemma/coordinates/estimation/covariance.py,,, class EquilibriumCovarEstimator was renamed to class EquilibriumCorrectedCovarEstimator ,37ed5b3d88582e5bf091bb1338630b14a4b0cb84,,,,,,,
Rename Class,EquilibriumTICA,EquilibriumCorrectedTICA,pyemma/coordinates/transform/tica.py,,, class EquilibriumTICA was renamed to class EquilibriumCorrectedTICA ,37ed5b3d88582e5bf091bb1338630b14a4b0cb84,,,,,,,
Add Parameter,__init__,__init__,pyemma/coordinates/estimators/covar/running_moments.py/RunningCovar,187.0,196.0,['The parameters [ sparse_mode modify_data ] are added to the method __init__ from the module pyemma/coordinates/estimators/covar/running_moments.py in class RunningCovar'],386167cfda1b16728d7948c09668ac78af4a9d7a,,,,,,,
Add Parameter,running_covar,running_covar,pyemma/coordinates/estimators/covar/running_moments.py,295.0,309.0,['The parameters [ sparse_mode modify_data ] are added to the method running_covar from the module pyemma/coordinates/estimators/covar/running_moments.py'],386167cfda1b16728d7948c09668ac78af4a9d7a,,,,,,,
Rename Method,_attached_to_ipy_notebook,_attached_to_ipy_notebook_with_widgets,pyemma/_base/progress/reporter/__init__.py,15.0,15.0,['The method _attached_to_ipy_notebook from the module pyemma/_base/progress/reporter/__init__.py is renamed to _attached_to_ipy_notebook_with_widgets'],38be5a85cd89b32b4698c53229bb76216354033f,,,,,,,
Add Parameter,cluster_kmeans,cluster_kmeans,pyemma/coordinates/api.py,1124.0,1124.0,['The parameters [ fixed_seed ] are added to the method cluster_kmeans from the module pyemma/coordinates/api.py'],38f55fc550b125218aca949138fb3e780f1e5e72,,,,,,,
Add Parameter,__init__,__init__,pyemma/coordinates/clustering/kmeans.py/KmeansClustering,49.0,49.0,['The parameters [ fixed_seed ] are added to the method __init__ from the module pyemma/coordinates/clustering/kmeans.py in class KmeansClustering'],38f55fc550b125218aca949138fb3e780f1e5e72,,,,,,,
Change/Rename Parameter,__init__,__init__,pyemma/thermo/estimators/TRAM_estimator.py/TRAM,109.0,109.0,['The parameters [ mbar_maxiter mbar_maxerr ] of the method __init__ from the module pyemma/thermo/estimators/TRAM_estimator.py in class TRAM are changed/renamed to [init_maxiter init_maxerr]'],39248992982ea80b4ec275d9fb7c152b45f138d0,,,,,,,
Rename Method,read_discrete_trajectory_single,load_discrete_trajectory,emma2/msm/io/trajectory.py,40.0,62.0,['The method read_discrete_trajectory_single from the module emma2/msm/io/trajectory.py is renamed to load_discrete_trajectory'],39b514da4fd57ac45e250094222585ec2f8ebde5,,,,,,,
Inline Method,write_discrete_trajectory,write_discrete_trajectory_single,emma2/msm/io/trajectory.py,,, The method write_discrete_trajectory_single from the module emma2/msm/io/trajectory.py is inlined into method write_discrete_trajectory from the module emma2/msm/io/trajectory.py ,39b514da4fd57ac45e250094222585ec2f8ebde5,"(64,37)",90.0,"[55.0, 56.0]",,,,
Rename Class,TestReadDiscreteTrajectorySingle,TestLoadDiscreteTrajectory,emma2/msm/io/trajectory_test.py,,, class TestReadDiscreteTrajectorySingle was renamed to class TestLoadDiscreteTrajectory ,39b514da4fd57ac45e250094222585ec2f8ebde5,,,,,,,
Pull Up Method,parametrize,parametrize,,,, method parametrize from the module pyemma/coordinates/data/feature_reader.py in class FeatureReader was moved to class ReaderInterface of module pyemma/coordinates/data/interface.py ,3c0a500fb915589fac7166c61c2b878d8838a92d,,,,pyemma/coordinates/data/feature_reader.py/FeatureReader,pyemma/coordinates/data/interface.py/ReaderInterface,129.0,154.0
Add Parameter,regspace,regspace,pyemma/coordinates/api.py,264.0,280.0,['The parameters [ max_centers ] are added to the method regspace from the module pyemma/coordinates/api.py'],3c2480be60fd0de6ef221f5c90cdcc8c0ec52aa6,,,,,,,
Add Parameter,__init__,__init__,pyemma/coordinates/clustering/regspace.py/RegularSpaceClustering,36.0,37.0,['The parameters [ max_clusters ] are added to the method __init__ from the module pyemma/coordinates/clustering/regspace.py in class RegularSpaceClustering'],3c2480be60fd0de6ef221f5c90cdcc8c0ec52aa6,,,,,,,
Change/Rename Parameter,__init__,__init__,pyemma/msm/estimators/maximum_likelihood_msm.py/AugmentedMarkovModel,1370.0,1370.0,['The parameters [ max_cache_memory ] of the method __init__ from the module pyemma/msm/estimators/maximum_likelihood_msm.py in class AugmentedMarkovModel are changed/renamed to [max_cache]'],3ccc3d39e00f3b489877308c432aff8d3606311a,,,,,,,
Add Parameter,_log_likelihood_biased,_log_likelihood_biased,pyemma/msm/estimators/maximum_likelihood_msm.py/AugmentedMarkovModel,1496.0,1511.0,['The parameters [ self ] are added to the method _log_likelihood_biased from the module pyemma/msm/estimators/maximum_likelihood_msm.py in class AugmentedMarkovModel'],3ccc3d39e00f3b489877308c432aff8d3606311a,,,,,,,
Change/Rename Parameter,expected_counts,expected_counts,emma2/msm/analysis/api.py,476.0,476.0,['The parameters [ N ] of the method expected_counts from the module emma2/msm/analysis/api.py are changed/renamed to [n]'],3d82daca9ed4151d3666633acb854cafcd4be575,,,,,,,
Add Parameter,bootstrap_counts,bootstrap_counts,pyemma/msm/estimation/api.py,359.0,359.0,['The parameters [ corrlength ] are added to the method bootstrap_counts from the module pyemma/msm/estimation/api.py'],3dd56366aace38e27a3956e0df93efdb4b23ec95,,,,,,,
Add Parameter,bootstrap_counts,bootstrap_counts,pyemma/msm/estimation/dense/bootstrapping.py,133.0,133.0,['The parameters [ corrlength ] are added to the method bootstrap_counts from the module pyemma/msm/estimation/dense/bootstrapping.py'],3dd56366aace38e27a3956e0df93efdb4b23ec95,,,,,,,
Add Parameter,largest_connected_submatrix,largest_connected_submatrix,pyemma/msm/estimation/sparse/connectivity.py,84.0,84.0,['The parameters [ lcc ] are added to the method largest_connected_submatrix from the module pyemma/msm/estimation/sparse/connectivity.py'],3e7a48dc5ff8ae834439c4de4fdf45cef0aa5988,,,,,,,
Rename Method,test_backbone_dihedrials_chi,test_backbone_dihedrials_chi1,pyemma/coordinates/tests/test_featurizer.py/TestFeaturizer,497.0,497.0,['The method test_backbone_dihedrials_chi from the module pyemma/coordinates/tests/test_featurizer.py in class TestFeaturizer is renamed to test_backbone_dihedrials_chi1'],3ee77a16e8c800b59b273c1d151354641d19478e,,,,,,,
Rename Method,test_backbone_dihedrials_chi_cossin,test_backbone_dihedrials_chi1_cossin,pyemma/coordinates/tests/test_featurizer.py/TestFeaturizer,508.0,508.0,['The method test_backbone_dihedrials_chi_cossin from the module pyemma/coordinates/tests/test_featurizer.py in class TestFeaturizer is renamed to test_backbone_dihedrials_chi1_cossin'],3ee77a16e8c800b59b273c1d151354641d19478e,,,,,,,
Add Parameter,write_to_hdf5,write_to_hdf5,pyemma/coordinates/data/_base/iterable.py/Iterable,354.0,354.0,['The parameters [ overwrite ] are added to the method write_to_hdf5 from the module pyemma/coordinates/data/_base/iterable.py in class Iterable'],3f266687822fc5454593e6bd42a80cc950632735,,,,,,,
Add Parameter,__init__,__init__,pyemma/coordinates/data/featurizer.py/ContactFeature,518.0,518.0,['The parameters [ count_contacts ] are added to the method __init__ from the module pyemma/coordinates/data/featurizer.py in class ContactFeature'],3f4daad9123f0bcb70e9e07091e47c566d07b07c,,,,,,,
Add Parameter,add_contacts,add_contacts,pyemma/coordinates/data/featurizer.py/MDFeaturizer,1095.0,1110.0,['The parameters [ count_contacts ] are added to the method add_contacts from the module pyemma/coordinates/data/featurizer.py in class MDFeaturizer'],3f4daad9123f0bcb70e9e07091e47c566d07b07c,,,,,,,
Add Parameter,show_progressbar,show_progressbar,pyemma/_base/progress/bar/gui.py,119.0,123.0,['The parameters [ description ] are added to the method show_progressbar from the module pyemma/_base/progress/bar/gui.py'],3fccfa7bf7244550092a30c70c47279db417e190,,,,,,,
Add Parameter,getClusterAlgorithm,getClusterAlgorithm,emma2/cluster/stalloneClustering.py,32.0,32.0,['The parameters [ size ] are added to the method getClusterAlgorithm from the module emma2/cluster/stalloneClustering.py'],42685f26b40dcaee5d300a73d6c185f3ecb9e72c,,,,,,,
Rename Method,unregister_ndarray_handler,unregister_ndarray_npz_handler,pyemma/_base/serialization/jsonpickler_handlers.py,27.0,27.0,['The method unregister_ndarray_handler from the module pyemma/_base/serialization/jsonpickler_handlers.py is renamed to unregister_ndarray_npz_handler'],429af991204e32f6d44189b005a89e2ffd8724d2,,,,,,,
Inline Method,trajectory_lengths,number_of_trajectories,pyemma/coordinates/data/_base/datasource.py/DataSource,,, The method number_of_trajectories from the module pyemma/coordinates/data/_base/datasource.py in class DataSource is inlined into method trajectory_lengths from the module pyemma/coordinates/data/_base/datasource.py in class DataSource ,42bdb34242276acd719da9ab5f32669dd2c432e3,"(213,227)",168.0,[242.0],,,,
Add Parameter,timescales_msm,timescales_msm,pyemma/msm/api.py,62.0,62.0,['The parameters [ only_timescales ] are added to the method timescales_msm from the module pyemma/msm/api.py'],4337c0a536fc2138a502fbdca613f81b707a45c2,,,,,,,
Add Parameter,__init__,__init__,pyemma/msm/estimators/implied_timescales.py/ImpliedTimescales,111.0,128.0,['The parameters [ only_timescales ] are added to the method __init__ from the module pyemma/msm/estimators/implied_timescales.py in class ImpliedTimescales'],4337c0a536fc2138a502fbdca613f81b707a45c2,,,,,,,
Add Parameter,__init__,__init__,pyemma/coordinates/clustering/assign.py/AssignCenters,59.0,61.0,['The parameters [ stride ] are added to the method __init__ from the module pyemma/coordinates/clustering/assign.py in class AssignCenters'],435020d528958ac78fffaf5fce7e069133ca51e0,,,,,,,
Extract Method,__getstate__,_get_classes_to_inspect,pyemma/_base/serialization/serialization.py/SerializableMixIn,,, The method _get_classes_to_inspect from the module pyemma/_base/serialization/serialization.py in class SerializableMixIn is extracted from method __getstate__ from the module pyemma/_base/serialization/serialization.py in class SerializableMixIn ,43de79b1a141b5333b758c57df90c0b3d79fae63,"(386,380)",458.0,"[394.0, 395.0]",,,,
Rename Method,get_umbrella_bias_sequences,_get_umbrella_bias_sequences,pyemma/thermo/util/util.py,91.0,126.0,['The method get_umbrella_bias_sequences from the module pyemma/thermo/util/util.py is renamed to _get_umbrella_bias_sequences'],43e173e7d21b094dd5bc98b57096961b504d1929,,,,,,,
Rename Method,get_umbrella_sampling_parameters,_get_umbrella_sampling_parameters,pyemma/thermo/util/util.py,51.0,86.0,['The method get_umbrella_sampling_parameters from the module pyemma/thermo/util/util.py is renamed to _get_umbrella_sampling_parameters'],43e173e7d21b094dd5bc98b57096961b504d1929,,,,,,,
Add Parameter,plot_network,plot_network,pyemma/plots/networks.py/NetworkPlot,205.0,206.0,['The parameters [ show_frame ] are added to the method plot_network from the module pyemma/plots/networks.py in class NetworkPlot'],44720662285652f2a4ffc0043d8b4ccc926a2102,,,,,,,
Add Parameter,plot_flux,plot_flux,pyemma/plots/networks.py,462.0,469.0,['The parameters [ flux_scale show_frame show_committor ] are added to the method plot_flux from the module pyemma/plots/networks.py'],44720662285652f2a4ffc0043d8b4ccc926a2102,,,,,,,
Add Parameter,plot_markov_model,plot_markov_model,pyemma/plots/networks.py,376.0,381.0,['The parameters [ show_frame ] are added to the method plot_markov_model from the module pyemma/plots/networks.py'],44720662285652f2a4ffc0043d8b4ccc926a2102,,,,,,,
Remove Parameter,__init__,__init__,pyemma/coordinates/data/_base/datasource.py/IteratorState,252.0,252.0,['The parameters [ stride ] of the method __init__ from the module pyemma/coordinates/data/_base/datasource.py in class IteratorState is/are removed'],44bd049613c2e0fb70d971f2c35775841cbf2ef6,,,,,,,
Extract Method,_next_chunk,_next_file,pyemma/coordinates/data/feature_reader.py/FeatureReaderIterator,,, The method _next_file from the module pyemma/coordinates/data/feature_reader.py in class FeatureReaderIterator is extracted from method _next_chunk from the module pyemma/coordinates/data/feature_reader.py in class FeatureReaderIterator ,44bd049613c2e0fb70d971f2c35775841cbf2ef6,"(333,340)",333.0,"[346.0, 348.0, 349.0, 350.0]",,,,
Rename Class,TestTransformer,MyTransformer,pyemma/coordinates/tests/test_streaming_transformer.py,,, class TestTransformer was renamed to class MyTransformer ,450a2e3f34b7eb8edfb84034c6631345beecaeaa,,,,,,,
Add Parameter,__init__,__init__,pyemma/coordinates/clustering/kmeans.py/KmeansClustering,60.0,67.0,['The parameters [ oom_strategy ] are added to the method __init__ from the module pyemma/coordinates/clustering/kmeans.py in class KmeansClustering'],462fee217c83ec245c07cda4eae3701050caf3bb,,,,,,,
Add Parameter,timescales_hmsm,timescales_hmsm,pyemma/msm/api.py,470.0,473.0,['The parameters [ n_jobs ] are added to the method timescales_hmsm from the module pyemma/msm/api.py'],46adec4b5532b9fece6ca4f0e5e87cd8b6ba42b5,,,,,,,
Add Parameter,timescales_msm,timescales_msm,pyemma/msm/api.py,59.0,58.0,['The parameters [ n_jobs ] are added to the method timescales_msm from the module pyemma/msm/api.py'],46adec4b5532b9fece6ca4f0e5e87cd8b6ba42b5,,,,,,,
Add Parameter,__init__,__init__,pyemma/thermo/estimators/TRAM_estimator.py/TRAM,120.0,120.0,['The parameters [ nstates_full ] are added to the method __init__ from the module pyemma/thermo/estimators/TRAM_estimator.py in class TRAM'],46c78e4f6ae6adc3e9d95f3447683523f0376e76,,,,,,,
Add Parameter,get_output,get_output,pyemma/coordinates/data/iterable.py/Iterable,84.0,85.0,['The parameters [ chunk ] are added to the method get_output from the module pyemma/coordinates/data/iterable.py in class Iterable'],46f9738b395d504c4bb7b58bc35dd9e57c49b883,,,,,,,
Add Parameter,__init__,__init__,pyemma/coordinates/data/featurizer.py/GroupMinDistanceFeature,478.0,478.0,['The parameters [ group_definitions ] are added to the method __init__ from the module pyemma/coordinates/data/featurizer.py in class GroupMinDistanceFeature'],470b8d2b7a90f3289616679c7683b5234f515035,,,,,,,
Rename Class,TransformerIterator,StreamingTransformerIterator,pyemma/coordinates/transform/transformer.py,,, class TransformerIterator was renamed to class StreamingTransformerIterator ,47d6f93ba9eed0051af7c5e1f1c2e15daf87988a,,,,,,,
Add Parameter,__init__,__init__,pyemma/thermo/estimators/_callback.py/_ConvergenceProgressIndicatorCallBack,50.0,50.0,['The parameters [ subcallback ] are added to the method __init__ from the module pyemma/thermo/estimators/_callback.py in class _ConvergenceProgressIndicatorCallBack'],48737f8509ad24946e80b73ef1966b041b831664,,,,,,,
Rename Class,TestPlots2d,TestPlots1d,pyemma/plots/tests/test_plots1d.py,,, class TestPlots2d was renamed to class TestPlots1d ,48b7c0e4dc037e7a81962cccf3bc4fa69d8072f5,,,,,,,
Add Parameter,largest_connected_submatrix,largest_connected_submatrix,pyemma/msm/estimation/sparse/connectivity.py,84.0,84.0,['The parameters [ lcc ] are added to the method largest_connected_submatrix from the module pyemma/msm/estimation/sparse/connectivity.py'],499e656662c73ec5c8d153f8c2eb12633b09cc7f,,,,,,,
Add Parameter,_draw_arrow,_draw_arrow,pyemma/plots/networks.py/NetworkPlot,89.0,89.0,['The parameters [ arrow_label_size ] are added to the method _draw_arrow from the module pyemma/plots/networks.py in class NetworkPlot'],49ae097668f40f4f1af45e24e89e86a44d7b9954,,,,,,,
Remove Parameter,get_multi_temperature_data,get_multi_temperature_data,pyemma/thermo/util/util.py,216.0,235.0,['The parameters [ use_kJ_per_mol ] of the method get_multi_temperature_data from the module pyemma/thermo/util/util.py is/are removed'],49de0dd16da5bde30d608adfe2898f5e4e5d1432,,,,,,,
Remove Parameter,__init__,__init__,pyemma/msm/ui/msm.py/EstimatedMSM,900.0,900.0,['The parameters [ T ] of the method __init__ from the module pyemma/msm/ui/msm.py in class EstimatedMSM is/are removed'],49ff8bcf6636947e638de1a8e6854a240e0bb44e,,,,,,,
Change/Rename Parameter,_get_model_param_names,_get_model_param_names,pyemma/_base/model.py/Model,39.0,39.0,['The parameters [ self ] of the method _get_model_param_names from the module pyemma/_base/model.py in class Model are changed/renamed to [cls]'],4a8d4b647b79b5d0cea572d5951395bf98ba97c8,,,,,,,
Remove Parameter,__init__,__init__,pyemma/msm/estimators/maximum_likelihood_msm.py/AugmentedMarkovModel,1404.0,1404.0,['The parameters [ debug ] of the method __init__ from the module pyemma/msm/estimators/maximum_likelihood_msm.py in class AugmentedMarkovModel is/are removed'],4acb8c375a5142777c5b88526e8c2f1f8d9123f2,,,,,,,
Remove Parameter,_get_version_for_class_from_state,_get_version_for_class_from_state,pyemma/_base/serialization/serialization.py/SerializableMixIn,355.0,363.0,['The parameters [ self ] of the method _get_version_for_class_from_state from the module pyemma/_base/serialization/serialization.py in class SerializableMixIn is/are removed'],4b72f93d4537fc29ac0f86f827d3a2cdc6ba7f3e,,,,,,,
Add Parameter,__init__,__init__,pyemma/coordinates/io/featurizer.py/AngleFeature,148.0,148.0,['The parameters [ deg ] are added to the method __init__ from the module pyemma/coordinates/io/featurizer.py in class AngleFeature'],4bc6fdde2fbe930734b4bd148f7d1d1e836fa70e,,,,,,,
Add Parameter,__init__,__init__,pyemma/coordinates/io/featurizer.py/BackboneTorsionFeature,168.0,173.0,['The parameters [ deg ] are added to the method __init__ from the module pyemma/coordinates/io/featurizer.py in class BackboneTorsionFeature'],4bc6fdde2fbe930734b4bd148f7d1d1e836fa70e,,,,,,,
Add Parameter,add_angles,add_angles,pyemma/coordinates/io/featurizer.py/MDFeaturizer,426.0,436.0,['The parameters [ deg ] are added to the method add_angles from the module pyemma/coordinates/io/featurizer.py in class MDFeaturizer'],4bc6fdde2fbe930734b4bd148f7d1d1e836fa70e,,,,,,,
Add Parameter,add_backbone_torsions,add_backbone_torsions,pyemma/coordinates/io/featurizer.py/MDFeaturizer,446.0,458.0,['The parameters [ deg ] are added to the method add_backbone_torsions from the module pyemma/coordinates/io/featurizer.py in class MDFeaturizer'],4bc6fdde2fbe930734b4bd148f7d1d1e836fa70e,,,,,,,
Push Down Method,output_type,output_type,,,, method output_type from the module pyemma/coordinates/transform/tica.py in class _TICA was moved to class TICA of module pyemma/coordinates/transform/tica.py ,4c8565e7b7518e01f3652d913d051144581f5348,,,,pyemma/coordinates/transform/tica.py/_TICA,pyemma/coordinates/transform/tica.py/TICA,226.0,412.0
Rename Method,testName,testDtraj,pyemma/coordinates/tests/test_kmeans.py/TestKmeans,28.0,31.0,['The method testName from the module pyemma/coordinates/tests/test_kmeans.py in class TestKmeans is renamed to testDtraj'],4caaad8e297f4d4628b5f8b6f1417045fad5025b,,,,,,,
Extract Method,pca,_param_stage,pyemma/coordinates/api.py,,, The method _param_stage from the module pyemma/coordinates/api.py is extracted from method pca from the module pyemma/coordinates/api.py ,4cc5a76c7c97f17c041e72c5f697aa13e7e5c3c0,"(555,583)",556.0,"[622.0, 623.0, 624.0, 625.0, 626.0]",,,,
Rename Method,_param_finish,_finish_estimate,pyemma/coordinates/clustering/kmeans.py/KmeansClustering,168.0,189.0,['The method _param_finish from the module pyemma/coordinates/clustering/kmeans.py in class KmeansClustering is renamed to _finish_estimate'],4d052f65f5cd5bf0f80c84587417b096091a4837,,,,,,,
Extract Method,next,_it_next,pyemma/coordinates/data/datasource.py/DataSourceIterator,,, The method _it_next from the module pyemma/coordinates/data/datasource.py in class DataSourceIterator is extracted from method next from the module pyemma/coordinates/data/datasource.py in class DataSourceIterator ,4d6f8d8912f7cab8c019b038e28fc09c69b5f27c,"(472,498)",472.0,"[474.0, 475.0, 477.0, 479.0, 480.0, 481.0, 482.0, 486.0, 487.0, 488.0, 490.0, 491.0, 493.0, 494.0, 495.0]",,,,
Rename Method,testAlgo,test_algorithm,pyemma/coordinates/tests/test_regspace.py/TestRegSpaceClustering,67.0,67.0,['The method testAlgo from the module pyemma/coordinates/tests/test_regspace.py in class TestRegSpaceClustering is renamed to test_algorithm'],4e0e4db26bbfdf9fd9c1e3753c2c09d77cc2d397,,,,,,,
Rename Method,testAssignment,test_assignment,pyemma/coordinates/tests/test_regspace.py/TestRegSpaceClustering,85.0,85.0,['The method testAssignment from the module pyemma/coordinates/tests/test_regspace.py in class TestRegSpaceClustering is renamed to test_assignment'],4e0e4db26bbfdf9fd9c1e3753c2c09d77cc2d397,,,,,,,
