Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Old Location,New Location,Old Method Line,New Method Line,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines
Remove Parameter,get_model_by_type,get_model_by_type,donkeycar/utils.py,394.0,394.0,['The parameters [ tflite ] of the method get_model_by_type from the module donkeycar/utils.py is/are removed'],4625a6c669bc96e56e1daf2e139ddf20f380d43e,,,,,,,
Add Parameter,show_histogram,show_histogram,donkeycar/management/base.py/ShowHistogram,300.0,300.0,['The parameters [ out ] are added to the method show_histogram from the module donkeycar/management/base.py in class ShowHistogram'],478acacf9335e88313ddb73ed54afaf8ed3b4629,,,,,,,
Add Parameter,__init__,__init__,donkeycar/parts/autorope.py/AutoropeSession,40.0,37.0,['The parameters [ api_base ] are added to the method __init__ from the module donkeycar/parts/autorope.py in class AutoropeSession'],48790b5b031310a8a75522941ba00833dd297044,,,,,,,
Add Parameter,load_config,load_config,donkeycar/management/base.py,30.0,30.0,['The parameters [ myconfig ] are added to the method load_config from the module donkeycar/management/base.py'],4a20c181fcbd9646862013cc183b1848fc32f157,,,,,,,
Add Parameter,led_cond,led_cond,donkeycar/templates/tawn_donkey.py,79.0,120.0,['The parameters [ behavior_state ] are added to the method led_cond from the module donkeycar/templates/tawn_donkey.py'],4a2ae342566ff1b98ec7a8cf2991ab514bb342fe,,,,,,,
Remove Parameter,load_dataset,load_dataset,donkey/sessions.py/Session,52.0,53.0,['The parameters [ img_paths ] of the method load_dataset from the module donkey/sessions.py in class Session is/are removed'],4a55c1e66d622e9956f8ec02816ac69add23ed91,,,,,,,
Rename Class,PilotCondition,UserPilotCondition,donkeycar/templates/complete.py,,, class PilotCondition was renamed to class UserPilotCondition ,4a78dbb84cc78c4d9b2957d60f7fe6fc8dbcd31e,,,,,,,
Rename Class,DriveMode,ToggleRecording,donkeycar/templates/complete.py,,, class DriveMode was renamed to class ToggleRecording ,4a78dbb84cc78c4d9b2957d60f7fe6fc8dbcd31e,,,,,,,
Add Parameter,__init__,__init__,donkeycar/parts/camera.py/MockCamera,130.0,130.0,['The parameters [ image_h image_d ] are added to the method __init__ from the module donkeycar/parts/camera.py in class MockCamera'],4c080d535a639d383d6f5464fa666764fbcbbf92,,,,,,,
Rename Method,getGpsPosition,parseGpsPosition,donkeycar/parts/gps.py,155.0,182.0,['The method getGpsPosition from the module donkeycar/parts/gps.py is renamed to parseGpsPosition'],4e6cc64b58d45441288a17945825abd34110b6cd,,,,,,,
Rename Class,Gps,GpsPosition,donkeycar/parts/gps.py,,, class Gps was renamed to class GpsPosition ,4e6cc64b58d45441288a17945825abd34110b6cd,,,,,,,
Rename Class,Path,CsvPath,donkeycar/parts/path.py,,, class Path was renamed to class CsvPath ,4e6cc64b58d45441288a17945825abd34110b6cd,,,,,,,
Rename Class,PosStream,ToggleRecording,donkeycar/templates/path_follow.py,,, class PosStream was renamed to class ToggleRecording ,4e6cc64b58d45441288a17945825abd34110b6cd,,,,,,,
Change/Rename Parameter,__init__,__init__,donkeycar/parts/launch.py/AiLaunch,10.0,10.0,['The parameters [ trigger_on_switch ] of the method __init__ from the module donkeycar/parts/launch.py in class AiLaunch are changed/renamed to [keep_enabled]'],4ef32d2bdf773fd40db87a79e8a20429986c7832,,,,,,,
Add Parameter,run,run,donkeycar/parts/serial_controller.py/SerialController,37.0,37.0,['The parameters [ img_arr ] are added to the method run from the module donkeycar/parts/serial_controller.py in class SerialController'],505b3ceaccb4a24dd03ba2adbf560316d42a6ec4,,,,,,,
Add Parameter,run_threaded,run_threaded,donkeycar/parts/serial_controller.py/SerialController,40.0,40.0,['The parameters [ img_arr ] are added to the method run_threaded from the module donkeycar/parts/serial_controller.py in class SerialController'],505b3ceaccb4a24dd03ba2adbf560316d42a6ec4,,,,,,,
Add Parameter,run,run,donkeycar/parts/path.py/OriginOffset,121.0,122.0,['The parameters [ closest_pt ] are added to the method run from the module donkeycar/parts/path.py in class OriginOffset'],5095b3fd005cb0e52c0343796754e9b84ee93841,,,,,,,
Add Parameter,run,run,donkeycar/parts/path.py/CTE,251.0,357.0,['The parameters [ from_pt ] are added to the method run from the module donkeycar/parts/path.py in class CTE'],5095b3fd005cb0e52c0343796754e9b84ee93841,,,,,,,
Rename Method,show_record_acount_status,show_record_count_status,donkeycar/templates/complete.py,333.0,330.0,['The method show_record_acount_status from the module donkeycar/templates/complete.py is renamed to show_record_count_status'],50f0831f824302693d7c2f479b95365fd7e41c05,,,,,,,
Add Parameter,generator,generator,donkeycar/templates/train.py,344.0,348.0,['The parameters [ min_records_to_train ] are added to the method generator from the module donkeycar/templates/train.py'],5151bdee6644ba602acada94bac3c353137aaab3,,,,,,,
Remove Parameter,sequence_train,sequence_train,donkeycar/templates/train.py,538.0,552.0,['The parameters [ aug ] of the method sequence_train from the module donkeycar/templates/train.py is/are removed'],5151bdee6644ba602acada94bac3c353137aaab3,,,,,,,
Add Parameter,gather_records,gather_records,donkeycar/utils.py,372.0,372.0,['The parameters [ verbose ] are added to the method gather_records from the module donkeycar/utils.py'],5151bdee6644ba602acada94bac3c353137aaab3,,,,,,,
Rename Method,run,inference,donkeycar/parts/tensorrt.py/TensorRTLinear,68.0,68.0,['The method run from the module donkeycar/parts/tensorrt.py in class TensorRTLinear is renamed to inference'],53b16aee4d484820e91f4d21cc037f5e21ba9b23,,,,,,,
Add Parameter,__init__,__init__,donkeycar/parts/camera.py/Webcam,63.0,63.0,['The parameters [ iCam ] are added to the method __init__ from the module donkeycar/parts/camera.py in class Webcam'],54ebf92465f79767864f9c07a49b725827d7b28f,,,,,,,
Add Parameter,drive,drive,donkeycar/templates/tawn_donkey.py,75.0,75.0,['The parameters [ camera_type ] are added to the method drive from the module donkeycar/templates/tawn_donkey.py'],54ebf92465f79767864f9c07a49b725827d7b28f,,,,,,,
Rename Class,HomeHandler,HomeView,donkey/remotes.py,,, class HomeHandler was renamed to class HomeView ,558cf909ff79341e699cf872082231f83f4cdc50,,,,,,,
Rename Class,SessionImageHandler,SessionImageView,donkey/remotes.py,,, class SessionImageHandler was renamed to class SessionImageView ,558cf909ff79341e699cf872082231f83f4cdc50,,,,,,,
Rename Class,SessionListHandler,SessionListView,donkey/remotes.py,,, class SessionListHandler was renamed to class SessionListView ,558cf909ff79341e699cf872082231f83f4cdc50,,,,,,,
Rename Class,SessionViewHandler,SessionView,donkey/remotes.py,,, class SessionViewHandler was renamed to class SessionView ,558cf909ff79341e699cf872082231f83f4cdc50,,,,,,,
Rename Class,VehicleHandler,VehicleAPI,donkey/remotes.py,,, class VehicleHandler was renamed to class VehicleAPI ,558cf909ff79341e699cf872082231f83f4cdc50,,,,,,,
Add Parameter,__init__,__init__,donkey/parts/controllers/web.py/LocalWebController,96.0,100.0,['The parameters [ mydonkey_path ] are added to the method __init__ from the module donkey/parts/controllers/web.py in class LocalWebController'],55f0c327cec386c30d61ee13de2259688247177c,,,,,,,
Rename Method,update_angle,update,donkey/mixers.py/FrontSteeringMixer,28.0,28.0,['The method update_angle from the module donkey/mixers.py in class FrontSteeringMixer is renamed to update'],5d37ad0cddcf49cfc2adbbe81b7fcc9479acaa35,,,,,,,
Add Parameter,draw_model_prediction,draw_model_prediction,donkeycar/management/makemovie.py/MakeMovie,107.0,108.0,['The parameters [ img_drawon ] are added to the method draw_model_prediction from the module donkeycar/management/makemovie.py in class MakeMovie'],5e2c5608fb6b1158300266613d10807369085e56,,,,,,,
Add Parameter,draw_steering_distribution,draw_steering_distribution,donkeycar/management/makemovie.py/MakeMovie,134.0,135.0,['The parameters [ img_drawon ] are added to the method draw_steering_distribution from the module donkeycar/management/makemovie.py in class MakeMovie'],5e2c5608fb6b1158300266613d10807369085e56,,,,,,,
Add Parameter,draw_user_input,draw_user_input,donkeycar/management/makemovie.py/MakeMovie,98.0,99.0,['The parameters [ img_drawon ] are added to the method draw_user_input from the module donkeycar/management/makemovie.py in class MakeMovie'],5e2c5608fb6b1158300266613d10807369085e56,,,,,,,
Remove Parameter,get_model_apoz,get_model_apoz,donkeycar/templates/train.py,915.0,926.0,['The parameters [ val_steps ] of the method get_model_apoz from the module donkeycar/templates/train.py is/are removed'],5e4c368c7a91fde38079367ae4a45af74e300c53,,,,,,,
Add Parameter,initialize,initialize,donkey/whip.py/DriveHandler,101.0,143.0,['The parameters [ vehicles ] are added to the method initialize from the module donkey/whip.py in class DriveHandler'],5e73ae88170172bbd21e9b2c93cbbd641aeb697e,,,,,,,
Add Parameter,post,post,donkey/whip.py/DriveHandler,106.0,149.0,['The parameters [ vehicle_id ] are added to the method post from the module donkey/whip.py in class DriveHandler'],5e73ae88170172bbd21e9b2c93cbbd641aeb697e,,,,,,,
Rename Method,make_file_path,make_file_name,donkeycar/parts/stores/tub.py/Tub,165.0,161.0,['The method make_file_path from the module donkeycar/parts/stores/tub.py in class Tub is renamed to make_file_name'],5ecb5ea4ab4a59204003f4a1cb1faf4315c87411,,,,,,,
Add Parameter,create_car,create_car,donkeycar/management/base.py/CreateCar,52.0,52.0,['The parameters [ overwrite ] are added to the method create_car from the module donkeycar/management/base.py in class CreateCar'],60e92044c8346b7a1d9f8081cb917b85e3e054d8,,,,,,,
Add Parameter,drive,drive,donkeycar/templates/donkey2.py,21.0,17.0,['The parameters [ cfg ] are added to the method drive from the module donkeycar/templates/donkey2.py'],60e92044c8346b7a1d9f8081cb917b85e3e054d8,,,,,,,
Add Parameter,train,train,donkeycar/templates/donkey2.py,106.0,106.0,['The parameters [ cfg ] are added to the method train from the module donkeycar/templates/donkey2.py'],60e92044c8346b7a1d9f8081cb917b85e3e054d8,,,,,,,
Add Parameter,drive,drive,donkeycar/templates/donkey2_with_joystick.py,21.0,16.0,['The parameters [ cfg ] are added to the method drive from the module donkeycar/templates/donkey2_with_joystick.py'],60e92044c8346b7a1d9f8081cb917b85e3e054d8,,,,,,,
Add Parameter,train,train,donkeycar/templates/donkey2_with_joystick.py,109.0,108.0,['The parameters [ cfg ] are added to the method train from the module donkeycar/templates/donkey2_with_joystick.py'],60e92044c8346b7a1d9f8081cb917b85e3e054d8,,,,,,,
Add Parameter,drive,drive,donkeycar/templates/square.py,26.0,22.0,['The parameters [ cfg ] are added to the method drive from the module donkeycar/templates/square.py'],60e92044c8346b7a1d9f8081cb917b85e3e054d8,,,,,,,
Add Parameter,train,train,donkeycar/templates/square.py,112.0,107.0,['The parameters [ cfg ] are added to the method train from the module donkeycar/templates/square.py'],60e92044c8346b7a1d9f8081cb917b85e3e054d8,,,,,,,
Add Parameter,train,train,donkeycar/parts/ml/keras.py/KerasPilot,30.0,30.0,['The parameters [ train_split ] are added to the method train from the module donkeycar/parts/ml/keras.py in class KerasPilot'],62ce25343c3cdaeff4a84b5227205c51626a2742,,,,,,,
Add Parameter,__init__,__init__,donkeycar/parts/web_controller/web.py/LocalWebController,26.0,29.0,['The parameters [ use_chaos ] are added to the method __init__ from the module donkeycar/parts/web_controller/web.py in class LocalWebController'],657e320664b03e703a15a7a4f215984714bee7eb,,,,,,,
Rename Method,run_threaded,_run_threaded,donkeycar/parts/web_controller/web.py/LocalWebController,60.0,89.0,['The method run_threaded from the module donkeycar/parts/web_controller/web.py in class LocalWebController is renamed to _run_threaded'],657e320664b03e703a15a7a4f215984714bee7eb,,,,,,,
Add Parameter,drive,drive,donkeycar/templates/donkey2.py,29.0,29.0,['The parameters [ use_chaos ] are added to the method drive from the module donkeycar/templates/donkey2.py'],657e320664b03e703a15a7a4f215984714bee7eb,,,,,,,
Add Parameter,__init__,__init__,donkeycar/parts/keras.py/KerasIMU,197.0,197.0,['The parameters [ roi_crop ] are added to the method __init__ from the module donkeycar/parts/keras.py in class KerasIMU'],6608572bf737073cf22df78ab1e96d9d483c5597,,,,,,,
Add Parameter,__init__,__init__,donkeycar/parts/keras.py/KerasRNN_LSTM,474.0,474.0,['The parameters [ roi_crop ] are added to the method __init__ from the module donkeycar/parts/keras.py in class KerasRNN_LSTM'],6608572bf737073cf22df78ab1e96d9d483c5597,,,,,,,
Add Parameter,__init__,__init__,donkeycar/parts/keras.py/Keras3D_CNN,546.0,547.0,['The parameters [ roi_crop ] are added to the method __init__ from the module donkeycar/parts/keras.py in class Keras3D_CNN'],6608572bf737073cf22df78ab1e96d9d483c5597,,,,,,,
Add Parameter,default_imu,default_imu,donkeycar/parts/keras.py,355.0,355.0,['The parameters [ roi_crop ] are added to the method default_imu from the module donkeycar/parts/keras.py'],6608572bf737073cf22df78ab1e96d9d483c5597,,,,,,,
Add Parameter,__init__,__init__,donkeycar/parts/controller.py/PyGameJoystick,141.0,143.0,['The parameters [ poll_delay throttle_scale steering_scale throttle_dir dev_fn auto_record_on_throttle ] are added to the method __init__ from the module donkeycar/parts/controller.py in class PyGameJoystick'],68602dcc19f280f34f061c22656de2b866e181c0,,,,,,,
Add Parameter,__init__,__init__,donkeycar/parts/object_detector/stop_sign_detector.py/StopSignDetector,26.0,26.0,['The parameters [ max_reverse_count reverse_throttle ] are added to the method __init__ from the module donkeycar/parts/object_detector/stop_sign_detector.py in class StopSignDetector'],688204ca074886321e0d58e75d81d89f04f7a2b6,,,,,,,
Add Parameter,multi_train,multi_train,donkeycar/templates/train.py,603.0,610.0,['The parameters [ aug ] are added to the method multi_train from the module donkeycar/templates/train.py'],69f8c9b27e70adf57bfbd7d93c124ccda1e0bcf1,,,,,,,
Add Parameter,train,train,donkeycar/templates/train.py,212.0,213.0,['The parameters [ aug ] are added to the method train from the module donkeycar/templates/train.py'],69f8c9b27e70adf57bfbd7d93c124ccda1e0bcf1,,,,,,,
Rename Class,Greyscale,ImgGreyscale,donkeycar/parts/cv/cv.py,,, class Greyscale was renamed to class ImgGreyscale ,6b33ba78c19145cf256cc71f5b6e20a9bc2ff1f1,,,,,,,
Rename Class,Canny,ImgCanny,donkeycar/parts/cv/cv.py,,, class Canny was renamed to class ImgCanny ,6b33ba78c19145cf256cc71f5b6e20a9bc2ff1f1,,,,,,,
Rename Class,GaussianBlur,ImgGaussianBlur,donkeycar/parts/cv/cv.py,,, class GaussianBlur was renamed to class ImgGaussianBlur ,6b33ba78c19145cf256cc71f5b6e20a9bc2ff1f1,,,,,,,
Extract Method,draw_user_input,draw_line_into_image,donkeycar/management/makemovie.py/MakeMovie,,, The method draw_line_into_image from the module donkeycar/management/makemovie.py in class MakeMovie is extracted from method draw_user_input from the module donkeycar/management/makemovie.py in class MakeMovie ,6b9363fc670b338976dfee75c77f00e1b5e98f1d,,,,,"(83,100)",84.0,"[88.0, 93.0, 95.0, 96.0, 97.0, 101.0, 102.0, 106.0]"
Add Parameter,train,train,donkeycar/parts/keras.py/KerasPilot,104.0,121.0,['The parameters [ show_plot ] are added to the method train from the module donkeycar/parts/keras.py in class KerasPilot'],6b9363fc670b338976dfee75c77f00e1b5e98f1d,,,,,,,
Add Parameter,train,train,donkeycar/pipeline/training.py,79.0,101.0,['The parameters [ transfer comment ] are added to the method train from the module donkeycar/pipeline/training.py'],6b9363fc670b338976dfee75c77f00e1b5e98f1d,,,,,,,
Add Parameter,config,config,donkeycar/tests/test_train.py,16.0,16.0,['The parameters [ car_dir ] are added to the method config from the module donkeycar/tests/test_train.py'],6b9363fc670b338976dfee75c77f00e1b5e98f1d,,,,,,,
Remove Parameter,test_train,test_train,donkeycar/tests/test_train.py,55.0,58.0,['The parameters [ car_dir ] of the method test_train from the module donkeycar/tests/test_train.py is/are removed'],6b9363fc670b338976dfee75c77f00e1b5e98f1d,,,,,,,
Remove Parameter,test_training_pipeline,test_training_pipeline,donkeycar/tests/test_train.py,86.0,87.0,['The parameters [ car_dir ] of the method test_training_pipeline from the module donkeycar/tests/test_train.py is/are removed'],6b9363fc670b338976dfee75c77f00e1b5e98f1d,,,,,,,
Add Parameter,run,run,donkeycar/parts/tensorrt.py/TensorRTLinear,61.0,68.0,['The parameters [ other_arr ] are added to the method run from the module donkeycar/parts/tensorrt.py in class TensorRTLinear'],6ed73a60bd7aa87555bc6e915676ee283d15ca51,,,,,,,
Add Parameter,update_angle,update_angle,donkey/mixers.py/FrontSteeringMixer,28.0,28.0,['The parameters [ throttle ] are added to the method update_angle from the module donkey/mixers.py in class FrontSteeringMixer'],6f0674d5015fbc749e278c7a8e121efd052014ce,,,,,,,
Add Parameter,sequence_train,sequence_train,donkeycar/templates/train.py,538.0,538.0,['The parameters [ aug ] are added to the method sequence_train from the module donkeycar/templates/train.py'],6f741351118069c6c22f9dcd1cfde0878625b79f,,,,,,,
Add Parameter,bin_Y,bin_Y,donkeycar/utils.py,169.0,187.0,['The parameters [ N ] are added to the method bin_Y from the module donkeycar/utils.py'],706f27cff1e1ba69a07ec9b45f03eb55c762664a,,,,,,,
Add Parameter,linear_bin,linear_bin,donkeycar/utils.py,155.0,162.0,['The parameters [ N offset R ] are added to the method linear_bin from the module donkeycar/utils.py'],706f27cff1e1ba69a07ec9b45f03eb55c762664a,,,,,,,
Add Parameter,linear_unbin,linear_unbin,donkeycar/utils.py,163.0,176.0,['The parameters [ N offset R ] are added to the method linear_unbin from the module donkeycar/utils.py'],706f27cff1e1ba69a07ec9b45f03eb55c762664a,,,,,,,
Add Parameter,unbin_Y,unbin_Y,donkeycar/utils.py,177.0,195.0,['The parameters [ N ] are added to the method unbin_Y from the module donkeycar/utils.py'],706f27cff1e1ba69a07ec9b45f03eb55c762664a,,,,,,,
Move Method,expand_path_masks,expand_path_masks,,,, method expand_path_masks from the module donkeycar/templates/train.py was moved to module donkeycar/utils.py ,706f27cff1e1ba69a07ec9b45f03eb55c762664a,donkeycar/templates/train.py,donkeycar/utils.py,89.0,288.0,,,
Move Method,gather_tub_paths,gather_tub_paths,,,, method gather_tub_paths from the module donkeycar/templates/train.py was moved to module donkeycar/utils.py ,706f27cff1e1ba69a07ec9b45f03eb55c762664a,donkeycar/templates/train.py,donkeycar/utils.py,106.0,305.0,,,
Move Method,gather_tubs,gather_tubs,,,, method gather_tubs from the module donkeycar/templates/train.py was moved to module donkeycar/utils.py ,706f27cff1e1ba69a07ec9b45f03eb55c762664a,donkeycar/templates/train.py,donkeycar/utils.py,123.0,322.0,,,
Move Method,get_image_index,get_image_index,,,, method get_image_index from the module donkeycar/templates/train.py was moved to module donkeycar/utils.py ,706f27cff1e1ba69a07ec9b45f03eb55c762664a,donkeycar/templates/train.py,donkeycar/utils.py,133.0,334.0,,,
Move Method,get_record_index,get_record_index,,,, method get_record_index from the module donkeycar/templates/train.py was moved to module donkeycar/utils.py ,706f27cff1e1ba69a07ec9b45f03eb55c762664a,donkeycar/templates/train.py,donkeycar/utils.py,138.0,339.0,,,
Move Method,gather_records,gather_records,,,, method gather_records from the module donkeycar/templates/train.py was moved to module donkeycar/utils.py ,706f27cff1e1ba69a07ec9b45f03eb55c762664a,donkeycar/templates/train.py,donkeycar/utils.py,152.0,343.0,,,
Add Parameter,__init__,__init__,donkey/recorders.py/FileRecorder,19.0,17.0,['The parameters [ sessions_dir ] are added to the method __init__ from the module donkey/recorders.py in class FileRecorder'],70b5f7b89b3ce18ded1d79b2106956548af74f49,,,,,,,
Remove Parameter,__init__,__init__,donkeycar/parts/datastore.py/TubReader,363.0,460.0,['The parameters [ path ] of the method __init__ from the module donkeycar/parts/datastore.py in class TubReader is/are removed'],7135147de584edca95c8e127742590eab1502e96,,,,,,,
Remove Parameter,get_tub_list,get_tub_list,donkeycar/parts/datastore.py/TubHandler,380.0,481.0,['The parameters [ path ] of the method get_tub_list from the module donkeycar/parts/datastore.py in class TubHandler is/are removed'],7135147de584edca95c8e127742590eab1502e96,,,,,,,
Remove Parameter,next_tub_number,next_tub_number,donkeycar/parts/datastore.py/TubHandler,384.0,485.0,['The parameters [ path ] of the method next_tub_number from the module donkeycar/parts/datastore.py in class TubHandler is/are removed'],7135147de584edca95c8e127742590eab1502e96,,,,,,,
Extract Method,create_sample_tub,create_sample_record,donkeycar/tests/setup.py,,, The method create_sample_record from the module donkeycar/tests/setup.py is extracted from method create_sample_tub from the module donkeycar/tests/setup.py ,7135147de584edca95c8e127742590eab1502e96,,,,,"(25,33)",43.0,"[29.0, 30.0, 32.0, 33.0]"
Extract Method,update,log,donkeycar/parts/voice_control/alexa.py/AlexaController,,, The method log from the module donkeycar/parts/voice_control/alexa.py in class AlexaController is extracted from method update from the module donkeycar/parts/voice_control/alexa.py in class AlexaController ,73ed914b089fc4dfa3588fcbee473da67d2582cd,,,,,"(33,49)",22.0,[39.0]
Change/Rename Parameter,__init__,__init__,donkeycar/parts/ml/keras.py/KerasPilot,24.0,24.0,['The parameters [ model ] of the method __init__ from the module donkeycar/parts/ml/keras.py in class KerasPilot are changed/renamed to [model_path]'],75a02c893f5d64383a98c88c429d8c184410c0cc,,,,,,,
Rename Method,run_pilot,pilot_condition,donkeycar/templates/square.py,46.0,48.0,['The method run_pilot from the module donkeycar/templates/square.py is renamed to pilot_condition'],75a02c893f5d64383a98c88c429d8c184410c0cc,,,,,,,
Add Parameter,led_cond,led_cond,donkeycar/templates/tawn_donkey.py,77.0,77.0,['The parameters [ num_records ] are added to the method led_cond from the module donkeycar/templates/tawn_donkey.py'],79112fbe81780179b11f18e58404eb7fcf2baef7,,,,,,,
Rename Method,__init__,load,donkey/recorders.py/FileRecorder,19.0,23.0,['The method __init__ from the module donkey/recorders.py in class FileRecorder is renamed to load'],79bd90e577f935b13d72d7d60eb1edf08447f252,,,,,,,
Add Parameter,drive,drive,donkeycar/templates/tawn_donkey.py,75.0,75.0,['The parameters [ model_type ] are added to the method drive from the module donkeycar/templates/tawn_donkey.py'],7b0e6d3e4b73c218c8f9a1ebbb6910f48bd3c75a,,,,,,,
Add Parameter,__init__,__init__,donkeycar/parts/realsense435i.py/RealSense435i,22.0,28.0,['The parameters [ width height channels ] are added to the method __init__ from the module donkeycar/parts/realsense435i.py in class RealSense435i'],84b48586f6b852dde284712da92fd797b2f9567e,,,,,,,
Change/Rename Parameter,__init__,__init__,donkeycar/parts/launch.py/AiLaunch,10.0,10.0,['The parameters [ keep_enabled ] of the method __init__ from the module donkeycar/parts/launch.py in class AiLaunch are changed/renamed to [trigger_on_switch]'],850d1f1cda30e976a55bd293030d61f610c3ca5d,,,,,,,
Change/Rename Parameter,__init__,__init__,donkeycar/parts/datastore_v2.py/Seekable,17.0,18.0,['The parameters [ method ] of the method __init__ from the module donkeycar/parts/datastore_v2.py in class Seekable are changed/renamed to [read_only]'],8544e9d631caeed88697f2cc156a4d568bb042d5,,,,,,,
Add Parameter,__init__,__init__,donkeycar/parts/datastore_v2.py/Catalog,131.0,141.0,['The parameters [ read_only ] are added to the method __init__ from the module donkeycar/parts/datastore_v2.py in class Catalog'],8544e9d631caeed88697f2cc156a4d568bb042d5,,,,,,,
Add Parameter,__init__,__init__,donkeycar/parts/datastore_v2.py/CatalogMetadata,155.0,165.0,['The parameters [ read_only ] are added to the method __init__ from the module donkeycar/parts/datastore_v2.py in class CatalogMetadata'],8544e9d631caeed88697f2cc156a4d568bb042d5,,,,,,,
Add Parameter,load_config,load_config,donkeycar/config.py,46.0,46.0,['The parameters [ myconfig ] are added to the method load_config from the module donkeycar/config.py'],861538d620171881bf356214c580fe325c475d30,,,,,,,
Add Parameter,__init__,__init__,donkeycar/parts/dgym.py/DonkeyGymEnv,12.0,12.0,['The parameters [ delay ] are added to the method __init__ from the module donkeycar/parts/dgym.py in class DonkeyGymEnv'],861538d620171881bf356214c580fe325c475d30,,,,,,,
Add Parameter,__init__,__init__,donkeycar/parts/web_controller/web.py/LocalWebController,102.0,102.0,['The parameters [ port mode ] are added to the method __init__ from the module donkeycar/parts/web_controller/web.py in class LocalWebController'],861538d620171881bf356214c580fe325c475d30,,,,,,,
Add Parameter,__init__,__init__,donkeycar/parts/keras.py/KerasCategorical,89.0,89.0,['The parameters [ throttle_range ] are added to the method __init__ from the module donkeycar/parts/keras.py in class KerasCategorical'],870fe6124f22ce052fe6285ccbeeb31372a6b4e8,,,,,,,
Add Parameter,get_record,get_record,donkeycar/parts/stores/tub.py/Tub,126.0,142.0,['The parameters [ ix ] are added to the method get_record from the module donkeycar/parts/stores/tub.py in class Tub'],88e367cb1765d91c4c92b99b299d8e26946beb22,,,,,,,
Add Parameter,__init__,__init__,donkey/pilots.py/OpenCVLineDetector,96.0,96.0,['The parameters [ throttle ] are added to the method __init__ from the module donkey/pilots.py in class OpenCVLineDetector'],88f548cd31c05318b5d000c7bd14fde8b40aacff,,,,,,,
Pull Up Method,load,load,,,, method load from the module donkeycar/parts/ml/keras.py in class KerasCategorical was moved to class KerasPilot of module donkeycar/parts/ml/keras.py ,8bdbb8e08c0b059c0e0c07d14050161637effbab,donkeycar/parts/ml/keras.py/KerasCategorical,donkeycar/parts/ml/keras.py/KerasPilot,68.0,25.0,,,
Add Parameter,run,run,donkeycar/parts/realsense2.py/RS_T265,76.0,113.0,['The parameters [ enc_vel_ms ] are added to the method run from the module donkeycar/parts/realsense2.py in class RS_T265'],8c04f66b3101a182fbe48bdab53fad662a212b4c,,,,,,,
Add Parameter,run_threaded,run_threaded,donkeycar/parts/realsense2.py/RS_T265,73.0,109.0,['The parameters [ enc_vel_ms ] are added to the method run_threaded from the module donkeycar/parts/realsense2.py in class RS_T265'],8c04f66b3101a182fbe48bdab53fad662a212b4c,,,,,,,
Add Parameter,split_dataset,split_dataset,donkey/utils.py,99.0,99.0,['The parameters [ seed ] are added to the method split_dataset from the module donkey/utils.py'],8c163e6f8c6db3693dee615cc5afdab982898bbf,,,,,,,
Add Parameter,train_model,train_model,scripts/explore.py,26.0,28.0,['The parameters [ seed ] are added to the method train_model from the module scripts/explore.py'],8c163e6f8c6db3693dee615cc5afdab982898bbf,,,,,,,
Rename Class,RasPiRobot_Controller,PWMThrottle,donkey/actuators.py,,, class RasPiRobot_Controller was renamed to class PWMThrottle ,8e278ca0413065d49ac9ef95e8297e7d1944872b,,,,,,,
Rename Method,read,run_threaded,donkey/sensors.py/BaseCamera,30.0,13.0,['The method read from the module donkey/sensors.py in class BaseCamera is renamed to run_threaded'],8e278ca0413065d49ac9ef95e8297e7d1944872b,,,,,,,
Rename Class,FakeCamera,RPLidar,donkey/sensors.py,,, class FakeCamera was renamed to class RPLidar ,8e278ca0413065d49ac9ef95e8297e7d1944872b,,,,,,,
Move Method,map_range,map_range,,,, method map_range from the module donkey/actuators.py was moved to module donkey/utils.py ,8e278ca0413065d49ac9ef95e8297e7d1944872b,donkey/actuators.py,donkey/utils.py,13.0,176.0,,,
Change/Rename Parameter,__init__,__init__,donkeycar/parts/cv.py/ImgGaussianBlur,28.0,28.0,['The parameters [ kernal_size ] of the method __init__ from the module donkeycar/parts/cv.py in class ImgGaussianBlur are changed/renamed to [kernel_size]'],8f8cc09b4c5050f9c2f981d81283b2eabf5bc0fe,,,,,,,
Add Parameter,__init__,__init__,donkeycar/parts/keras.py/KerasRNN_LSTM,375.0,375.0,['The parameters [ image_w image_h image_d ] are added to the method __init__ from the module donkeycar/parts/keras.py in class KerasRNN_LSTM'],931fc9927544ceda1b5e9806da17e0ab31d08fcf,,,,,,,
Remove Parameter,__init__,__init__,donkeycar/parts/keras.py/KerasCategorical,72.0,73.0,['The parameters [ model ] of the method __init__ from the module donkeycar/parts/keras.py in class KerasCategorical is/are removed'],936708bb5da9d738a861a7dad30b62bb92d5a406,,,,,,,
Add Parameter,image,image,donkeycar/pipeline/types.py/TubRecord,37.0,37.0,['The parameters [ as_nparray ] are added to the method image from the module donkeycar/pipeline/types.py in class TubRecord'],94e9d6047c3961bf16848d381e1e3e4592b16cff,,,,,,,
Rename Method,load_image_arr,load_pil_image,donkeycar/utils.py,144.0,143.0,['The method load_image_arr from the module donkeycar/utils.py is renamed to load_pil_image'],94e9d6047c3961bf16848d381e1e3e4592b16cff,,,,,,,
