Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Old Location,New Location,Old Method Line,New Method Line,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines
Change/Rename Parameter,_unmap,_unmap,keras_rcnn/layers/object_detection/_anchor.py/Anchor,298.0,301.0,['The parameters [ count ] of the method _unmap from the module keras_rcnn/layers/object_detection/_anchor.py in class Anchor are changed/renamed to [self]'],b2a575bb96b4f204139c4aa17d7acb45dc62dd6a,,,,,,,
Remove Parameter,detections,detections,keras_rcnn/layers/_object_detection.py/ObjectDetection,87.0,71.0,['The parameters [ masks ] of the method detections from the module keras_rcnn/layers/_object_detection.py in class ObjectDetection is/are removed'],b35705e5050a7432c86381ac2675fdf406091e2d,,,,,,,
Add Parameter,call,call,keras_rcnn/layers/losses/_rcnn.py/RCNNClassificationLoss,12.0,12.0,['The parameters [ training ] are added to the method call from the module keras_rcnn/layers/losses/_rcnn.py in class RCNNClassificationLoss'],b53365341f8a2b5f814208d976f331e05e00f214,,,,,,,
Add Parameter,call,call,keras_rcnn/layers/losses/_rcnn.py/RCNNRegressionLoss,39.0,41.0,['The parameters [ training ] are added to the method call from the module keras_rcnn/layers/losses/_rcnn.py in class RCNNRegressionLoss'],b53365341f8a2b5f814208d976f331e05e00f214,,,,,,,
Add Parameter,compute_loss,compute_loss,keras_rcnn/layers/losses/_rcnn.py/RCNNRegressionLoss,48.0,52.0,['The parameters [ labels_target ] are added to the method compute_loss from the module keras_rcnn/layers/losses/_rcnn.py in class RCNNRegressionLoss'],b53365341f8a2b5f814208d976f331e05e00f214,,,,,,,
Add Parameter,call,call,keras_rcnn/layers/losses/_rpn.py/RPNClassificationLoss,12.0,12.0,['The parameters [ training ] are added to the method call from the module keras_rcnn/layers/losses/_rpn.py in class RPNClassificationLoss'],b53365341f8a2b5f814208d976f331e05e00f214,,,,,,,
Add Parameter,call,call,keras_rcnn/layers/losses/_rpn.py/RPNRegressionLoss,47.0,49.0,['The parameters [ training ] are added to the method call from the module keras_rcnn/layers/losses/_rpn.py in class RPNRegressionLoss'],b53365341f8a2b5f814208d976f331e05e00f214,,,,,,,
Add Parameter,__init__,__init__,keras_rcnn/models/_rcnn.py/RCNN,10.0,10.0,['The parameters [ anchor_allowed_border ] are added to the method __init__ from the module keras_rcnn/models/_rcnn.py in class RCNN'],b5ab8bf8b6a189f867fb84aaf757bcb1cf9ececd,,,,,,,
Move Method,bbox_transform_inv,bbox_transform_inv,,,, method bbox_transform_inv from the module keras_rcnn/layers/object_detection/_object_proposal.py was moved to module keras_rcnn/backend/common.py ,b648e2b26d5cbc12a445395d36b749bf3aff8422,keras_rcnn/layers/object_detection/_object_proposal.py,keras_rcnn/backend/common.py,101.0,198.0,,,
Move Method,shape_zero,shape_zero,,,, method shape_zero from the module keras_rcnn/layers/object_detection/_object_proposal.py was moved to module keras_rcnn/backend/common.py ,b648e2b26d5cbc12a445395d36b749bf3aff8422,keras_rcnn/layers/object_detection/_object_proposal.py,keras_rcnn/backend/common.py,102.0,199.0,,,
Move Method,shape_non_zero,shape_non_zero,,,, method shape_non_zero from the module keras_rcnn/layers/object_detection/_object_proposal.py was moved to module keras_rcnn/backend/common.py ,b648e2b26d5cbc12a445395d36b749bf3aff8422,keras_rcnn/layers/object_detection/_object_proposal.py,keras_rcnn/backend/common.py,107.0,204.0,,,
Move Method,test_bbox_transform_inv,test_bbox_transform_inv,,,, method test_bbox_transform_inv from the module tests/layers/object_detection/test_object_proposal.py was moved to module tests/backend/test_common.py ,b648e2b26d5cbc12a445395d36b749bf3aff8422,tests/layers/object_detection/test_object_proposal.py,tests/backend/test_common.py,23.0,171.0,,,
Remove Parameter,detections,detections,keras_rcnn/layers/_object_detection.py/ObjectDetection,38.0,38.0,['The parameters [ masks ] of the method detections from the module keras_rcnn/layers/_object_detection.py in class ObjectDetection is/are removed'],bc120843b7054c4b8cf6f1224e929d8b7a2d1e30,,,,,,,
Remove Parameter,find_foreground_and_background_proposal_indices,find_foreground_and_background_proposal_indices,keras_rcnn/layers/object_detection/_proposal_target.py/ProposalTarget,179.0,195.0,['The parameters [ fg_rois_per_image rois_per_image ] of the method find_foreground_and_background_proposal_indices from the module keras_rcnn/layers/object_detection/_proposal_target.py in class ProposalTarget is/are removed'],bd16497e2d63d440150309785d534734017f4030,,,,,,,
Remove Parameter,sample,sample,keras_rcnn/layers/object_detection/_proposal_target.py/ProposalTarget,108.0,121.0,['The parameters [ fg_rois_per_image rois_per_image ] of the method sample from the module keras_rcnn/layers/object_detection/_proposal_target.py in class ProposalTarget is/are removed'],bd16497e2d63d440150309785d534734017f4030,,,,,,,
Extract Method,next,_get_batches_of_transformed_samples,keras_rcnn/preprocessing/_object_detection.py/DictionaryIterator,,, The method _get_batches_of_transformed_samples from the module keras_rcnn/preprocessing/_object_detection.py in class DictionaryIterator is extracted from method next from the module keras_rcnn/preprocessing/_object_detection.py in class DictionaryIterator ,bd6e6de49672d6d13abc72fe8b926267813867a3,,,,,"(74,74)",81.0,"[81.0, 82.0, 83.0, 84.0, 86.0, 87.0, 89.0, 90.0, 91.0, 93.0, 94.0, 97.0, 98.0, 100.0, 102.0, 103.0, 105.0, 106.0, 109.0, 112.0, 113.0, 114.0, 116.0, 117.0, 118.0, 119.0, 121.0, 122.0, 124.0, 125.0, 127.0, 129.0, 131.0, 132.0, 135.0, 136.0, 137.0, 140.0, 142.0]"
Add Parameter,__init__,__init__,keras_rcnn/layers/_object_detection.py/ObjectDetection,24.0,25.0,['The parameters [ padding ] are added to the method __init__ from the module keras_rcnn/layers/_object_detection.py in class ObjectDetection'],c17731687727b57ba1858267bc260492d8feb793,,,,,,,
Add Parameter,sample_rois,sample_rois,keras_rcnn/layers/object_detection/_proposal_target.py/ProposalTarget,90.0,90.0,['The parameters [ training ] are added to the method sample_rois from the module keras_rcnn/layers/object_detection/_proposal_target.py in class ProposalTarget'],c5efedd0a26264c4e0a9cef70a027298f93fac39,,,,,,,
Add Parameter,shift,shift,keras_rcnn/backend/common.py,145.0,145.0,['The parameters [ base_size ratios scales ] are added to the method shift from the module keras_rcnn/backend/common.py'],c97040ebd3380d22da39e2c4d72fe9a011ab648e,,,,,,,
Add Parameter,__init__,__init__,keras_rcnn/layers/object_detection/_anchor_target.py/AnchorTarget,39.0,39.0,['The parameters [ base_size ratios scales ] are added to the method __init__ from the module keras_rcnn/layers/object_detection/_anchor_target.py in class AnchorTarget'],c97040ebd3380d22da39e2c4d72fe9a011ab648e,,,,,,,
Remove Parameter,call,call,keras_rcnn/layers/losses/_rpn.py/RPNClassificationLoss,15.0,15.0,['The parameters [ training ] of the method call from the module keras_rcnn/layers/losses/_rpn.py in class RPNClassificationLoss is/are removed'],c9c248c41350e1e0ef35ec8d532cb86e94c73f43,,,,,,,
Remove Parameter,call,call,keras_rcnn/layers/losses/_rpn.py/RPNRegressionLoss,50.0,50.0,['The parameters [ training ] of the method call from the module keras_rcnn/layers/losses/_rpn.py in class RPNRegressionLoss is/are removed'],c9c248c41350e1e0ef35ec8d532cb86e94c73f43,,,,,,,
Add Parameter,__init__,__init__,keras_rcnn/models/_rcnn.py/RCNN,10.0,10.0,['The parameters [ aspect_ratios base_size dense_units mask_shape scales ] are added to the method __init__ from the module keras_rcnn/models/_rcnn.py in class RCNN'],cc4ce21857bf0aa0e8df49a34522c28f6e751be2,,,,,,,
Extract Method,_get_batches_of_transformed_samples,_cropped_objects,keras_rcnn/preprocessing/_object_detection.py/DictionaryIterator,,, The method _cropped_objects from the module keras_rcnn/preprocessing/_object_detection.py in class DictionaryIterator is extracted from method _get_batches_of_transformed_samples from the module keras_rcnn/preprocessing/_object_detection.py in class DictionaryIterator ,cd503e6b780e9a6183ddfd4b689d7eb3f8753079,,,,,"(143,144)",352.0,[325.0]
Extract Method,_get_batches_of_transformed_samples,_shuffle_objects,keras_rcnn/preprocessing/_object_detection.py/DictionaryIterator,,, The method _shuffle_objects from the module keras_rcnn/preprocessing/_object_detection.py in class DictionaryIterator is extracted from method _get_batches_of_transformed_samples from the module keras_rcnn/preprocessing/_object_detection.py in class DictionaryIterator ,cd503e6b780e9a6183ddfd4b689d7eb3f8753079,,,,,"(143,144)",356.0,"[333.0, 335.0, 336.0, 338.0]"
Add Parameter,propose,propose,keras_rcnn/backend/tensorflow_backend.py,59.0,59.0,['The parameters [ maximum ] are added to the method propose from the module keras_rcnn/backend/tensorflow_backend.py'],cd77cacf440d4a7afb48fb2ed13841f13518e29f,,,,,,,
Add Parameter,__init__,__init__,keras_rcnn/models.py/RCNN,124.0,137.0,['The parameters [ training_options ] are added to the method __init__ from the module keras_rcnn/models.py in class RCNN'],cec4734b441f17ee30ad620ed50db84a58849827,,,,,,,
Add Parameter,_train,_train,keras_rcnn/models.py,87.0,87.0,['The parameters [ training_options ] are added to the method _train from the module keras_rcnn/models.py'],cec4734b441f17ee30ad620ed50db84a58849827,,,,,,,
Move Method,bbox_transform_inv,bbox_transform_inv,,,, method bbox_transform_inv from the module keras_rcnn/layers/__init__.py was moved to module keras_rcnn/backend/tensorflow_backend.py ,d24fbd651f5ac9fee51ab6113a6a7c8e0f377d9d,keras_rcnn/layers/__init__.py,keras_rcnn/backend/tensorflow_backend.py,76.0,5.0,,,
Move Method,filter_boxes,filter_boxes,,,, method filter_boxes from the module keras_rcnn/layers/__init__.py was moved to module keras_rcnn/backend/tensorflow_backend.py ,d24fbd651f5ac9fee51ab6113a6a7c8e0f377d9d,keras_rcnn/layers/__init__.py,keras_rcnn/backend/tensorflow_backend.py,118.0,36.0,,,
Add Parameter,detections,detections,keras_rcnn/layers/_object_detection.py/ObjectDetection,38.0,38.0,['The parameters [ masks ] are added to the method detections from the module keras_rcnn/layers/_object_detection.py in class ObjectDetection'],d27c2a56434f2f086175d0f58e4ed4a648e40e9c,,,,,,,
Add Parameter,detections,detections,keras_rcnn/layers/_object_detection.py/ObjectDetection,36.0,36.0,['The parameters [ masks ] are added to the method detections from the module keras_rcnn/layers/_object_detection.py in class ObjectDetection'],d852432a1b396b6652df0243ea5cacc67fed622b,,,,,,,
Add Parameter,detections,detections,keras_rcnn/layers/_object_detection.py/ObjectDetection,39.0,38.0,['The parameters [ num_output ] are added to the method detections from the module keras_rcnn/layers/_object_detection.py in class ObjectDetection'],d8dbac5f530900c91b14d19169426bf5aff78f6c,,,,,,,
Rename Class,FasterRCNN,RCNN,keras_rcnn/models.py,,, class FasterRCNN was renamed to class RCNN ,dcfd8abc195f0b72570879cb27bc6fef95a383de,,,,,,,
Add Parameter,residual,residual,keras_rcnn/classifiers/resnet.py,6.0,6.0,['The parameters [ features ] are added to the method residual from the module keras_rcnn/classifiers/resnet.py'],df93c4e61e7ca1db25f1ee346ac0516685498b02,,,,,,,
Add Parameter,__init__,__init__,keras_rcnn/layers/object_detection/_object_proposal.py/ObjectProposal,11.0,24.0,['The parameters [ min_size stride ] are added to the method __init__ from the module keras_rcnn/layers/object_detection/_object_proposal.py in class ObjectProposal'],df93c4e61e7ca1db25f1ee346ac0516685498b02,,,,,,,
Rename Class,_Iterator,Iterator,keras_rcnn/preprocessing/_object_detection.py,,, class _Iterator was renamed to class Iterator ,df93c4e61e7ca1db25f1ee346ac0516685498b02,,,,,,,
Rename Class,_DictionaryIterator,DictionaryIterator,keras_rcnn/preprocessing/_object_detection.py,,, class _DictionaryIterator was renamed to class DictionaryIterator ,df93c4e61e7ca1db25f1ee346ac0516685498b02,,,,,,,
Move Method,filter_boxes,filter_boxes,,,, method filter_boxes from the module keras_rcnn/backend/tensorflow_backend.py was moved to module keras_rcnn/backend/common.py ,df93c4e61e7ca1db25f1ee346ac0516685498b02,keras_rcnn/backend/tensorflow_backend.py,keras_rcnn/backend/common.py,43.0,188.0,,,
Move Method,shift,shift,,,, method shift from the module keras_rcnn/backend/tensorflow_backend.py was moved to module keras_rcnn/backend/common.py ,df93c4e61e7ca1db25f1ee346ac0516685498b02,keras_rcnn/backend/tensorflow_backend.py,keras_rcnn/backend/common.py,262.0,128.0,,,
Move Method,test_inside_image,test_inside_image,,,, method test_inside_image from the module tests/backend/test_tensorflow_backend.py was moved to module tests/backend/test_common.py ,df93c4e61e7ca1db25f1ee346ac0516685498b02,tests/backend/test_tensorflow_backend.py,tests/backend/test_common.py,19.0,156.0,,,
Move Method,test_overlap,test_overlap,,,, method test_overlap from the module tests/backend/test_tensorflow_backend.py was moved to module tests/backend/test_common.py ,df93c4e61e7ca1db25f1ee346ac0516685498b02,tests/backend/test_tensorflow_backend.py,tests/backend/test_common.py,49.0,60.0,,,
Add Parameter,subsample_negative_labels,subsample_negative_labels,keras_rcnn/layers/object_detection/_anchor_target.py,226.0,223.0,['The parameters [ rpn_batchsize ] are added to the method subsample_negative_labels from the module keras_rcnn/layers/object_detection/_anchor_target.py'],e093419bc2a36ffd60418443c277db31403da0ea,,,,,,,
Add Parameter,subsample_positive_labels,subsample_positive_labels,keras_rcnn/layers/object_detection/_anchor_target.py,262.0,259.0,['The parameters [ rpn_fg_fraction rpn_batchsize ] are added to the method subsample_positive_labels from the module keras_rcnn/layers/object_detection/_anchor_target.py'],e093419bc2a36ffd60418443c277db31403da0ea,,,,,,,
Move Method,bbox_transform_inv,bbox_transform_inv,,,, method bbox_transform_inv from the module keras_rcnn/backend/tensorflow_backend.py was moved to module keras_rcnn/layers/object_detection/_object_proposal.py ,e3d6846736fdb7eb669c292e2066a8543878421a,keras_rcnn/backend/tensorflow_backend.py,keras_rcnn/layers/object_detection/_object_proposal.py,80.0,100.0,,,
Move Method,shape_zero,shape_zero,,,, method shape_zero from the module keras_rcnn/backend/tensorflow_backend.py was moved to module keras_rcnn/layers/object_detection/_object_proposal.py ,e3d6846736fdb7eb669c292e2066a8543878421a,keras_rcnn/backend/tensorflow_backend.py,keras_rcnn/layers/object_detection/_object_proposal.py,81.0,101.0,,,
Move Method,shape_non_zero,shape_non_zero,,,, method shape_non_zero from the module keras_rcnn/backend/tensorflow_backend.py was moved to module keras_rcnn/layers/object_detection/_object_proposal.py ,e3d6846736fdb7eb669c292e2066a8543878421a,keras_rcnn/backend/tensorflow_backend.py,keras_rcnn/layers/object_detection/_object_proposal.py,86.0,106.0,,,
Move Method,overlapping,overlapping,,,, method overlapping from the module keras_rcnn/backend/tensorflow_backend.py was moved to module keras_rcnn/layers/object_detection/_anchor_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,keras_rcnn/backend/tensorflow_backend.py,keras_rcnn/layers/object_detection/_anchor_target.py,141.0,141.0,,,
Move Method,balance,balance,,,, method balance from the module keras_rcnn/backend/tensorflow_backend.py was moved to module keras_rcnn/layers/object_detection/_anchor_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,keras_rcnn/backend/tensorflow_backend.py,keras_rcnn/layers/object_detection/_anchor_target.py,168.0,85.0,,,
Move Method,subsample_positive_labels,subsample_positive_labels,,,, method subsample_positive_labels from the module keras_rcnn/backend/tensorflow_backend.py was moved to module keras_rcnn/layers/object_detection/_anchor_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,keras_rcnn/backend/tensorflow_backend.py,keras_rcnn/layers/object_detection/_anchor_target.py,184.0,202.0,,,
Move Method,more_positive,more_positive,,,, method more_positive from the module keras_rcnn/backend/tensorflow_backend.py was moved to module keras_rcnn/layers/object_detection/_anchor_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,keras_rcnn/backend/tensorflow_backend.py,keras_rcnn/layers/object_detection/_anchor_target.py,199.0,217.0,,,
Move Method,less_positive,less_positive,,,, method less_positive from the module keras_rcnn/backend/tensorflow_backend.py was moved to module keras_rcnn/layers/object_detection/_anchor_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,keras_rcnn/backend/tensorflow_backend.py,keras_rcnn/layers/object_detection/_anchor_target.py,211.0,229.0,,,
Move Method,subsample_negative_labels,subsample_negative_labels,,,, method subsample_negative_labels from the module keras_rcnn/backend/tensorflow_backend.py was moved to module keras_rcnn/layers/object_detection/_anchor_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,keras_rcnn/backend/tensorflow_backend.py,keras_rcnn/layers/object_detection/_anchor_target.py,219.0,168.0,,,
Move Method,more_negative,more_negative,,,, method more_negative from the module keras_rcnn/backend/tensorflow_backend.py was moved to module keras_rcnn/layers/object_detection/_anchor_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,keras_rcnn/backend/tensorflow_backend.py,keras_rcnn/layers/object_detection/_anchor_target.py,234.0,183.0,,,
Move Method,less_negative,less_negative,,,, method less_negative from the module keras_rcnn/backend/tensorflow_backend.py was moved to module keras_rcnn/layers/object_detection/_anchor_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,keras_rcnn/backend/tensorflow_backend.py,keras_rcnn/layers/object_detection/_anchor_target.py,245.0,194.0,,,
Move Method,label,label,,,, method label from the module keras_rcnn/backend/tensorflow_backend.py was moved to module keras_rcnn/layers/object_detection/_anchor_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,keras_rcnn/backend/tensorflow_backend.py,keras_rcnn/layers/object_detection/_anchor_target.py,253.0,101.0,,,
Move Method,unmap,unmap,,,, method unmap from the module keras_rcnn/backend/tensorflow_backend.py was moved to module keras_rcnn/layers/object_detection/_anchor_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,keras_rcnn/backend/tensorflow_backend.py,keras_rcnn/layers/object_detection/_anchor_target.py,293.0,237.0,,,
Move Method,get_bbox_regression_labels,get_bbox_regression_labels,,,, method get_bbox_regression_labels from the module keras_rcnn/backend/tensorflow_backend.py was moved to module keras_rcnn/layers/object_detection/_proposal_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,keras_rcnn/backend/tensorflow_backend.py,keras_rcnn/layers/object_detection/_proposal_target.py,322.0,74.0,,,
Move Method,sample_rois,sample_rois,,,, method sample_rois from the module keras_rcnn/backend/tensorflow_backend.py was moved to module keras_rcnn/layers/object_detection/_proposal_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,keras_rcnn/backend/tensorflow_backend.py,keras_rcnn/layers/object_detection/_proposal_target.py,362.0,114.0,,,
Move Method,no_sample,no_sample,,,, method no_sample from the module keras_rcnn/backend/tensorflow_backend.py was moved to module keras_rcnn/layers/object_detection/_proposal_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,keras_rcnn/backend/tensorflow_backend.py,keras_rcnn/layers/object_detection/_proposal_target.py,374.0,126.0,,,
Move Method,sample,sample,,,, method sample from the module keras_rcnn/backend/tensorflow_backend.py was moved to module keras_rcnn/layers/object_detection/_proposal_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,keras_rcnn/backend/tensorflow_backend.py,keras_rcnn/layers/object_detection/_proposal_target.py,377.0,129.0,,,
Move Method,test_label,test_label,,,, method test_label from the module tests/backend/test_tensorflow_backend.py was moved to module tests/layers/object_detection/test_anchor_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,tests/backend/test_tensorflow_backend.py,tests/layers/object_detection/test_anchor_target.py,16.0,81.0,,,
Move Method,test_bbox_transform_inv,test_bbox_transform_inv,,,, method test_bbox_transform_inv from the module tests/backend/test_tensorflow_backend.py was moved to module tests/layers/object_detection/test_object_proposal.py ,e3d6846736fdb7eb669c292e2066a8543878421a,tests/backend/test_tensorflow_backend.py,tests/layers/object_detection/test_object_proposal.py,85.0,23.0,,,
Move Method,test_subsample_positive_labels,test_subsample_positive_labels,,,, method test_subsample_positive_labels from the module tests/backend/test_tensorflow_backend.py was moved to module tests/layers/object_detection/test_anchor_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,tests/backend/test_tensorflow_backend.py,tests/layers/object_detection/test_anchor_target.py,95.0,137.0,,,
Move Method,test_subsample_negative_labels,test_subsample_negative_labels,,,, method test_subsample_negative_labels from the module tests/backend/test_tensorflow_backend.py was moved to module tests/layers/object_detection/test_anchor_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,tests/backend/test_tensorflow_backend.py,tests/layers/object_detection/test_anchor_target.py,112.0,154.0,,,
Move Method,test_balance,test_balance,,,, method test_balance from the module tests/backend/test_tensorflow_backend.py was moved to module tests/layers/object_detection/test_anchor_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,tests/backend/test_tensorflow_backend.py,tests/layers/object_detection/test_anchor_target.py,129.0,171.0,,,
Move Method,test_overlapping,test_overlapping,,,, method test_overlapping from the module tests/backend/test_tensorflow_backend.py was moved to module tests/layers/object_detection/test_anchor_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,tests/backend/test_tensorflow_backend.py,tests/layers/object_detection/test_anchor_target.py,168.0,197.0,,,
Move Method,test_unmap,test_unmap,,,, method test_unmap from the module tests/backend/test_tensorflow_backend.py was moved to module tests/layers/object_detection/test_anchor_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,tests/backend/test_tensorflow_backend.py,tests/layers/object_detection/test_anchor_target.py,195.0,224.0,,,
Move Method,test_get_bbox_regression_labels,test_get_bbox_regression_labels,,,, method test_get_bbox_regression_labels from the module tests/backend/test_tensorflow_backend.py was moved to module tests/layers/object_detection/test_proposal_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,tests/backend/test_tensorflow_backend.py,tests/layers/object_detection/test_proposal_target.py,218.0,26.0,,,
Move Method,test_sample_rois,test_sample_rois,,,, method test_sample_rois from the module tests/backend/test_tensorflow_backend.py was moved to module tests/layers/object_detection/test_proposal_target.py ,e3d6846736fdb7eb669c292e2066a8543878421a,tests/backend/test_tensorflow_backend.py,tests/layers/object_detection/test_proposal_target.py,230.0,38.0,,,
Add Parameter,call,call,keras_rcnn/layers/losses/_rpn.py/RPNClassificationLoss,12.0,12.0,['The parameters [ training ] are added to the method call from the module keras_rcnn/layers/losses/_rpn.py in class RPNClassificationLoss'],e574de38b490a543979393d27f4b426298f85f76,,,,,,,
Add Parameter,compute_loss,compute_loss,keras_rcnn/layers/losses/_rpn.py/RPNClassificationLoss,21.0,23.0,['The parameters [ labels ] are added to the method compute_loss from the module keras_rcnn/layers/losses/_rpn.py in class RPNClassificationLoss'],e574de38b490a543979393d27f4b426298f85f76,,,,,,,
Rename Method,get_rois,get_fg_bg_rois,keras_rcnn/layers/object_detection/_proposal_target.py/ProposalTarget,166.0,167.0,['The method get_rois from the module keras_rcnn/layers/object_detection/_proposal_target.py in class ProposalTarget is renamed to get_fg_bg_rois'],e63e7e86339ce7532a55c8c4fe390514b62c3213,,,,,,,
Rename Method,test_get_rois,test_get_fg_bg_rois,tests/layers/object_detection/test_proposal_target.py/TestProposalTarget,41.0,41.0,['The method test_get_rois from the module tests/layers/object_detection/test_proposal_target.py in class TestProposalTarget is renamed to test_get_fg_bg_rois'],e63e7e86339ce7532a55c8c4fe390514b62c3213,,,,,,,
Move Method,test_sample_rois,test_sample_rois,,,, method test_sample_rois from the module tests/layers/object_detection/test_proposal_target.py was moved to class TestProposalTarget of module tests/layers/object_detection/test_proposal_target.py ,e63e7e86339ce7532a55c8c4fe390514b62c3213,tests/layers/object_detection/test_proposal_target.py,tests/layers/object_detection/test_proposal_target.py/TestProposalTarget,62.0,47.0,,,
Change/Rename Parameter,__init__,__init__,keras_rcnn/layers/object_detection/_object_proposal.py/ObjectProposal,11.0,11.0,['The parameters [ proposals ] of the method __init__ from the module keras_rcnn/layers/object_detection/_object_proposal.py in class ObjectProposal are changed/renamed to [maximum_proposals]'],eb269c227f016e5563e1febe78be5491495ace2a,,,,,,,
Remove Parameter,__init__,__init__,keras_rcnn/layers/losses/__init__.py/RPN,62.0,62.0,['The parameters [ anchors ] of the method __init__ from the module keras_rcnn/layers/losses/__init__.py in class RPN is/are removed'],ec1817fcac581f9b200983463098f1535404cf9b,,,,,,,
Add Parameter,__init__,__init__,keras_rcnn/models/_rcnn.py/RCNN,10.0,10.0,['The parameters [ maximum_proposals minimum_size ] are added to the method __init__ from the module keras_rcnn/models/_rcnn.py in class RCNN'],ec9c5fd90c6cb8a9e27b2decf45c4b8986e4e428,,,,,,,
Add Parameter,__init__,__init__,keras_rcnn/layers/object_detection/_object_proposal.py/ObjectProposal,11.0,21.0,['The parameters [ min_size stride ] are added to the method __init__ from the module keras_rcnn/layers/object_detection/_object_proposal.py in class ObjectProposal'],ed7cb51e644a765c0720af70b3036ce64ad2fab9,,,,,,,
Remove Parameter,sample,sample,keras_rcnn/layers/object_detection/_proposal_target.py/ProposalTarget,121.0,122.0,['The parameters [ training ] of the method sample from the module keras_rcnn/layers/object_detection/_proposal_target.py in class ProposalTarget is/are removed'],ef485afc2d7650f307eef37cb37e65a714c50b31,,,,,,,
Rename Method,test_get_fg_bg_rois,test_find_foreground_and_background_proposal_indices,tests/layers/object_detection/test_proposal_target_backup.py/TestProposalTarget,240.0,11.0,['The method test_get_fg_bg_rois from the module tests/layers/object_detection/test_proposal_target_backup.py in class TestProposalTarget is renamed to test_find_foreground_and_background_proposal_indices'],ef485afc2d7650f307eef37cb37e65a714c50b31,,,,,,,
Move Method,test_set_label_background,test_set_label_background,,,, method test_set_label_background from the module tests/layers/object_detection/test_proposal_target_backup.py in class TestProposalTarget was moved to module tests/layers/object_detection/test_proposal_target.py ,ef485afc2d7650f307eef37cb37e65a714c50b31,tests/layers/object_detection/test_proposal_target_backup.py/TestProposalTarget,tests/layers/object_detection/test_proposal_target.py,204.0,248.0,,,
Add Parameter,find_foreground_and_background_proposal_indices,find_foreground_and_background_proposal_indices,keras_rcnn/layers/object_detection/_proposal_target.py/ProposalTarget,177.0,179.0,['The parameters [ fg_rois_per_image rois_per_image ] are added to the method find_foreground_and_background_proposal_indices from the module keras_rcnn/layers/object_detection/_proposal_target.py in class ProposalTarget'],f29eee8a2bfd3fcfa3d5492ee4795fdb4c2336c6,,,,,,,
Add Parameter,sample,sample,keras_rcnn/layers/object_detection/_proposal_target.py/ProposalTarget,108.0,108.0,['The parameters [ fg_rois_per_image rois_per_image ] are added to the method sample from the module keras_rcnn/layers/object_detection/_proposal_target.py in class ProposalTarget'],f29eee8a2bfd3fcfa3d5492ee4795fdb4c2336c6,,,,,,,
Add Parameter,test_call,test_call,tests/layers/test_object_detection.py/TestObjectProposal,8.0,22.0,['The parameters [ object_proposal ] are added to the method test_call from the module tests/layers/test_object_detection.py in class TestObjectProposal'],f3e9247c56be448d2d5453b55fdb89d0efbf2c90,,,,,,,
Rename Method,balance,_balance,keras_rcnn/layers/object_detection/_anchor.py/Anchor,146.0,164.0,['The method balance from the module keras_rcnn/layers/object_detection/_anchor.py in class Anchor is renamed to _balance'],fa25d4b323e9618243b05b6a373de340f0ceb960,,,,,,,
Rename Method,classification,_classification,keras_rcnn/layers/object_detection/_anchor.py/Anchor,113.0,124.0,['The method classification from the module keras_rcnn/layers/object_detection/_anchor.py in class Anchor is renamed to _classification'],fa25d4b323e9618243b05b6a373de340f0ceb960,,,,,,,
Rename Method,regression,_regression,keras_rcnn/layers/object_detection/_anchor.py/Anchor,116.0,127.0,['The method regression from the module keras_rcnn/layers/object_detection/_anchor.py in class Anchor is renamed to _regression'],fa25d4b323e9618243b05b6a373de340f0ceb960,,,,,,,
Rename Method,subsample_negative_labels,_subsample_negative_labels,keras_rcnn/layers/object_detection/_anchor.py/Anchor,168.0,198.0,['The method subsample_negative_labels from the module keras_rcnn/layers/object_detection/_anchor.py in class Anchor is renamed to _subsample_negative_labels'],fa25d4b323e9618243b05b6a373de340f0ceb960,,,,,,,
Rename Method,subsample_positive_labels,_subsample_positive_labels,keras_rcnn/layers/object_detection/_anchor.py/Anchor,155.0,179.0,['The method subsample_positive_labels from the module keras_rcnn/layers/object_detection/_anchor.py in class Anchor is renamed to _subsample_positive_labels'],fa25d4b323e9618243b05b6a373de340f0ceb960,,,,,,,
