Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines,Old Location,New Location,Old Method Line,New Method Line
Rename Method,testColliderModel,test_collider_model,rmgpy/solver/simpleTest.py/SimpleReactorCheck,290.0,290.0,['The method testColliderModel from the module rmgpy/solver/simpleTest.py in class SimpleReactorCheck is renamed to test_collider_model'],3324ee328aa836487b04af5e1579080ee5e1ac0f,nan,nan,nan,nan,nan,nan,nan
Rename Method,testSolve,test_solve,rmgpy/solver/simpleTest.py/SimpleReactorCheck,54.0,54.0,['The method testSolve from the module rmgpy/solver/simpleTest.py in class SimpleReactorCheck is renamed to test_solve'],3324ee328aa836487b04af5e1579080ee5e1ac0f,nan,nan,nan,nan,nan,nan,nan
Rename Method,testSpecificColliderModel,test_specific_collider_model,rmgpy/solver/simpleTest.py/SimpleReactorCheck,360.0,360.0,['The method testSpecificColliderModel from the module rmgpy/solver/simpleTest.py in class SimpleReactorCheck is renamed to test_specific_collider_model'],3324ee328aa836487b04af5e1579080ee5e1ac0f,nan,nan,nan,nan,nan,nan,nan
Rename Method,testSolveCH3,test_solve_ch3,rmgpy/solver/surfaceTest.py/SurfaceReactorCheck,156.0,156.0,['The method testSolveCH3 from the module rmgpy/solver/surfaceTest.py in class SurfaceReactorCheck is renamed to test_solve_ch3'],3324ee328aa836487b04af5e1579080ee5e1ac0f,nan,nan,nan,nan,nan,nan,nan
Rename Method,testSolveH2,test_solve_h2,rmgpy/solver/surfaceTest.py/SurfaceReactorCheck,50.0,50.0,['The method testSolveH2 from the module rmgpy/solver/surfaceTest.py in class SurfaceReactorCheck is renamed to test_solve_h2'],3324ee328aa836487b04af5e1579080ee5e1ac0f,nan,nan,nan,nan,nan,nan,nan
Add Parameter,find_degenerate_reactions,find_degenerate_reactions,rmgpy/data/kinetics/common.py,270.0,270.0,['The parameters [ template ] are added to the method find_degenerate_reactions from the module rmgpy/data/kinetics/common.py'],3353ed8f81b57f755ccbccc9c2c4505bd972efb6,nan,nan,nan,nan,nan,nan,nan
Add Parameter,__init__,__init__,source/rmg/spectral/modes.py/HinderedRotor,205.0,205.0,['The parameters [ degeneracy ] are added to the method __init__ from the module source/rmg/spectral/modes.py in class HinderedRotor'],34f0f4e2f0db83327133e9884f2088472e1fb55b,nan,nan,nan,nan,nan,nan,nan
Add Parameter,__init__,__init__,source/rmg/spectral/modes.py/HarmonicOscillator,297.0,306.0,['The parameters [ degeneracy ] are added to the method __init__ from the module source/rmg/spectral/modes.py in class HarmonicOscillator'],34f0f4e2f0db83327133e9884f2088472e1fb55b,nan,nan,nan,nan,nan,nan,nan
Move Method,getStokesDiffusivity,getStokesDiffusivity,nan,nan,nan, method getStokesDiffusivity from the module rmgpy/rmg/model.py in class Species was moved to class SoluteData of module rmgpy/data/solvation.py ,3517010fb06cc58b3f295bbe8c66c6f51acc6b49,nan,nan,nan,rmgpy/rmg/model.py/Species,rmgpy/data/solvation.py/SoluteData,281.0,114.0
Add Parameter,__init__,__init__,rmgpy/qm/qmdata.py/QMData,5.0,5.0,['The parameters [ source ] are added to the method __init__ from the module rmgpy/qm/qmdata.py in class QMData'],358328c9a4f3f921a4bceef1c6c12a77f09e0362,nan,nan,nan,nan,nan,nan,nan
Add Parameter,setActions,setActions,rmgpy/molecule/atomtype.py/AtomType,125.0,133.0,['The parameters [ incrementLonePair decrementLonePair ] are added to the method setActions from the module rmgpy/molecule/atomtype.py in class AtomType'],35b3cbea50d9febe016749576986236e321b8807,nan,nan,nan,nan,nan,nan,nan
Add Parameter,__init__,__init__,rmgpy/reaction.py/Reaction,92.0,93.0,['The parameters [ is_forward ] are added to the method __init__ from the module rmgpy/reaction.py in class Reaction'],36c93f0f330773893dfe4abce80cbec8f1aa96a7,nan,nan,nan,nan,nan,nan,nan
Rename Method,testGenerateThermoData,test_generate_thermo_data,rmgpy/qm/gaussianTest.py/TestGaussianMolPM3,71.0,71.0,['The method testGenerateThermoData from the module rmgpy/qm/gaussianTest.py in class TestGaussianMolPM3 is renamed to test_generate_thermo_data'],37707699d0261c0968358655ca138123626e7404,nan,nan,nan,nan,nan,nan,nan
Rename Method,testGenerateThermoData,test_generate_thermo_data,rmgpy/qm/gaussianTest.py/TestGaussianMolPM6,128.0,128.0,['The method testGenerateThermoData from the module rmgpy/qm/gaussianTest.py in class TestGaussianMolPM6 is renamed to test_generate_thermo_data'],37707699d0261c0968358655ca138123626e7404,nan,nan,nan,nan,nan,nan,nan
Rename Method,testCheckAllSet,test_check_all_set,rmgpy/qm/mainTest.py/TestQMSettings,65.0,65.0,['The method testCheckAllSet from the module rmgpy/qm/mainTest.py in class TestQMSettings is renamed to test_check_all_set'],37707699d0261c0968358655ca138123626e7404,nan,nan,nan,nan,nan,nan,nan
Rename Method,testGetThermoData,test_get_thermo_data,rmgpy/qm/mainTest.py/TestQMCalculator,207.0,207.0,['The method testGetThermoData from the module rmgpy/qm/mainTest.py in class TestQMCalculator is renamed to test_get_thermo_data'],37707699d0261c0968358655ca138123626e7404,nan,nan,nan,nan,nan,nan,nan
Rename Method,testGetThermoDataGaussian,test_get_thermo_data_gaussian,rmgpy/qm/mainTest.py/TestQMCalculator,260.0,260.0,['The method testGetThermoDataGaussian from the module rmgpy/qm/mainTest.py in class TestQMCalculator is renamed to test_get_thermo_data_gaussian'],37707699d0261c0968358655ca138123626e7404,nan,nan,nan,nan,nan,nan,nan
Rename Method,testGetThermoDataMopac,test_get_thermo_data_mopac,rmgpy/qm/mainTest.py/TestQMCalculator,223.0,223.0,['The method testGetThermoDataMopac from the module rmgpy/qm/mainTest.py in class TestQMCalculator is renamed to test_get_thermo_data_mopac'],37707699d0261c0968358655ca138123626e7404,nan,nan,nan,nan,nan,nan,nan
Rename Method,testInitialize,test_initialize,rmgpy/qm/mainTest.py/TestQMCalculator,183.0,183.0,['The method testInitialize from the module rmgpy/qm/mainTest.py in class TestQMCalculator is renamed to test_initialize'],37707699d0261c0968358655ca138123626e7404,nan,nan,nan,nan,nan,nan,nan
Rename Method,testRunJobs,test_run_jobs,rmgpy/qm/mainTest.py/TestQMCalculator,288.0,288.0,['The method testRunJobs from the module rmgpy/qm/mainTest.py in class TestQMCalculator is renamed to test_run_jobs'],37707699d0261c0968358655ca138123626e7404,nan,nan,nan,nan,nan,nan,nan
Rename Method,testSetDefaultOutputDirectory,test_set_default_output_directory,rmgpy/qm/mainTest.py/TestQMCalculator,147.0,147.0,['The method testSetDefaultOutputDirectory from the module rmgpy/qm/mainTest.py in class TestQMCalculator is renamed to test_set_default_output_directory'],37707699d0261c0968358655ca138123626e7404,nan,nan,nan,nan,nan,nan,nan
Rename Method,testGenerateThermoData,test_generate_thermo_data,rmgpy/qm/mopacTest.py/TestMopacMolPM3,81.0,81.0,['The method testGenerateThermoData from the module rmgpy/qm/mopacTest.py in class TestMopacMolPM3 is renamed to test_generate_thermo_data'],37707699d0261c0968358655ca138123626e7404,nan,nan,nan,nan,nan,nan,nan
Rename Method,testGenerateThermoData,test_generate_thermo_data,rmgpy/qm/mopacTest.py/TestMopacMolPM6,145.0,145.0,['The method testGenerateThermoData from the module rmgpy/qm/mopacTest.py in class TestMopacMolPM6 is renamed to test_generate_thermo_data'],37707699d0261c0968358655ca138123626e7404,nan,nan,nan,nan,nan,nan,nan
Rename Method,testLoadThermoData,test_load_thermo_data,rmgpy/qm/mopacTest.py/TestMopacMolPM6,166.0,166.0,['The method testLoadThermoData from the module rmgpy/qm/mopacTest.py in class TestMopacMolPM6 is renamed to test_load_thermo_data'],37707699d0261c0968358655ca138123626e7404,nan,nan,nan,nan,nan,nan,nan
Rename Method,testGenerateThermoData,test_generate_thermo_data,rmgpy/qm/mopacTest.py/TestMopacMolPM7,211.0,211.0,['The method testGenerateThermoData from the module rmgpy/qm/mopacTest.py in class TestMopacMolPM7 is renamed to test_generate_thermo_data'],37707699d0261c0968358655ca138123626e7404,nan,nan,nan,nan,nan,nan,nan
Rename Method,testLoadThermoData,test_load_thermo_data,rmgpy/qm/mopacTest.py/TestMopacMolPM7,232.0,232.0,['The method testLoadThermoData from the module rmgpy/qm/mopacTest.py in class TestMopacMolPM7 is renamed to test_load_thermo_data'],37707699d0261c0968358655ca138123626e7404,nan,nan,nan,nan,nan,nan,nan
Extract Method,estimateSoluteViaGroupAdditivity,saturateRadicals,rmgpy/data/solvation.py/SolvationDatabase,nan,nan, The method saturateRadicals from the module rmgpy/data/solvation.py in class SolvationDatabase is extracted from method estimateSoluteViaGroupAdditivity from the module rmgpy/data/solvation.py in class SolvationDatabase ,387f0099d75ababc0db23f161f4cccc51d2b781b,"(676,783)",676.0,"[704.0, 706.0, 707.0, 708.0, 709.0, 710.0, 711.0, 712.0, 713.0, 714.0, 720.0, 721.0, 722.0, 723.0, 724.0]",nan,nan,nan,nan
Add Parameter,__init__,__init__,rmgpy/stats.py/ExecutionStatsWriter,38.0,40.0,['The parameters [ outputDirectory ] are added to the method __init__ from the module rmgpy/stats.py in class ExecutionStatsWriter'],38d3febd353efbf9450d6a4ca7d9265cdc75e65c,nan,nan,nan,nan,nan,nan,nan
Add Parameter,valid_combo,valid_combo,rmgpy/molecule/parser.py,1519.0,1519.0,['The parameters [ u_layer ] are added to the method valid_combo from the module rmgpy/molecule/parser.py'],3b3448244e89faae3f0e84f87ab678a9414acf29,nan,nan,nan,nan,nan,nan,nan
Add Parameter,getRateConstant,getRateConstant,source/rmg/kinetics.py/ArrheniusKinetics,130.0,130.0,['The parameters [ P ] are added to the method getRateConstant from the module source/rmg/kinetics.py in class ArrheniusKinetics'],3b5ff21202568907e020e045fcf7061ab39f6f5b,nan,nan,nan,nan,nan,nan,nan
Add Parameter,get_aromatic_rings,get_aromatic_rings,rmgpy/molecule/fragment.py/Fragment,1271.0,1273.0,['The parameters [ save_order ] are added to the method get_aromatic_rings from the module rmgpy/molecule/fragment.py in class Fragment'],3b974ad630b73aee6508e1ab6b5529fe7aa96bf5,nan,nan,nan,nan,nan,nan,nan
Add Parameter,is_aryl_radical,is_aryl_radical,rmgpy/molecule/fragment.py/Fragment,1534.0,1536.0,['The parameters [ save_order ] are added to the method is_aryl_radical from the module rmgpy/molecule/fragment.py in class Fragment'],3b974ad630b73aee6508e1ab6b5529fe7aa96bf5,nan,nan,nan,nan,nan,nan,nan
Add Parameter,to_rdkit_mol,to_rdkit_mol,rmgpy/molecule/fragment.py/Fragment,1188.0,1188.0,['The parameters [ save_order ] are added to the method to_rdkit_mol from the module rmgpy/molecule/fragment.py in class Fragment'],3b974ad630b73aee6508e1ab6b5529fe7aa96bf5,nan,nan,nan,nan,nan,nan,nan
Add Parameter,__init__,__init__,rmgpy/reaction.py/Reaction,88.0,91.0,['The parameters [ elementary_high_p ] are added to the method __init__ from the module rmgpy/reaction.py in class Reaction'],3bb2e1517a69329d44ca4df9e6ddcd8d4c687857,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,writeInputFile,writeInputFile,rmgpy/qm/gaussian.py/Gaussian,47.0,47.0,['The parameters [ bottom_keys polar_keys ] of the method writeInputFile from the module rmgpy/qm/gaussian.py in class Gaussian is/are removed'],3c8c9e501b511503df43867cd2c5daa9d60b1181,nan,nan,nan,nan,nan,nan,nan
Change/Rename Parameter,load,load,rmgpy/data/rmg.py/RMGDatabase,65.0,65.0,['The parameters [ statesLibraries ] of the method load from the module rmgpy/data/rmg.py in class RMGDatabase are changed/renamed to [statmechLibraries]'],3ca270f425b0dcf5ba3893d53ff5423c68c5ecbc,nan,nan,nan,nan,nan,nan,nan
Add Parameter,__init__,__init__,arkane/main.py/Arkane,91.0,91.0,['The parameters [ save_rmg_libraries ] are added to the method __init__ from the module arkane/main.py in class Arkane'],3e164808146db5428ff8dd99b6c600b44ad02782,nan,nan,nan,nan,nan,nan,nan
Add Parameter,getThermoData,getThermoData,rmgpy/data/thermo.py/ThermoDatabase,624.0,624.0,['The parameters [ trainingSet ] are added to the method getThermoData from the module rmgpy/data/thermo.py in class ThermoDatabase'],3e508dc3a95e2bc40e8a7f379e6b5a26ca1afaf3,nan,nan,nan,nan,nan,nan,nan
Add Parameter,loadConfiguration,loadConfiguration,cantherm/input.py,81.0,81.0,['The parameters [ TS ] are added to the method loadConfiguration from the module cantherm/input.py'],3fd2f1fc3faccee91065615ce905bdc8835f3a6c,nan,nan,nan,nan,nan,nan,nan
Add Parameter,projectRotors,projectRotors,cantherm/states.py,82.0,82.0,['The parameters [ TS ] are added to the method projectRotors from the module cantherm/states.py'],3fd2f1fc3faccee91065615ce905bdc8835f3a6c,nan,nan,nan,nan,nan,nan,nan
Remove Parameter,add_reaction,add_reaction,rmgpy/rmg/reactors.py/Phase,210.0,212.0,['The parameters [ species_list ] of the method add_reaction from the module rmgpy/rmg/reactors.py in class Phase is/are removed'],3fe14ab2464707612ff25cbe9e7b896ecdce2cd8,nan,nan,nan,nan,nan,nan,nan
Add Parameter,add_reaction,add_reaction,rmgpy/rmg/reactors.py/Interface,270.0,272.0,['The parameters [ rms_species_list ] are added to the method add_reaction from the module rmgpy/rmg/reactors.py in class Interface'],3fe14ab2464707612ff25cbe9e7b896ecdce2cd8,nan,nan,nan,nan,nan,nan,nan
Add Parameter,setConditions,setConditions,rmgpy/measure/network.py/Network,725.0,725.0,['The parameters [ check ] are added to the method setConditions from the module rmgpy/measure/network.py in class Network'],406b3d85cf759f72574bbecb79323551e48278ec,nan,nan,nan,nan,nan,nan,nan
Add Parameter,__init__,__init__,chempy/reaction.py/Reaction,65.0,66.0,['The parameters [ transitionState ] are added to the method __init__ from the module chempy/reaction.py in class Reaction'],408251a97b3d696d8ac3e57cb221aa6f72e19472,nan,nan,nan,nan,nan,nan,nan
Add Parameter,__init__,__init__,chempy/species.py/Species,61.0,87.0,['The parameters [ lennardJones ] are added to the method __init__ from the module chempy/species.py in class Species'],408251a97b3d696d8ac3e57cb221aa6f72e19472,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_convert_NASA_to_ThermoData,test_convert_nasa_to_thermo_data,rmgpy/thermo/convertTest.py/TestConverter,154.0,154.0,['The method test_convert_NASA_to_ThermoData from the module rmgpy/thermo/convertTest.py in class TestConverter is renamed to test_convert_nasa_to_thermo_data'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_convert_NASA_to_Wilhoit,test_convert_nasa_to_wilhoit,rmgpy/thermo/convertTest.py/TestConverter,135.0,135.0,['The method test_convert_NASA_to_Wilhoit from the module rmgpy/thermo/convertTest.py in class TestConverter is renamed to test_convert_nasa_to_wilhoit'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_convert_ThermoData_to_NASA,test_convert_thermo_data_to_nasa,rmgpy/thermo/convertTest.py/TestConverter,194.0,194.0,['The method test_convert_ThermoData_to_NASA from the module rmgpy/thermo/convertTest.py in class TestConverter is renamed to test_convert_thermo_data_to_nasa'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_convert_ThermoData_to_Wilhoit,test_convert_thermo_data_to_wilhoit,rmgpy/thermo/convertTest.py/TestConverter,174.0,174.0,['The method test_convert_ThermoData_to_Wilhoit from the module rmgpy/thermo/convertTest.py in class TestConverter is renamed to test_convert_thermo_data_to_wilhoit'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_convert_Wilhoit_to_NASA,test_convert_wilhoit_to_nasa,rmgpy/thermo/convertTest.py/TestConverter,96.0,96.0,['The method test_convert_Wilhoit_to_NASA from the module rmgpy/thermo/convertTest.py in class TestConverter is renamed to test_convert_wilhoit_to_nasa'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_convert_Wilhoit_to_ThermoData,test_convert_wilhoit_to_thermo_data,rmgpy/thermo/convertTest.py/TestConverter,115.0,115.0,['The method test_convert_Wilhoit_to_ThermoData from the module rmgpy/thermo/convertTest.py in class TestConverter is renamed to test_convert_wilhoit_to_thermo_data'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_Wilhoit_NASA_Wilhoit,test_wilhoit_nasa_wilhoit,rmgpy/thermo/convertTest.py/TestConverter,214.0,214.0,['The method test_Wilhoit_NASA_Wilhoit from the module rmgpy/thermo/convertTest.py in class TestConverter is renamed to test_wilhoit_nasa_wilhoit'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_Wilhoit_ThermoData_Wilhoit,test_wilhoit_thermo_data_wilhoit,rmgpy/thermo/convertTest.py/TestConverter,234.0,234.0,['The method test_Wilhoit_ThermoData_Wilhoit from the module rmgpy/thermo/convertTest.py in class TestConverter is renamed to test_wilhoit_thermo_data_wilhoit'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_Comment,test_comment,rmgpy/thermo/nasaTest.py/TestNASA,125.0,125.0,['The method test_Comment from the module rmgpy/thermo/nasaTest.py in class TestNASA is renamed to test_comment'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_E0,test_e0,rmgpy/thermo/nasaTest.py/TestNASA,118.0,118.0,['The method test_E0 from the module rmgpy/thermo/nasaTest.py in class TestNASA is renamed to test_e0'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_getEnthalpy,test_get_enthalpy,rmgpy/thermo/nasaTest.py/TestNASA,152.0,152.0,['The method test_getEnthalpy from the module rmgpy/thermo/nasaTest.py in class TestNASA is renamed to test_get_enthalpy'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_getEntropy,test_get_entropy,rmgpy/thermo/nasaTest.py/TestNASA,163.0,163.0,['The method test_getEntropy from the module rmgpy/thermo/nasaTest.py in class TestNASA is renamed to test_get_entropy'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_getFreeEnergy,test_get_free_energy,rmgpy/thermo/nasaTest.py/TestNASA,174.0,174.0,['The method test_getFreeEnergy from the module rmgpy/thermo/nasaTest.py in class TestNASA is renamed to test_get_free_energy'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_getHeatCapacity,test_get_heat_capacity,rmgpy/thermo/nasaTest.py/TestNASA,141.0,141.0,['The method test_getHeatCapacity from the module rmgpy/thermo/nasaTest.py in class TestNASA is renamed to test_get_heat_capacity'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_isTemperatureValid,test_is_temperature_valid,rmgpy/thermo/nasaTest.py/TestNASA,131.0,131.0,['The method test_isTemperatureValid from the module rmgpy/thermo/nasaTest.py in class TestNASA is renamed to test_is_temperature_valid'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_polyHigh,test_poly_high,rmgpy/thermo/nasaTest.py/TestNASA,94.0,94.0,['The method test_polyHigh from the module rmgpy/thermo/nasaTest.py in class TestNASA is renamed to test_poly_high'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_polyLow,test_poly_low,rmgpy/thermo/nasaTest.py/TestNASA,84.0,84.0,['The method test_polyLow from the module rmgpy/thermo/nasaTest.py in class TestNASA is renamed to test_poly_low'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_Tmax,test_temperature_max,rmgpy/thermo/nasaTest.py/TestNASA,111.0,111.0,['The method test_Tmax from the module rmgpy/thermo/nasaTest.py in class TestNASA is renamed to test_temperature_max'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_Tmin,test_temperature_min,rmgpy/thermo/nasaTest.py/TestNASA,104.0,104.0,['The method test_Tmin from the module rmgpy/thermo/nasaTest.py in class TestNASA is renamed to test_temperature_min'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_toCantera,test_to_cantera,rmgpy/thermo/nasaTest.py/TestNASA,248.0,248.0,['The method test_toCantera from the module rmgpy/thermo/nasaTest.py in class TestNASA is renamed to test_to_cantera'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,testToNASA,test_to_nasa,rmgpy/thermo/nasaTest.py/TestNASA,257.0,257.0,['The method testToNASA from the module rmgpy/thermo/nasaTest.py in class TestNASA is renamed to test_to_nasa'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_Comment,test_comment,rmgpy/thermo/thermodataTest.py/TestThermoData,138.0,138.0,['The method test_Comment from the module rmgpy/thermo/thermodataTest.py in class TestThermoData is renamed to test_comment'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_Cp0,test_cp0,rmgpy/thermo/thermodataTest.py/TestThermoData,108.0,108.0,['The method test_Cp0 from the module rmgpy/thermo/thermodataTest.py in class TestThermoData is renamed to test_cp0'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_Cpdata,test_cp_data,rmgpy/thermo/thermodataTest.py/TestThermoData,88.0,88.0,['The method test_Cpdata from the module rmgpy/thermo/thermodataTest.py in class TestThermoData is renamed to test_cp_data'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_CpInf,test_cp_inf,rmgpy/thermo/thermodataTest.py/TestThermoData,114.0,114.0,['The method test_CpInf from the module rmgpy/thermo/thermodataTest.py in class TestThermoData is renamed to test_cp_inf'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_E0,test_e0,rmgpy/thermo/thermodataTest.py/TestThermoData,132.0,132.0,['The method test_E0 from the module rmgpy/thermo/thermodataTest.py in class TestThermoData is renamed to test_e0'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_getEnthalpy,test_get_enthalpy,rmgpy/thermo/thermodataTest.py/TestThermoData,165.0,165.0,['The method test_getEnthalpy from the module rmgpy/thermo/thermodataTest.py in class TestThermoData is renamed to test_get_enthalpy'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_getEntropy,test_get_entropy,rmgpy/thermo/thermodataTest.py/TestThermoData,176.0,176.0,['The method test_getEntropy from the module rmgpy/thermo/thermodataTest.py in class TestThermoData is renamed to test_get_entropy'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_getFreeEnergy,test_get_free_energy,rmgpy/thermo/thermodataTest.py/TestThermoData,187.0,187.0,['The method test_getFreeEnergy from the module rmgpy/thermo/thermodataTest.py in class TestThermoData is renamed to test_get_free_energy'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_getHeatCapacity,test_get_heat_capacity,rmgpy/thermo/thermodataTest.py/TestThermoData,154.0,154.0,['The method test_getHeatCapacity from the module rmgpy/thermo/thermodataTest.py in class TestThermoData is renamed to test_get_heat_capacity'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_H298,test_h298,rmgpy/thermo/thermodataTest.py/TestThermoData,96.0,96.0,['The method test_H298 from the module rmgpy/thermo/thermodataTest.py in class TestThermoData is renamed to test_h298'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_isTemperatureValid,test_is_temperature_valid,rmgpy/thermo/thermodataTest.py/TestThermoData,144.0,144.0,['The method test_isTemperatureValid from the module rmgpy/thermo/thermodataTest.py in class TestThermoData is renamed to test_is_temperature_valid'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_S298,test_s298,rmgpy/thermo/thermodataTest.py/TestThermoData,102.0,102.0,['The method test_S298 from the module rmgpy/thermo/thermodataTest.py in class TestThermoData is renamed to test_s298'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_Tdata,test_temperature_data,rmgpy/thermo/thermodataTest.py/TestThermoData,80.0,80.0,['The method test_Tdata from the module rmgpy/thermo/thermodataTest.py in class TestThermoData is renamed to test_temperature_data'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_Tmax,test_temperature_max,rmgpy/thermo/thermodataTest.py/TestThermoData,126.0,126.0,['The method test_Tmax from the module rmgpy/thermo/thermodataTest.py in class TestThermoData is renamed to test_temperature_max'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_Tmin,test_temperature_min,rmgpy/thermo/thermodataTest.py/TestThermoData,120.0,120.0,['The method test_Tmin from the module rmgpy/thermo/thermodataTest.py in class TestThermoData is renamed to test_temperature_min'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_B,test_b,rmgpy/thermo/wilhoitTest.py/TestWilhoit,128.0,128.0,['The method test_B from the module rmgpy/thermo/wilhoitTest.py in class TestWilhoit is renamed to test_b'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_Cp0,test_cp0,rmgpy/thermo/wilhoitTest.py/TestWilhoit,92.0,92.0,['The method test_Cp0 from the module rmgpy/thermo/wilhoitTest.py in class TestWilhoit is renamed to test_cp0'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_CpInf,test_cp_inf,rmgpy/thermo/wilhoitTest.py/TestWilhoit,98.0,98.0,['The method test_CpInf from the module rmgpy/thermo/wilhoitTest.py in class TestWilhoit is renamed to test_cp_inf'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_E0,test_e0,rmgpy/thermo/wilhoitTest.py/TestWilhoit,158.0,158.0,['The method test_E0 from the module rmgpy/thermo/wilhoitTest.py in class TestWilhoit is renamed to test_e0'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_fitToData,test_fit_to_data,rmgpy/thermo/wilhoitTest.py/TestWilhoit,283.0,283.0,['The method test_fitToData from the module rmgpy/thermo/wilhoitTest.py in class TestWilhoit is renamed to test_fit_to_data'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_getEnthalpy,test_get_enthalpy,rmgpy/thermo/wilhoitTest.py/TestWilhoit,191.0,191.0,['The method test_getEnthalpy from the module rmgpy/thermo/wilhoitTest.py in class TestWilhoit is renamed to test_get_enthalpy'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
Rename Method,test_getEntropy,test_get_entropy,rmgpy/thermo/wilhoitTest.py/TestWilhoit,202.0,202.0,['The method test_getEntropy from the module rmgpy/thermo/wilhoitTest.py in class TestWilhoit is renamed to test_get_entropy'],4089edd2b3bd311a4cdd148da88f04c305851362,nan,nan,nan,nan,nan,nan,nan
