Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines,Old Location,New Location,Old Method Line,New Method Line
Rename Method,testLogConditionalProbability,test_log_conditional_probability,gensim/test/test_direct_confirmation.py/TestDirectConfirmationMeasure,34.0,34.0,['The method testLogConditionalProbability from the module gensim/test/test_direct_confirmation.py in class TestDirectConfirmationMeasure is renamed to test_log_conditional_probability'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testLogRatioMeasure,test_log_ratio_measure,gensim/test/test_direct_confirmation.py/TestDirectConfirmationMeasure,47.0,47.0,['The method testLogRatioMeasure from the module gensim/test/test_direct_confirmation.py in class TestDirectConfirmationMeasure is renamed to test_log_ratio_measure'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testNormalizedLogRatioMeasure,test_normalized_log_ratio_measure,gensim/test/test_direct_confirmation.py/TestDirectConfirmationMeasure,60.0,60.0,['The method testNormalizedLogRatioMeasure from the module gensim/test/test_direct_confirmation.py in class TestDirectConfirmationMeasure is renamed to test_normalized_log_ratio_measure'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testBuildVocabWarning,test_build_vocab_warning,gensim/test/test_doc2vec.py/TestDoc2VecModel,655.0,655.0,['The method testBuildVocabWarning from the module gensim/test/test_doc2vec.py in class TestDoc2VecModel is renamed to test_build_vocab_warning'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testDoc2vecTrainParameters,test_doc2vec_train_parameters,gensim/test/test_doc2vec.py/TestDoc2VecModel,204.0,204.0,['The method testDoc2vecTrainParameters from the module gensim/test/test_doc2vec.py in class TestDoc2VecModel is renamed to test_doc2vec_train_parameters'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testLoadOnClassError,test_load_on_class_error,gensim/test/test_doc2vec.py/TestDoc2VecModel,682.0,682.0,['The method testLoadOnClassError from the module gensim/test/test_doc2vec.py in class TestDoc2VecModel is renamed to test_load_on_class_error'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testPersistenceWord2VecFormat,test_persistence_word2vec_format,gensim/test/test_doc2vec.py/TestDoc2VecModel,81.0,81.0,['The method testPersistenceWord2VecFormat from the module gensim/test/test_doc2vec.py in class TestDoc2VecModel is renamed to test_persistence_word2vec_format'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testTrainWarning,test_train_warning,gensim/test/test_doc2vec.py/TestDoc2VecModel,665.0,665.0,['The method testTrainWarning from the module gensim/test/test_doc2vec.py in class TestDoc2VecModel is renamed to test_train_warning'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testCalledProcessError,test_called_process_error,gensim/test/test_dtm.py/TestDtmModel,58.0,58.0,['The method testCalledProcessError from the module gensim/test/test_dtm.py in class TestDtmModel is renamed to test_called_process_error'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testDim,test_dim,gensim/test/test_dtm.py/TestDtmModel,43.0,43.0,['The method testDim from the module gensim/test/test_dtm.py in class TestDtmModel is renamed to test_dim'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testDtm,test_dtm,gensim/test/test_dtm.py/TestDtmModel,29.0,29.0,['The method testDtm from the module gensim/test/test_dtm.py in class TestDtmModel is renamed to test_dtm'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testFastTextTrainParameters,test_fast_text_train_parameters,gensim/test/test_fasttext.py/TestFastTextModel,97.0,97.0,['The method testFastTextTrainParameters from the module gensim/test/test_fasttext.py in class TestFastTextModel is renamed to test_fast_text_train_parameters'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testConversion,test_conversion,gensim/test/test_glove2word2vec.py/TestGlove2Word2Vec,26.0,26.0,['The method testConversion from the module gensim/test/test_glove2word2vec.py in class TestGlove2Word2Vec is renamed to test_conversion'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testLDAmodel,test_ldamodel,gensim/test/test_hdpmodel.py/TestHdpModel,45.0,45.0,['The method testLDAmodel from the module gensim/test/test_hdpmodel.py in class TestHdpModel is renamed to test_ldamodel'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testTopicValues,test_topic_values,gensim/test/test_hdpmodel.py/TestHdpModel,32.0,32.0,['The method testTopicValues from the module gensim/test/test_hdpmodel.py in class TestHdpModel is renamed to test_topic_values'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testCosineSimilarity,test_cosine_similarity,gensim/test/test_indirect_confirmation.py/TestIndirectConfirmation,34.0,34.0,['The method testCosineSimilarity from the module gensim/test/test_indirect_confirmation.py in class TestIndirectConfirmation is renamed to test_cosine_similarity'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testWord2VecSimilarity,test_word2vec_similarity,gensim/test/test_indirect_confirmation.py/TestIndirectConfirmation,58.0,58.0,['The method testWord2VecSimilarity from the module gensim/test/test_indirect_confirmation.py in class TestIndirectConfirmation is renamed to test_word2vec_similarity'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testCallbackUpdateGraph,test_callback_update_graph,gensim/test/test_lda_callback.py/TestLdaCallback,38.0,38.0,['The method testCallbackUpdateGraph from the module gensim/test/test_lda_callback.py in class TestLdaCallback is renamed to test_callback_update_graph'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testAlpha,test_alpha,gensim/test/test_ldamodel.py/TestLdaModel,76.0,76.0,['The method testAlpha from the module gensim/test/test_ldamodel.py in class TestLdaModel is renamed to test_alpha'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testAlphaAuto,test_alpha_auto,gensim/test/test_ldamodel.py/TestLdaModel,69.0,69.0,['The method testAlphaAuto from the module gensim/test/test_ldamodel.py in class TestLdaModel is renamed to test_alpha_auto'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testDtypeBackwardCompatibility,test_dtype_backward_compatibility,gensim/test/test_ldamodel.py/TestLdaModel,482.0,482.0,['The method testDtypeBackwardCompatibility from the module gensim/test/test_ldamodel.py in class TestLdaModel is renamed to test_dtype_backward_compatibility'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testEta,test_eta,gensim/test/test_ldamodel.py/TestLdaModel,137.0,137.0,['The method testEta from the module gensim/test/test_ldamodel.py in class TestLdaModel is renamed to test_eta'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testEtaAuto,test_eta_auto,gensim/test/test_ldamodel.py/TestLdaModel,130.0,130.0,['The method testEtaAuto from the module gensim/test/test_ldamodel.py in class TestLdaModel is renamed to test_eta_auto'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testGetDocumentTopics,test_get_document_topics,gensim/test/test_ldamodel.py/TestLdaModel,215.0,215.0,['The method testGetDocumentTopics from the module gensim/test/test_ldamodel.py in class TestLdaModel is renamed to test_get_document_topics'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testGetTopicTerms,test_get_topic_terms,gensim/test/test_ldamodel.py/TestLdaModel,208.0,208.0,['The method testGetTopicTerms from the module gensim/test/test_ldamodel.py in class TestLdaModel is renamed to test_get_topic_terms'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testLargeMmap,test_large_mmap,gensim/test/test_ldamodel.py/TestLdaModel,433.0,433.0,['The method testLargeMmap from the module gensim/test/test_ldamodel.py in class TestLdaModel is renamed to test_large_mmap'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testLargeMmapCompressed,test_large_mmap_compressed,gensim/test/test_ldamodel.py/TestLdaModel,448.0,448.0,['The method testLargeMmapCompressed from the module gensim/test/test_ldamodel.py in class TestLdaModel is renamed to test_large_mmap_compressed'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testModelCompatibilityWithPythonVersions,test_model_compatibility_with_python_versions,gensim/test/test_ldamodel.py/TestLdaModel,399.0,399.0,['The method testModelCompatibilityWithPythonVersions from the module gensim/test/test_ldamodel.py in class TestLdaModel is renamed to test_model_compatibility_with_python_versions'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testPasses,test_passes,gensim/test/test_ldamodel.py/TestLdaModel,328.0,328.0,['The method testPasses from the module gensim/test/test_ldamodel.py in class TestLdaModel is renamed to test_passes'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testPersistence,test_persistence,gensim/test/test_ldamodel.py/TestLdaModel,389.0,389.0,['The method testPersistence from the module gensim/test/test_ldamodel.py in class TestLdaModel is renamed to test_persistence'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testPersistenceCompressed,test_persistence_compressed,gensim/test/test_ldamodel.py/TestLdaModel,423.0,423.0,['The method testPersistenceCompressed from the module gensim/test/test_ldamodel.py in class TestLdaModel is renamed to test_persistence_compressed'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testPersistenceIgnore,test_persistence_ignore,gensim/test/test_ldamodel.py/TestLdaModel,412.0,412.0,['The method testPersistenceIgnore from the module gensim/test/test_ldamodel.py in class TestLdaModel is renamed to test_persistence_ignore'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testRandomStateBackwardCompatibility,test_random_state_backward_compatibility,gensim/test/test_ldamodel.py/TestLdaModel,458.0,458.0,['The method testRandomStateBackwardCompatibility from the module gensim/test/test_ldamodel.py in class TestLdaModel is renamed to test_random_state_backward_compatibility'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testTermTopics,test_term_topics,gensim/test/test_ldamodel.py/TestLdaModel,302.0,302.0,['The method testTermTopics from the module gensim/test/test_ldamodel.py in class TestLdaModel is renamed to test_term_topics'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testTopTopics,test_top_topics,gensim/test/test_ldamodel.py/TestLdaModel,197.0,197.0,['The method testTopTopics from the module gensim/test/test_ldamodel.py in class TestLdaModel is renamed to test_top_topics'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testTransform,test_transform,gensim/test/test_ldamodel.py/TestLdaModel,44.0,44.0,['The method testTransform from the module gensim/test/test_ldamodel.py in class TestLdaModel is renamed to test_transform'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testAlphaAuto,test_alpha_auto,gensim/test/test_ldamodel.py/TestLdaMulticore,507.0,507.0,['The method testAlphaAuto from the module gensim/test/test_ldamodel.py in class TestLdaMulticore is renamed to test_alpha_auto'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testRandomState,test_random_state,gensim/test/test_ldamodel.py,32.0,32.0,['The method testRandomState from the module gensim/test/test_ldamodel.py is renamed to test_random_state'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testDocTopic,test_doc_topic,gensim/test/test_ldaseqmodel.py/TestLdaSeq,220.0,220.0,['The method testDocTopic from the module gensim/test/test_ldaseqmodel.py in class TestLdaSeq is renamed to test_doc_topic'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testDtypeBackwardCompatibility,test_dtype_backward_compatibility,gensim/test/test_ldaseqmodel.py/TestLdaSeq,225.0,225.0,['The method testDtypeBackwardCompatibility from the module gensim/test/test_ldaseqmodel.py in class TestLdaSeq is renamed to test_dtype_backward_compatibility'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testTopicWord,test_topic_word,gensim/test/test_ldaseqmodel.py/TestLdaSeq,212.0,212.0,['The method testTopicWord from the module gensim/test/test_ldaseqmodel.py in class TestLdaSeq is renamed to test_topic_word'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testPersistence,test_persistence,gensim/test/test_logentropy_model.py/TestLogEntropyModel,55.0,55.0,['The method testPersistence from the module gensim/test/test_logentropy_model.py in class TestLogEntropyModel is renamed to test_persistence'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testPersistenceCompressed,test_persistence_compressed,gensim/test/test_logentropy_model.py/TestLogEntropyModel,64.0,64.0,['The method testPersistenceCompressed from the module gensim/test/test_logentropy_model.py in class TestLogEntropyModel is renamed to test_persistence_compressed'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testTransform,test_transform,gensim/test/test_logentropy_model.py/TestLogEntropyModel,40.0,40.0,['The method testTransform from the module gensim/test/test_logentropy_model.py in class TestLogEntropyModel is renamed to test_transform'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testCorpusTransform,test_corpus_transform,gensim/test/test_lsimodel.py/TestLsiModel,66.0,66.0,['The method testCorpusTransform from the module gensim/test/test_lsimodel.py in class TestLsiModel is renamed to test_corpus_transform'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testDocsProcessed,test_docs_processed,gensim/test/test_lsimodel.py/TestLsiModel,172.0,172.0,['The method testDocsProcessed from the module gensim/test/test_lsimodel.py in class TestLsiModel is renamed to test_docs_processed'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testLargeMmap,test_large_mmap,gensim/test/test_lsimodel.py/TestLsiModel,141.0,141.0,['The method testLargeMmap from the module gensim/test/test_lsimodel.py in class TestLsiModel is renamed to test_large_mmap'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testLargeMmapCompressed,test_large_mmap_compressed,gensim/test/test_lsimodel.py/TestLsiModel,158.0,158.0,['The method testLargeMmapCompressed from the module gensim/test/test_lsimodel.py in class TestLsiModel is renamed to test_large_mmap_compressed'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testOnlineTransform,test_online_transform,gensim/test/test_lsimodel.py/TestLsiModel,83.0,83.0,['The method testOnlineTransform from the module gensim/test/test_lsimodel.py in class TestLsiModel is renamed to test_online_transform'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testPersistence,test_persistence,gensim/test/test_lsimodel.py/TestLsiModel,119.0,119.0,['The method testPersistence from the module gensim/test/test_lsimodel.py in class TestLsiModel is renamed to test_persistence'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testPersistenceCompressed,test_persistence_compressed,gensim/test/test_lsimodel.py/TestLsiModel,130.0,130.0,['The method testPersistenceCompressed from the module gensim/test/test_lsimodel.py in class TestLsiModel is renamed to test_persistence_compressed'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testTransform,test_transform,gensim/test/test_lsimodel.py/TestLsiModel,30.0,30.0,['The method testTransform from the module gensim/test/test_lsimodel.py in class TestLsiModel is renamed to test_transform'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testTransformFloat32,test_transform_float32,gensim/test/test_lsimodel.py/TestLsiModel,47.0,47.0,['The method testTransformFloat32 from the module gensim/test/test_lsimodel.py in class TestLsiModel is renamed to test_transform_float32'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testDirichletExpectation,test_dirichlet_expectation,gensim/test/test_matutils.py/TestLdaModelInner,122.0,122.0,['The method testDirichletExpectation from the module gensim/test/test_matutils.py in class TestLdaModelInner is renamed to test_dirichlet_expectation'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testLogSumExp,test_log_sum_exp,gensim/test/test_matutils.py/TestLdaModelInner,93.0,93.0,['The method testLogSumExp from the module gensim/test/test_matutils.py in class TestLdaModelInner is renamed to test_log_sum_exp'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testMeanAbsoluteDifference,test_mean_absolute_difference,gensim/test/test_matutils.py/TestLdaModelInner,107.0,107.0,['The method testMeanAbsoluteDifference from the module gensim/test/test_matutils.py in class TestLdaModelInner is renamed to test_mean_absolute_difference'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testDtypeBackwardCompatibility,test_dtype_backward_compatibility,gensim/test/test_nmf.py/TestNmf,182.0,182.0,['The method testDtypeBackwardCompatibility from the module gensim/test/test_nmf.py in class TestNmf is renamed to test_dtype_backward_compatibility'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testGenerator,test_generator,gensim/test/test_nmf.py/TestNmf,35.0,35.0,['The method testGenerator from the module gensim/test/test_nmf.py in class TestNmf is renamed to test_generator'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testGetDocumentTopics,test_get_document_topics,gensim/test/test_nmf.py/TestNmf,120.0,120.0,['The method testGetDocumentTopics from the module gensim/test/test_nmf.py in class TestNmf is renamed to test_get_document_topics'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testGetTopicTerms,test_get_topic_terms,gensim/test/test_nmf.py/TestNmf,113.0,113.0,['The method testGetTopicTerms from the module gensim/test/test_nmf.py in class TestNmf is renamed to test_get_topic_terms'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testLargeMmap,test_large_mmap,gensim/test/test_nmf.py/TestNmf,161.0,161.0,['The method testLargeMmap from the module gensim/test/test_nmf.py in class TestNmf is renamed to test_large_mmap'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testLargeMmapCompressed,test_large_mmap_compressed,gensim/test/test_nmf.py/TestNmf,173.0,173.0,['The method testLargeMmapCompressed from the module gensim/test/test_nmf.py in class TestNmf is renamed to test_large_mmap_compressed'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testPersistence,test_persistence,gensim/test/test_nmf.py/TestNmf,153.0,153.0,['The method testPersistence from the module gensim/test/test_nmf.py in class TestNmf is renamed to test_persistence'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testRandomState,test_random_state,gensim/test/test_nmf.py/TestNmf,62.0,62.0,['The method testRandomState from the module gensim/test/test_nmf.py in class TestNmf is renamed to test_random_state'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testTermTopics,test_term_topics,gensim/test/test_nmf.py/TestNmf,140.0,140.0,['The method testTermTopics from the module gensim/test/test_nmf.py in class TestNmf is renamed to test_term_topics'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testTopTopics,test_top_topics,gensim/test/test_nmf.py/TestNmf,102.0,102.0,['The method testTopTopics from the module gensim/test/test_nmf.py in class TestNmf is renamed to test_top_topics'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testTransform,test_transform,gensim/test/test_nmf.py/TestNmf,83.0,83.0,['The method testTransform from the module gensim/test/test_nmf.py in class TestNmf is renamed to test_transform'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testUpdate,test_update,gensim/test/test_nmf.py/TestNmf,56.0,56.0,['The method testUpdate from the module gensim/test/test_nmf.py in class TestNmf is renamed to test_update'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testInit,test_init,gensim/test/test_normmodel.py/TestNormModel,128.0,128.0,['The method testInit from the module gensim/test/test_normmodel.py in class TestNormModel is renamed to test_init'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testPersistence,test_persistence,gensim/test/test_normmodel.py/TestNormModel,132.0,132.0,['The method testPersistence from the module gensim/test/test_normmodel.py in class TestNormModel is renamed to test_persistence'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testPersistenceCompressed,test_persistence_compressed,gensim/test/test_normmodel.py/TestNormModel,142.0,142.0,['The method testPersistenceCompressed from the module gensim/test/test_normmodel.py in class TestNormModel is renamed to test_persistence_compressed'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testSplitAlphanum,test_split_alphanum,gensim/test/test_parsing.py/TestPreprocessing,63.0,63.0,['The method testSplitAlphanum from the module gensim/test/test_parsing.py in class TestPreprocessing is renamed to test_split_alphanum'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testStemText,test_stem_text,gensim/test/test_parsing.py/TestPreprocessing,70.0,70.0,['The method testStemText from the module gensim/test/test_parsing.py in class TestPreprocessing is renamed to test_stem_text'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testStripMultipleWhitespaces,test_strip_multiple_whitespaces,gensim/test/test_parsing.py/TestPreprocessing,57.0,57.0,['The method testStripMultipleWhitespaces from the module gensim/test/test_parsing.py in class TestPreprocessing is renamed to test_strip_multiple_whitespaces'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testStripNonAlphanum,test_strip_non_alphanum,gensim/test/test_parsing.py/TestPreprocessing,60.0,60.0,['The method testStripNonAlphanum from the module gensim/test/test_parsing.py in class TestPreprocessing is renamed to test_strip_non_alphanum'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testStripNumeric,test_strip_numeric,gensim/test/test_parsing.py/TestPreprocessing,48.0,48.0,['The method testStripNumeric from the module gensim/test/test_parsing.py in class TestPreprocessing is renamed to test_strip_numeric'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testStripShort,test_strip_short,gensim/test/test_parsing.py/TestPreprocessing,51.0,51.0,['The method testStripShort from the module gensim/test/test_parsing.py in class TestPreprocessing is renamed to test_strip_short'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testStripStopwords,test_strip_stopwords,gensim/test/test_parsing.py/TestPreprocessing,67.0,67.0,['The method testStripStopwords from the module gensim/test/test_parsing.py in class TestPreprocessing is renamed to test_strip_stopwords'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testStripTags,test_strip_tags,gensim/test/test_parsing.py/TestPreprocessing,54.0,54.0,['The method testStripTags from the module gensim/test/test_parsing.py in class TestPreprocessing is renamed to test_strip_tags'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testBigramConstruction,test_bigram_construction,gensim/test/test_phrases.py/PhrasesCommon,153.0,153.0,['The method testBigramConstruction from the module gensim/test/test_phrases.py in class PhrasesCommon is renamed to test_bigram_construction'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testBigramConstructionFromArray,test_bigram_construction_from_array,gensim/test/test_phrases.py/PhrasesCommon,190.0,190.0,['The method testBigramConstructionFromArray from the module gensim/test/test_phrases.py in class PhrasesCommon is renamed to test_bigram_construction_from_array'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testBigramConstructionFromGenerator,test_bigram_construction_from_generator,gensim/test/test_phrases.py/PhrasesCommon,176.0,176.0,['The method testBigramConstructionFromGenerator from the module gensim/test/test_phrases.py in class PhrasesCommon is renamed to test_bigram_construction_from_generator'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testEmptyInputsOnBigramConstruction,test_empty_inputs_on_bigram_construction,gensim/test/test_phrases.py/PhrasesCommon,125.0,125.0,['The method testEmptyInputsOnBigramConstruction from the module gensim/test/test_phrases.py in class PhrasesCommon is renamed to test_empty_inputs_on_bigram_construction'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testEmptyPhrasifiedSentencesIterator,test_empty_phrasified_sentences_iterator,gensim/test/test_phrases.py/PhrasesCommon,115.0,115.0,['The method testEmptyPhrasifiedSentencesIterator from the module gensim/test/test_phrases.py in class PhrasesCommon is renamed to test_empty_phrasified_sentences_iterator'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testSentenceGeneration,test_sentence_generation,gensim/test/test_phrases.py/PhrasesCommon,138.0,138.0,['The method testSentenceGeneration from the module gensim/test/test_phrases.py in class PhrasesCommon is renamed to test_sentence_generation'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testSentenceGenerationWithGenerator,test_sentence_generation_with_generator,gensim/test/test_phrases.py/PhrasesCommon,146.0,146.0,['The method testSentenceGenerationWithGenerator from the module gensim/test/test_phrases.py in class PhrasesCommon is renamed to test_sentence_generation_with_generator'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testBadParameters,test_bad_parameters,gensim/test/test_phrases.py/TestPhrasesModel,273.0,273.0,['The method testBadParameters from the module gensim/test/test_phrases.py in class TestPhrasesModel is renamed to test_bad_parameters'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testCustomScorer,test_custom_scorer,gensim/test/test_phrases.py/TestPhrasesModel,264.0,264.0,['The method testCustomScorer from the module gensim/test/test_phrases.py in class TestPhrasesModel is renamed to test_custom_scorer'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testExportPhrases,test_export_phrases,gensim/test/test_phrases.py/TestPhrasesModel,215.0,215.0,['The method testExportPhrases from the module gensim/test/test_phrases.py in class TestPhrasesModel is renamed to test_export_phrases'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testMultipleBigramsSingleEntry,test_multiple_bigrams_single_entry,gensim/test/test_phrases.py/TestPhrasesModel,226.0,226.0,['The method testMultipleBigramsSingleEntry from the module gensim/test/test_phrases.py in class TestPhrasesModel is renamed to test_multiple_bigrams_single_entry'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
Rename Method,testPruning,test_pruning,gensim/test/test_phrases.py/TestPhrasesModel,281.0,281.0,['The method testPruning from the module gensim/test/test_phrases.py in class TestPhrasesModel is renamed to test_pruning'],2d17ddf0f2aa1f7987ddd19c472c9d4da8b5c5c0,,,,,,,
