Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Old Location,New Location,Old Method Line,New Method Line,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines
Add Parameter,analyze_rules_dataset,analyze_rules_dataset,python/aad/analyze_rules.py,252.0,255.0,['The parameters [ is_num_rules is_blank is_title ] are added to the method analyze_rules_dataset from the module python/aad/analyze_rules.py'],bf0bb75faa3f713a2efef04b6b093e6a313825af,,,,,,,
Add Parameter,plot_num_rules,plot_num_rules,python/aad/analyze_rules.py,210.0,212.0,['The parameters [ is_title ] are added to the method plot_num_rules from the module python/aad/analyze_rules.py'],bf0bb75faa3f713a2efef04b6b093e6a313825af,,,,,,,
Add Parameter,plot_rule_lengths,plot_rule_lengths,python/aad/analyze_rules.py,189.0,190.0,['The parameters [ is_title ] are added to the method plot_rule_lengths from the module python/aad/analyze_rules.py'],bf0bb75faa3f713a2efef04b6b093e6a313825af,,,,,,,
Add Parameter,plot_scores,plot_scores,python/aad/analyze_rules.py,163.0,163.0,['The parameters [ is_title ] are added to the method plot_scores from the module python/aad/analyze_rules.py'],bf0bb75faa3f713a2efef04b6b093e6a313825af,,,,,,,
Add Parameter,__init__,__init__,python/graph/simple_gcn.py/SimpleGCN,109.0,110.0,['The parameters [ session init_network_now ] are added to the method __init__ from the module python/graph/simple_gcn.py in class SimpleGCN'],bfc36258ed16fe1e973b22c88f891141f87220d8,,,,,,,
Rename Method,reset_graph,init_tf_graph,python/graph/simple_gcn.py/SimpleGCN,287.0,324.0,['The method reset_graph from the module python/graph/simple_gcn.py in class SimpleGCN is renamed to init_tf_graph'],bfc36258ed16fe1e973b22c88f891141f87220d8,,,,,,,
Add Parameter,process_results,process_results,python/aad/plot_class_discovery.py,103.0,112.0,['The parameters [ result_type plot ] are added to the method process_results from the module python/aad/plot_class_discovery.py'],cee50e2390f1cf20bd3bb04dfaecfe4c8e697906,,,,,,,
Add Parameter,load_all_rule_data,load_all_rule_data,python/aad/analyze_rules.py,94.0,94.0,['The parameters [ evaluate_f1 ] are added to the method load_all_rule_data from the module python/aad/analyze_rules.py'],d5c97c079272ed2e996353fd2d0c4fec17b16daa,,,,,,,
Add Parameter,process_glad_results,process_glad_results,python/glad/plot_glad_results.py,64.0,72.0,['The parameters [ outdir ] are added to the method process_glad_results from the module python/glad/plot_glad_results.py'],d5c97c079272ed2e996353fd2d0c4fec17b16daa,,,,,,,
Add Parameter,plot_decision_tree_descriptions,plot_decision_tree_descriptions,python/aad/anomaly_vs_classifier.py,169.0,171.0,['The parameters [ interpretable ] are added to the method plot_decision_tree_descriptions from the module python/aad/anomaly_vs_classifier.py'],da4ccd6b9da9ad1c01878e072000f8cdb73ddb59,,,,,,,
Add Parameter,train_anomaly_detector,train_anomaly_detector,python/aad/anomaly_vs_classifier.py,55.0,55.0,['The parameters [ interpretable ] are added to the method train_anomaly_detector from the module python/aad/anomaly_vs_classifier.py'],da4ccd6b9da9ad1c01878e072000f8cdb73ddb59,,,,,,,
Add Parameter,train_classifier,train_classifier,python/aad/anomaly_vs_classifier.py,126.0,127.0,['The parameters [ interpretable ] are added to the method train_classifier from the module python/aad/anomaly_vs_classifier.py'],da4ccd6b9da9ad1c01878e072000f8cdb73ddb59,,,,,,,
Add Parameter,plot_results,plot_results,python/aad/plot_aad_results.py,22.0,28.0,['The parameters [ plot_sd ] are added to the method plot_results from the module python/aad/plot_aad_results.py'],e24bb7212accdd9b9d49db6b604f5d2eb60824b6,,,,,,,
Add Parameter,process_results,process_results,python/aad/plot_aad_results.py,75.0,86.0,['The parameters [ plot_sd ] are added to the method process_results from the module python/aad/plot_aad_results.py'],e24bb7212accdd9b9d49db6b604f5d2eb60824b6,,,,,,,
Add Parameter,get_command_args,get_command_args,python/common/utils.py,70.0,70.0,['The parameters [ parser ] are added to the method get_command_args from the module python/common/utils.py'],e3afec6235b48e86cfc828114162127c205be5eb,,,,,,,
Remove Parameter,init_query_state,init_query_state,python/aad/aad_stream.py/StreamingAnomalyDetector,95.0,99.0,['The parameters [ opts ] of the method init_query_state from the module python/aad/aad_stream.py in class StreamingAnomalyDetector is/are removed'],e63684da9232d4427e3222b4fbe28f9190e6b6fc,,,,,,,
Remove Parameter,update_weights_with_feedback,update_weights_with_feedback,python/aad/aad_stream.py/StreamingAnomalyDetector,252.0,256.0,['The parameters [ opts ] of the method update_weights_with_feedback from the module python/aad/aad_stream.py in class StreamingAnomalyDetector is/are removed'],e63684da9232d4427e3222b4fbe28f9190e6b6fc,,,,,,,
Change/Rename Parameter,prepare_aad_model,prepare_aad_model,python/aad/aad_stream.py,305.0,395.0,['The parameters [ X ] of the method prepare_aad_model from the module python/aad/aad_stream.py are changed/renamed to [x]'],e63684da9232d4427e3222b4fbe28f9190e6b6fc,,,,,,,
Change/Rename Parameter,train_aad_model,train_aad_model,python/aad/aad_stream.py,296.0,386.0,['The parameters [ X_train ] of the method train_aad_model from the module python/aad/aad_stream.py are changed/renamed to [x]'],e63684da9232d4427e3222b4fbe28f9190e6b6fc,,,,,,,
Move Method,run_feedback,run_feedback,,,, method run_feedback from the module python/aad/aad_stream.py was moved to class StreamingAnomalyDetector of module python/aad/aad_stream.py ,e63684da9232d4427e3222b4fbe28f9190e6b6fc,python/aad/aad_stream.py,python/aad/aad_stream.py/StreamingAnomalyDetector,322.0,293.0,,,
Add Parameter,plot_results,plot_results,python/aad/plot_aad_results.py,28.0,28.0,['The parameters [ legend_size ] are added to the method plot_results from the module python/aad/plot_aad_results.py'],ec61f2ec25390e5f95275092a055552587ddd304,,,,,,,
Add Parameter,process_results,process_results,python/aad/plot_aad_results.py,89.0,89.0,['The parameters [ legend_size ] are added to the method process_results from the module python/aad/plot_aad_results.py'],ec61f2ec25390e5f95275092a055552587ddd304,,,,,,,
Add Parameter,__init__,__init__,python/common/gen_samples.py/AnomalyDataOpts,301.0,301.0,['The parameters [ datafile ] are added to the method __init__ from the module python/common/gen_samples.py in class AnomalyDataOpts'],eda451d1bca77a2876be2544609c8a74ffcd529f,,,,,,,
Add Parameter,read_anomaly_dataset,read_anomaly_dataset,python/common/gen_samples.py,313.0,315.0,['The parameters [ datafile ] are added to the method read_anomaly_dataset from the module python/common/gen_samples.py'],eda451d1bca77a2876be2544609c8a74ffcd529f,,,,,,,
Extract Method,get_results,get_per_run_results,python/aad/anomaly_dataset_support.py/ResultDefs,,, The method get_per_run_results from the module python/aad/anomaly_dataset_support.py in class ResultDefs is extracted from method get_results from the module python/aad/anomaly_dataset_support.py in class ResultDefs ,ef2bfffdb8c875a3da03cfbfa5eed5a29888137f,,,,,"(38,49)",38.0,"[39.0, 40.0, 41.0, 42.0, 43.0, 44.0, 45.0, 46.0]"
Add Parameter,plot_results,plot_results,python/aad/plot_aad_results.py,28.0,28.0,['The parameters [ ylabel ] are added to the method plot_results from the module python/aad/plot_aad_results.py'],ef2bfffdb8c875a3da03cfbfa5eed5a29888137f,,,,,,,
Add Parameter,process_glad_results,process_glad_results,python/glad/plot_glad_results.py,48.0,64.0,['The parameters [ relative ] are added to the method process_glad_results from the module python/glad/plot_glad_results.py'],ef2bfffdb8c875a3da03cfbfa5eed5a29888137f,,,,,,,
