Refactoring Type,Original,Updated,Location,Original Line,Updated Line,Description,Commit,Original Method Line,Extracted/Inlined Method Line,Extracted/Inlined Lines,Old Location,New Location,Old Method Line,New Method Line
Extract Method,generate_tree,get_best_candidates,tgen/planner.py/ASearchPlanner,,, The method get_best_candidates from the module tgen/planner.py in class ASearchPlanner is extracted from method generate_tree from the module tgen/planner.py in class ASearchPlanner ,b7a51190e55d80dfdf60a88974c1b191b231e672,"(174,174)",182.0,"[177.0, 178.0, 179.0, 182.0, 184.0, 185.0, 186.0, 187.0, 189.0, 190.0, 192.0, 194.0, 196.0]",,,,
Remove Parameter,_conv_layers,_conv_layers,tgen/rank_nn.py/EmbNNRanker,321.0,322.0,['The parameters [ filter_length num_filters ] of the method _conv_layers from the module tgen/rank_nn.py in class EmbNNRanker is/are removed'],c3be9a59280a6637e15da9a9fb2d3d2874a9532c,,,,,,,
Add Parameter,__init__,__init__,tgen/rank_mlp.py/FeedForwardNN,61.0,61.0,['The parameters [ initializations ] are added to the method __init__ from the module tgen/rank_mlp.py in class FeedForwardNN'],c7021ee209c6f12d64b8b751066e79c4ea837338,,,,,,,
Add Parameter,get_best_child,get_best_child,tgen/logreg_rank.py/LogisticRegressionRanker,164.0,166.0,['The parameters [ da ] are added to the method get_best_child from the module tgen/logreg_rank.py in class LogisticRegressionRanker'],c821897349e950fe43ac71a43e9ad7528b40b05f,,,,,,,
Add Parameter,get_best_child,get_best_child,tgen/randgen.py/RandomGenerator,102.0,102.0,['The parameters [ da ] are added to the method get_best_child from the module tgen/randgen.py in class RandomGenerator'],c821897349e950fe43ac71a43e9ad7528b40b05f,,,,,,,
Rename Method,next,__next__,tgen/externals/six.py/Iterator,244.0,250.0,['The method next from the module tgen/externals/six.py in class Iterator is renamed to __next__'],cd7fa8fbf9a9ceac48c3cd5018f249a4647e8dbe,,,,,,,
Rename Method,__nonzero__,__bool__,tgen/planner.py/CandidateList,34.0,38.0,['The method __nonzero__ from the module tgen/planner.py in class CandidateList is renamed to __bool__'],cd7fa8fbf9a9ceac48c3cd5018f249a4647e8dbe,,,,,,,
Extract Method,_init_training,update_weights_sum,tgen/rank.py/PerceptronRanker,,, The method update_weights_sum from the module tgen/rank.py in class PerceptronRanker is extracted from method _init_training from the module tgen/rank.py in class PerceptronRanker ,cddce367dc2ed8dad5626d94d0281d48f75ad99f,"(126,411)",489.0,[181.0],,,,
Add Parameter,read_tokens,read_tokens,tgen/futil.py,114.0,140.0,['The parameters [ do_tokenize ] are added to the method read_tokens from the module tgen/futil.py'],d1045edc169e9dc71f2f5a717bf57f670acdc771,,,,,,,
Add Parameter,_get_rival_candidates,_get_rival_candidates,tgen/rank.py/PerceptronRanker,297.0,313.0,['The parameters [ max_iter max_defic_iter beam_size ] are added to the method _get_rival_candidates from the module tgen/rank.py in class PerceptronRanker'],d371c42a7e97c6fc4ca7f6379890add5b584ff2b,,,,,,,
Remove Parameter,eval_tokens,eval_tokens,run_tgen.py,537.0,537.0,['The parameters [ lexicalization ] of the method eval_tokens from the module run_tgen.py is/are removed'],d69b17b07ada9354c437742082de4f67d7ecb1f0,,,,,,,
Add Parameter,train,train,tgen/rank.py/PerceptronRanker,200.0,200.0,['The parameters [ data_portion ] are added to the method train from the module tgen/rank.py in class PerceptronRanker'],db0ab1ddaa927e94dd733649fe71410ea403aaff,,,,,,,
Extract Method,seq2seq_gen,eval_trees,run_tgen.py,,, The method eval_trees from the module run_tgen.py is extracted from method seq2seq_gen from the module run_tgen.py ,dc88823254e5c8cbb5413de308071fb489ee0bb6,"(429,430)",511.0,"[491.0, 492.0, 500.0, 502.0, 503.0, 504.0, 505.0, 506.0]",,,,
Extract Method,seq2seq_gen,eval_tokens,run_tgen.py,,, The method eval_tokens from the module run_tgen.py is extracted from method seq2seq_gen from the module run_tgen.py ,dc88823254e5c8cbb5413de308071fb489ee0bb6,"(429,430)",533.0,[492.0],,,,
Change/Rename Parameter,append,append,tgen/bleu.py/BLEUMeasure,34.0,36.0,['The parameters [ pred_tree ref_trees ] of the method append from the module tgen/bleu.py in class BLEUMeasure are changed/renamed to [pred_sent ref_sents]'],dd2f5d09cede9a0c32fcec7ecb3b6efaaffc0477,,,,,,,
Add Parameter,train,train,tgen/lexicalize.py/FrequencyFormSelect,75.0,77.0,['The parameters [ valid_sents ] are added to the method train from the module tgen/lexicalize.py in class FrequencyFormSelect'],de6c81c3ddc468e3e06de5eeb47dfdcb05bb893d,,,,,,,
Add Parameter,train,train,tgen/lexicalize.py/KenLMFormSelect,146.0,153.0,['The parameters [ valid_sents ] are added to the method train from the module tgen/lexicalize.py in class KenLMFormSelect'],de6c81c3ddc468e3e06de5eeb47dfdcb05bb893d,,,,,,,
Add Parameter,_init_training,_init_training,tgen/lexicalize.py/RNNLMFormSelect,200.0,216.0,['The parameters [ valid_sents ] are added to the method _init_training from the module tgen/lexicalize.py in class RNNLMFormSelect'],de6c81c3ddc468e3e06de5eeb47dfdcb05bb893d,,,,,,,
Rename Method,_batches,_train_batches,tgen/lexicalize.py/RNNLMFormSelect,236.0,257.0,['The method _batches from the module tgen/lexicalize.py in class RNNLMFormSelect is renamed to _train_batches'],de6c81c3ddc468e3e06de5eeb47dfdcb05bb893d,,,,,,,
Add Parameter,_tree_to_sentence,_tree_to_sentence,tgen/lexicalize.py/Lexicalizer,452.0,529.0,['The parameters [ absts ] are added to the method _tree_to_sentence from the module tgen/lexicalize.py in class Lexicalizer'],de6c81c3ddc468e3e06de5eeb47dfdcb05bb893d,,,,,,,
Add Parameter,train,train,tgen/lexicalize.py/Lexicalizer,393.0,463.0,['The parameters [ valid_trees ] are added to the method train from the module tgen/lexicalize.py in class Lexicalizer'],de6c81c3ddc468e3e06de5eeb47dfdcb05bb893d,,,,,,,
Add Parameter,f1,f1,tgen/eval.py/Evaluator,113.0,120.0,['The parameters [ eval_type ] are added to the method f1 from the module tgen/eval.py in class Evaluator'],def3605efbf1b04763cac8d68f116d8cde3ebe2f,,,,,,,
Add Parameter,precision,precision,tgen/eval.py/Evaluator,116.0,123.0,['The parameters [ eval_type ] are added to the method precision from the module tgen/eval.py in class Evaluator'],def3605efbf1b04763cac8d68f116d8cde3ebe2f,,,,,,,
Add Parameter,recall,recall,tgen/eval.py/Evaluator,119.0,126.0,['The parameters [ eval_type ] are added to the method recall from the module tgen/eval.py in class Evaluator'],def3605efbf1b04763cac8d68f116d8cde3ebe2f,,,,,,,
Change/Rename Parameter,f1,f1,tgen/eval.py,66.0,72.0,['The parameters [ count_type ] of the method f1 from the module tgen/eval.py are changed/renamed to [eval_type]'],def3605efbf1b04763cac8d68f116d8cde3ebe2f,,,,,,,
Change/Rename Parameter,precision,precision,tgen/eval.py,54.0,60.0,['The parameters [ count_type ] of the method precision from the module tgen/eval.py are changed/renamed to [eval_type]'],def3605efbf1b04763cac8d68f116d8cde3ebe2f,,,,,,,
Change/Rename Parameter,recall,recall,tgen/eval.py,60.0,66.0,['The parameters [ count_type ] of the method recall from the module tgen/eval.py are changed/renamed to [eval_type]'],def3605efbf1b04763cac8d68f116d8cde3ebe2f,,,,,,,
Change/Rename Parameter,tp_fp_fn,tp_fp_fn,tgen/eval.py,33.0,39.0,['The parameters [ count_type ] of the method tp_fp_fn from the module tgen/eval.py are changed/renamed to [eval_type]'],def3605efbf1b04763cac8d68f116d8cde3ebe2f,,,,,,,
Add Parameter,generate_tree,generate_tree,tgen/planner.py/ASearchPlanner,209.0,209.0,['The parameters [ return_lists ] are added to the method generate_tree from the module tgen/planner.py in class ASearchPlanner'],def3605efbf1b04763cac8d68f116d8cde3ebe2f,,,,,,,
Add Parameter,_get_rival_candidates,_get_rival_candidates,tgen/rank.py/PerceptronRanker,191.0,197.0,['The parameters [ lists_analyzer ] are added to the method _get_rival_candidates from the module tgen/rank.py in class PerceptronRanker'],def3605efbf1b04763cac8d68f116d8cde3ebe2f,,,,,,,
Add Parameter,__init__,__init__,tgen/bleu.py/BLEUMeasure,27.0,25.0,['The parameters [ max_ngram ] are added to the method __init__ from the module tgen/bleu.py in class BLEUMeasure'],e129170f87b487d5e3fb3050c7072963169b6205,,,,,,,
Add Parameter,eval_tokens,eval_tokens,run_tgen.py,533.0,539.0,['The parameters [ lexicalization ] are added to the method eval_tokens from the module run_tgen.py'],e1df7ec5e55ddb26f96100de5ab314e4b68ef975,,,,,,,
Add Parameter,_beam_search,_beam_search,tgen/seq2seq.py/Seq2SeqGen,758.0,786.0,['The parameters [ da ] are added to the method _beam_search from the module tgen/seq2seq.py in class Seq2SeqGen'],e730c95141012bc0455116568cae3a1dad2a96b1,,,,,,,
Extract Method,_valid_data_to_flat_trees,_tokens_to_flat_trees,tgen/seq2seq.py/Seq2SeqGen,,, The method _tokens_to_flat_trees from the module tgen/seq2seq.py in class Seq2SeqGen is extracted from method _valid_data_to_flat_trees from the module tgen/seq2seq.py in class Seq2SeqGen ,e730c95141012bc0455116568cae3a1dad2a96b1,"(485,505)",486.0,[499.0],,,,
Rename Method,embedding_attention_seq2seq_bidi,embedding_attention_seq2seq_context,tgen/tf_ml.py,69.0,69.0,['The method embedding_attention_seq2seq_bidi from the module tgen/tf_ml.py is renamed to embedding_attention_seq2seq_context'],e81999a628257fccdf22428af29de4b01561ced1,,,,,,,
Add Parameter,get_embeddings,get_embeddings,tgen/embeddings.py/DAEmbeddingSeq2SeqExtract,189.0,189.0,['The parameters [ pad ] are added to the method get_embeddings from the module tgen/embeddings.py in class DAEmbeddingSeq2SeqExtract'],ea01d6c5ada4cee41784c432a1ddfafafef29b12,,,,,,,
Add Parameter,_init_training,_init_training,tgen/seq2seq.py/Seq2SeqGen,290.0,292.0,['The parameters [ context_file ] are added to the method _init_training from the module tgen/seq2seq.py in class Seq2SeqGen'],ea01d6c5ada4cee41784c432a1ddfafafef29b12,,,,,,,
Add Parameter,train,train,tgen/seq2seq.py/Seq2SeqGen,588.0,599.0,['The parameters [ context_file ] are added to the method train from the module tgen/seq2seq.py in class Seq2SeqGen'],ea01d6c5ada4cee41784c432a1ddfafafef29b12,,,,,,,
Add Parameter,__init__,__init__,tgen/nn.py/Conv1DLayer,111.0,112.0,['The parameters [ untie_bias ] are added to the method __init__ from the module tgen/nn.py in class Conv1DLayer'],ed07801c7824dc5dae51fabf02167125309c8be6,,,,,,,
Rename Method,tp_fp_fn,corr_pred_gold,tgen/eval.py,39.0,39.0,['The method tp_fp_fn from the module tgen/eval.py is renamed to corr_pred_gold'],edd44d2cbcd85340e8dd2c188af3b93e87f7998e,,,,,,,
Remove Parameter,generate_tree,generate_tree,tgen/planner.py/ASearchPlanner,203.0,206.0,['The parameters [ gold_ttree ] of the method generate_tree from the module tgen/planner.py in class ASearchPlanner is/are removed'],ee2e0fdc04919b2c4f94f0595813dd78162ea190,,,,,,,
Remove Parameter,get_best_candidates,get_best_candidates,tgen/planner.py/ASearchPlanner,215.0,219.0,['The parameters [ gold_ttree ] of the method get_best_candidates from the module tgen/planner.py in class ASearchPlanner is/are removed'],ee2e0fdc04919b2c4f94f0595813dd78162ea190,,,,,,,
Add Parameter,_print_pass_stats,_print_pass_stats,tgen/classif.py/TreeClassifier,135.0,145.0,['The parameters [ diff ] are added to the method _print_pass_stats from the module tgen/classif.py in class TreeClassifier'],ef4b6aebffc902a2f4f8b3232fe2ee7e77b6dd9f,,,,,,,
Move Method,softmax,softmax,,,, method softmax from the module tgen/lexicalize.py was moved to module tgen/ml.py ,efdfd03f6650ede1c76ff633c1d1be6817727c7e,,,,tgen/lexicalize.py,tgen/ml.py,32.0,21.0
Add Parameter,_feat_val_str,_feat_val_str,tgen/rank.py/PerceptronRanker,243.0,262.0,['The parameters [ nonzero ] are added to the method _feat_val_str from the module tgen/rank.py in class PerceptronRanker'],f12eaedc852a57f53da6fd4d7134fff38a170cdb,,,,,,,
Add Parameter,_tokens_to_flat_trees,_tokens_to_flat_trees,tgen/tfclassif.py/RerankingClassifier,353.0,356.0,['The parameters [ use_tags ] are added to the method _tokens_to_flat_trees from the module tgen/tfclassif.py in class RerankingClassifier'],f724af1cca9b7ccfaad9d88bc7d186b47744a341,,,,,,,
Add Parameter,generate_child,generate_child,tgen/tgen.py/TTreeGenerator,66.0,76.0,['The parameters [ da ] are added to the method generate_child from the module tgen/tgen.py in class TTreeGenerator'],f85d1b129a40ada0339fd6a9d72edadb8aee0b6a,,,,,,,
Change/Rename Parameter,bias,bias,tgen/features.py,187.0,149.0,['The parameters [ cur_node ] of the method bias from the module tgen/features.py are changed/renamed to [tree]'],fb50688c503567c5db6207e45e2c5e2ee1ad33df,,,,,,,
Remove Parameter,nodes_per_dai,nodes_per_dai,tgen/features.py,65.0,53.0,['The parameters [ scope_func incremental ] of the method nodes_per_dai from the module tgen/features.py is/are removed'],fb50688c503567c5db6207e45e2c5e2ee1ad33df,,,,,,,
Rename Method,common_subtree_stats,common_substruct_stats,tgen/eval.py/Evaluator,194.0,228.0,['The method common_subtree_stats from the module tgen/eval.py in class Evaluator is renamed to common_substruct_stats'],fcd6b2bc97933cb686977e8b95e2bef2e99b5ea9,,,,,,,
Rename Method,tree_size_stats,size_stats,tgen/eval.py/Evaluator,185.0,219.0,['The method tree_size_stats from the module tgen/eval.py in class Evaluator is renamed to size_stats'],fcd6b2bc97933cb686977e8b95e2bef2e99b5ea9,,,,,,,
Change/Rename Parameter,corr_pred_gold,corr_pred_gold,tgen/eval.py,42.0,50.0,['The parameters [ gold_ttree pred_ttree ] of the method corr_pred_gold from the module tgen/eval.py are changed/renamed to [gold pred]'],fcd6b2bc97933cb686977e8b95e2bef2e99b5ea9,,,,,,,
Change/Rename Parameter,f1,f1,tgen/eval.py,75.0,82.0,['The parameters [ gold_ttree pred_ttree ] of the method f1 from the module tgen/eval.py are changed/renamed to [gold pred]'],fcd6b2bc97933cb686977e8b95e2bef2e99b5ea9,,,,,,,
Change/Rename Parameter,precision,precision,tgen/eval.py,63.0,71.0,['The parameters [ gold_ttree pred_ttree ] of the method precision from the module tgen/eval.py are changed/renamed to [gold pred]'],fcd6b2bc97933cb686977e8b95e2bef2e99b5ea9,,,,,,,
Change/Rename Parameter,recall,recall,tgen/eval.py,69.0,76.0,['The parameters [ gold_ttree pred_ttree ] of the method recall from the module tgen/eval.py are changed/renamed to [gold pred]'],fcd6b2bc97933cb686977e8b95e2bef2e99b5ea9,,,,,,,
Add Parameter,bias,bias,tgen/features.py,81.0,90.0,['The parameters [ context ] are added to the method bias from the module tgen/features.py'],feb4c4f02046170f367087a5ae31f7bc2d87e2f2,,,,,,,
Change/Rename Parameter,prob,prob,tgen/features.py,76.0,85.0,['The parameters [ node ] of the method prob from the module tgen/features.py are changed/renamed to [cur_node]'],feb4c4f02046170f367087a5ae31f7bc2d87e2f2,,,,,,,
Change/Rename Parameter,same_as_current,same_as_current,tgen/features.py,36.0,45.0,['The parameters [ node ] of the method same_as_current from the module tgen/features.py are changed/renamed to [cur_node]'],feb4c4f02046170f367087a5ae31f7bc2d87e2f2,,,,,,,
Change/Rename Parameter,value,value,tgen/features.py,57.0,66.0,['The parameters [ node ] of the method value from the module tgen/features.py are changed/renamed to [cur_node]'],feb4c4f02046170f367087a5ae31f7bc2d87e2f2,,,,,,,
Rename Class,MorphoAnalyzer,Writer,cs-restaurant/input/convert.py,,, class MorphoAnalyzer was renamed to class Writer ,fec3802b912b735a3afda979ea7e93c3efdd05e9,,,,,,,
